id,university_short_name,major_code,program_source_code,program_name,quota,source,source_school_id,is_active
ba313832-9591-5c92-a4e9-dc7292d4827a,KHA,CLC2-01,CLC2-01,(1) Kinh tế Đầu tư,160,tuyensinh247,,true
2bc1b9a8-fada-54fb-bb20-440f2c9cdc3e,KHA,CLC2-02,CLC2-02,(2) Quản trị nhân lực,160,tuyensinh247,,true
8ebcf6eb-7569-5d4c-9e95-54a3c5ad1958,KHA,CLC2-03,CLC2-03,(3) Quản trị kinh doanh,105,tuyensinh247,,true
84818af4-2116-591a-85ef-564dcdce248b,KHA,CLC2-04,CLC2-04,(4) Quan hệ công chúng,160,tuyensinh247,,true
e5d54189-7811-58f8-8428-f7506edc8737,KHA,CLC3-01,CLC3-01,(1) Tài chính doanh nghiệp,325,tuyensinh247,,true
d1111263-da2e-5045-a497-b4dd2d05cb33,KHA,CLC3-02,CLC3-02,(2) Marketing số,270,tuyensinh247,,true
bc550b41-933f-55c3-a4f0-410e3dbe992a,KHA,CLC3-03,CLC3-03,(3) Quản trị Marketing,165,tuyensinh247,,true
2d0d690f-0164-56c0-95e0-edef4c20438d,KHA,CLC3-04,CLC3-04,(4) Quản trị Kinh doanh quốc tế,270,tuyensinh247,,true
8a092761-464d-5116-bea6-4de5b158a2db,KHA,CLC3-05,CLC3-05,(5) Kinh tế quốc tế,270,tuyensinh247,,true
948aa820-0e37-5475-a7cc-aa7be7c8623b,KHA,CLC3-06,CLC3-06,(6) Logistics và quản lý chuỗi cung ứng,165,tuyensinh247,,true
a11963c2-f59f-5166-b1b0-cdb697061444,KHA,CLC3-07,CLC3-07,(7) Thương mại điện tử,165,tuyensinh247,,true
4b7cb79c-e80b-5947-8c28-718cd2ac8bf6,KHA,CLC3-08,CLC3-08,(8) Kiểm toán tích hợp chứng chỉ ACCA,270,tuyensinh247,,true
3c23c4da-a345-5102-a477-a0105f780321,KHA,EBBA,EBBA,Quản trị kinh doanh (E-BBA),110,tuyensinh247,357,true
8bc7fecc-bca9-56fd-9635-d921a74621ba,KHA,EP01,EP01,Khởi nghiệp và phát triển kinh doanh (BBAE),90,tuyensinh247,357,true
88e9bb01-69df-591d-b13b-7ec13f3d9bea,KHA,EP02,EP02,Khoa học tính toán trong Tài chính và Bảo hiểm,50,tuyensinh247,357,true
e866dd2e-8a34-5094-b581-425383998cfc,KHA,EP03,EP03,Phân tích dữ liệu kinh tế (EDA),90,tuyensinh247,357,true
2759bb0a-9fea-5a2e-b09f-2f75185a3019,KHA,EP04,EP04,Kế toán tích hợp chứng chỉ quốc tế (ICAEW CFAB),60,tuyensinh247,357,true
74f2c21b-e332-5e88-86b8-56f9e65a8476,KHA,EP05,EP05,Kinh doanh số (E-BDB),60,tuyensinh247,357,true
951a2078-1a16-5836-854c-952c7c814392,KHA,EP06,EP06,Phân tích kinh doanh (BA),60,tuyensinh247,357,true
dd07671a-f0fc-5e91-a6b2-c55e20b0cc0d,KHA,EP07,EP07,Quản trị điều hành thông minh (E-SOM),70,tuyensinh247,357,true
4cf2f402-588d-5b91-b438-6aac6fc912de,KHA,EP08,EP08,Quản trị chất lượng và Đổi mới (E-MQI),70,tuyensinh247,357,true
3098446e-a151-5fcc-8fbc-32e006ced592,KHA,EP09,EP09,Công nghệ tài chính và Ngân hàng số,100,tuyensinh247,357,true
6dad1737-63d0-54c3-9c65-4784c40a0227,KHA,EP10,EP10,Tài chính và Đầu tư (BFI),100,tuyensinh247,357,true
7280e03f-48ec-5dac-bcd4-19856a85c740,KHA,EP11,EP11,Quản trị khách sạn quốc tế (IHME),50,tuyensinh247,357,true
b3941a73-9b5e-51d3-9b1f-20206ada1ae1,KHA,EP12,EP12,Kiểm toán tích hợp chứng chỉ quốc tế (ICAEW CFAB),60,tuyensinh247,357,true
d4cdcada-907b-572c-8666-2ea113fd5214,KHA,EP13,EP13,Kinh tế học tài chính (FE),90,tuyensinh247,357,true
d8f97b9f-8267-551d-b2ce-68d184a1cc7e,KHA,EP14,EP14,Logistics và Quản lý CCU tích hợp chứng chỉ Logistic quốc tế (LSIC),100,tuyensinh247,357,true
ff236392-72d2-52e8-a0a6-dee19dd123ad,KHA,EP15,EP15,Khoa học dữ liệu,70,tuyensinh247,357,true
5160fe3f-2e22-5899-8638-11ecbe5a4a14,KHA,EP16,EP16,Trí tuệ nhân tạo,80,tuyensinh247,357,true
cdb9269d-98ef-5b34-873e-189b03536ddf,KHA,EP17,EP17,Kỹ thuật phần mềm,50,tuyensinh247,357,true
3ee2f6f3-45f1-5bfc-9d3d-248980e452f4,KHA,EP18,EP18,Quản trị giải trí và sự kiện,50,tuyensinh247,357,true
1aad0e35-ca6d-54eb-a0af-471bc3f44585,KHA,EP19,EP19,Công nghệ Marketing,50,tuyensinh247,,true
85862f89-97ee-54e1-9854-f1dad47e2b06,KHA,EP20,EP20,Công nghệ Logistics và Quản trị chuỗi cung ứng,50,tuyensinh247,,true
9329110b-055f-58d4-bf59-1679e1b47b9a,KHA,EP21,EP21,Kiểm toán nội bộ,50,tuyensinh247,,true
c1a1e16a-35a7-5b18-b79e-318ec673a7c2,KHA,EP22,EP22,Kinh tế quốc tế,50,tuyensinh247,,true
43cb573a-7fbe-5991-ab66-ba04b95dfda8,KHA,EP23,EP23,Kinh tế số (dự kiến),50,tuyensinh247,,true
37fe5b5d-bc05-5425-b643-4795d42c906c,KHA,EP24,EP24,Kinh tế Y tế,40,tuyensinh247,,true
6053f9c0-6d76-58cb-aee6-576a2d8daad8,KHA,EP25,EP25,Phát triển quốc tế,40,tuyensinh247,,true
93ad23bd-4325-5105-86cd-f6b9d7a1e5b2,KHA,EP26,EP26,Công nghệ môi trường và phát triển bền vững,50,tuyensinh247,,true
177a6780-85eb-52cd-9c73-acc98dbfe08d,KHA,EP27,EP27,Quản trị công nghiệp sáng tạo,50,tuyensinh247,,true
bdd095d1-172a-511a-be29-0834510ef74f,KHA,EP28,EP28,Quản trị nhân lực quốc tế,40,tuyensinh247,,true
2b3125c3-be09-5eb6-90b7-60e3a594b49b,KHA,EP29,EP29,Quản trị rủi ro định lượng,50,tuyensinh247,,true
462be2e4-f33e-51a0-96b5-70cdaa86382a,KHA,EP30,EP30,Toán ứng dụng (dự kiến),50,tuyensinh247,,true
37663e0e-268b-548f-8faa-f6859a010b1f,KHA,EP31,EP31,Thẩm định giá,50,tuyensinh247,,true
af1e39cb-ded1-5be2-8b33-371c0ae207fb,KHA,EP32,EP32,Thống kê và Trí tuệ kinh doanh,50,tuyensinh247,,true
0fcd1719-9f83-5939-9a57-f54bf53c2fb3,KHA,EPMP,EPMP,Quản lý công và Chính sách (E-PMP),70,tuyensinh247,357,true
b3d64516-3d32-5f4e-98e1-6ce6e4cffc05,KHA,POHE1,POHE1,Quản trị khách sạn,50,tuyensinh247,357,true
4b03e8f9-ec27-5c5d-b51f-eea314567506,KHA,POHE2,POHE2,Quản trị lữ hành,50,tuyensinh247,357,true
822e1bc6-b787-58d3-aa0e-e562ce61d28f,KHA,POHE3,POHE3,Truyền thông Marketing,60,tuyensinh247,357,true
abec8927-9f82-518b-854c-ff3b5b685023,KHA,POHE4,POHE4,Luật kinh doanh,50,tuyensinh247,357,true
75df8d3b-a995-5d7f-b9b6-60e4e4a4d8b3,KHA,POHE5,POHE5,Quản trị kinh doanh thương mại,50,tuyensinh247,357,true
7843c6b4-4e25-58ed-90b3-c4f6f47e00ec,KHA,POHE6,POHE6,Quản lý thị trường,50,tuyensinh247,357,true
e6ecbc73-5c70-53ea-a79d-5584daed799f,KHA,POHE7,POHE7,Thẩm định giá,50,tuyensinh247,357,true
88702a64-ed58-55dc-80f0-9de9dd365a45,KHA,TT1-01,TT1-01,(1) Kế toán,55,tuyensinh247,,true
78988ca1-f47d-5370-9fc8-0bece6e0160a,KHA,TT1-02,TT1-02,(2) Kế hoạch tài chính,55,tuyensinh247,,true
a9114def-07cb-5882-a359-26a5b0d25f6b,KHA,TT1-03,TT1-03,(3) Quản trị kinh doanh,55,tuyensinh247,,true
026e43a3-b989-5747-a81b-4d1569966a58,KHA,TT2-01,TT2-01,(1) Tài chính,220,tuyensinh247,,true
8fa94b50-0242-5751-b97c-20c325c43bf8,KHA,TT2-02,TT2-02,(2) Kinh doanh quốc tế,110,tuyensinh247,,true
5131a5e5-8898-52c6-8124-e5aa32e8e864,KMA,7480201KMA,7480201KMA,Ngành Công nghệ thông tin (Kỹ thuật phần mềm di động; trí tuệ nhân tạo ứng dụng),140,tuyensinh247,,true
ecb7333a-b414-5cc7-9bea-4ceaf9303ae3,KMA,7480202KMA,7480202KMA,Ngành An toàn thông tin (An toàn hệ thống thông tin; Công nghệ phần mềm an toàn; Kỹ nghệ an ninh mạng),240,tuyensinh247,,true
88458f6d-df4e-5220-95bf-519bb3f7b14e,KMA,7480202KMP,7480202KMP,Ngành An toàn thông tin,80,tuyensinh247,,true
f449ecd4-5ac0-5dbd-a085-971d9ab92db4,KMA,7520207,7520207,"Ngành Kỹ thuật Điện tử, Viễn thông (Hệ thống nhúng và Thiết kế vi mạch)",140,tuyensinh247,,true
fb4c6a70-253b-5532-8c2f-35fc5005d42c,KQH,7860220_CLC,7860220_CLC,Kỹ sư quân sự (đào tạo chất lượng cao),30,tuyensinh247,,true
2dbb3892-a67a-5fd4-9db9-c3e2ab9e8333,KQH,7860220_LK,7860220_LK,Kỹ sư quân sự (liên kết),5,tuyensinh247,,true
6752a2d2-ecbc-5e18-b8f5-6064a04f5498,KQH,7860220_NN,7860220_NN,Kỹ sư quân sự (đào tạo tại nước ngoài),195,tuyensinh247,,true
044145dc-436b-523b-98a4-d929ed4fe6c9,KQH,7860220_Nam_B,7860220_Nam_B,"Kỹ sư quân sự (miền Bắc, thí sinh Nam)",251,tuyensinh247,241,true
c008a30d-03a7-5522-b79f-dd21c68e0ae7,KQH,7860220_Nam_N,7860220_Nam_N,"Kỹ sư quân sự (miền Nam, thí sinh Nam)",135,tuyensinh247,241,true
52626129-eef2-5f6f-b731-d6b65a0c6581,KQH,7860220_Nu_B,7860220_Nu_B,"Kỹ sư quân sự (miền Bắc, thí sinh Nữ)",9,tuyensinh247,241,true
ca12904e-ae12-53ee-a005-f474df59c87e,KQH,7860220_Nu_N,7860220_Nu_N,"Kỹ sư quân sự (miền Nam, thí sinh Nữ)",5,tuyensinh247,241,true
a288c146-c9f1-52f5-9daa-96b176b5ad08,LDA,7220201,7220201,Ngôn ngữ Anh,60,tuyensinh247,316,true
38a24682-a77e-5630-a734-15d47e32d5f7,LDA,7310101,7310101,Kinh tế,100,tuyensinh247,316,true
70a2299e-0601-5fb1-b107-deccb02afc2e,LDA,7310109,7310109,Kinh tế số,60,tuyensinh247,,true
868b7674-fed2-5ef5-ad1e-963a9cb98c23,LDA,7310301,7310301,Xã hội học,150,tuyensinh247,316,true
61b7b28c-6b40-5b1b-9da5-c709dcbea3f7,LDA,7310401,7310401,Tâm lý học,60,tuyensinh247,,true
8ed8a731-afb9-5e55-99ce-0fe7cc75cda8,LDA,7310630,7310630,Việt Nam học,80,tuyensinh247,316,true
83a9e79f-c9d7-5bc2-bc5a-c57bfdfd931a,LDA,7320105,7320105,Truyền thông đại chúng,100,tuyensinh247,316,true
f9d72388-007b-5ca2-9f8f-5c9faf85cc06,LDA,7340101,7340101,Quản trị kinh doanh,300,tuyensinh247,316,true
18e3cdb7-075b-5177-8bf6-6e3cd1ed07e0,LDA,7340101P,7340101P,Quản trị kinh doanh (chương trình định hướng chuyên sâu nghề nghiệp quốc tế - IPOP),60,tuyensinh247,316,true
db39541d-6eb9-527e-9fec-7415e27c40d7,LDA,7340120,7340120,Kinh doanh quốc tế,60,tuyensinh247,,true
96c421ce-bcd7-5384-ac13-05b5ad59ad9c,LDA,7340201,7340201,Tài chính - Ngân hàng,250,tuyensinh247,316,true
9537de08-aed5-5952-871f-393206e56c04,LDA,7340205,7340205,Công nghệ tài chính,60,tuyensinh247,,true
c17b774e-0432-5dbb-8784-cf733e311d71,LDA,7340301,7340301,Kế toán,280,tuyensinh247,316,true
cb6b1bcf-caa4-584f-a7e8-f6c71fd1d48f,LDA,7340302,7340302,Kiểm toán,60,tuyensinh247,,true
46e5abd9-c624-5a1c-9c1c-ff88b20cb0b1,LDA,7340404,7340404,Quản trị nhân lực,330,tuyensinh247,316,true
ff907564-5dc5-5676-bb7d-245ebe9ec543,LDA,7340408,7340408,Quan hệ lao động,100,tuyensinh247,316,true
059fee07-e8aa-5ae3-8a05-89902a2a8fe7,LDA,7340409,7340409,Quản lý dự án,60,tuyensinh247,,true
60f67043-dadf-573b-8e7d-244add3e6cff,LDA,7380101,7380101,Luật,129,tuyensinh247,316,true
6c366bdb-c119-5754-af9e-fa13f2c442a3,LDA,7380107,7380107,Luật kinh tế,60,tuyensinh247,,true
2a7a5652-20af-537d-b92e-fc299383dd2b,LDA,7460108,7460108,Khoa học dữ liệu,80,tuyensinh247,316,true
92eaf264-5fcf-52e7-9077-5339f7aef12c,LDA,7480107,7480107,Trí tuệ nhân tạo,60,tuyensinh247,,true
5a513625-d258-53ba-b0e1-a8dc13e01f1b,LDA,7480201,7480201,Công nghệ thông tin,60,tuyensinh247,316,true
57a3f88d-6210-5f82-92cb-ab82fed89104,LDA,7760101,7760101,Công tác xã hội,150,tuyensinh247,316,true
3790a297-f926-5477-9c27-f5460b0695d2,LDA,7810101,7810101,Du lịch,100,tuyensinh247,316,true
d45106d2-2b01-5766-8eeb-0bb6affd4f2b,LDA,7850201,7850201,Bảo hộ lao động,180,tuyensinh247,316,true
cdaaf2d8-dea2-5019-80e8-2ef3a7ca08a1,LNH,7310101,7310101,"Kinh tế (Kinh tế, Kinh tế đầu tư; Kinh tế số, Kinh tế tuần hoàn)",60,tuyensinh247,370,true
24f109e1-82bb-5207-a6f2-7882c37d1997,LNH,7340101,7340101,"Quản trị kinh doanh (Quản trị doanh nghiệp, quản trị Logistics; Marketing số)",160,tuyensinh247,370,true
936e70c3-96a2-5681-968d-ccdb280c2842,LNH,7340116,7340116,Bất động sản,30,tuyensinh247,370,true
60f01ef6-7962-5e92-9972-607f4a0adfc4,LNH,7340201,7340201,"Tài chính - Ngân hàng (Bảo hiểm và đầu tư tài chính, Ngân hàng, Tài chính, Tài chính - Ngân hàng)",60,tuyensinh247,370,true
87dec95e-becc-549a-b59a-a10e44b7654e,LNH,7340301,7340301,"Kế toán (Kế toán, Kế toán doanh nghiệp, Kế toán công)",200,tuyensinh247,370,true
af57996b-6aa7-588c-b8ef-011863aa9d53,LNH,7420201,7420201,Công nghệ sinh học,30,tuyensinh247,370,true
eadcff6b-ac3c-52e0-8df5-0fb759b6fb68,LNH,7480104,7480104,Hệ thống thông tin (Công nghệ thông tin),60,tuyensinh247,370,true
aba14e8e-c0c1-5c89-b914-292ded8faf0d,LNH,7510203,7510203,Công nghệ kỹ thuật cơ điện tử,130,tuyensinh247,370,true
771e52d1-c302-5ae6-9af6-ea93ff149890,LNH,7510205,7510205,Công nghệ kỹ thuật ô tô,130,tuyensinh247,370,true
a393e602-2e46-5de3-8e1a-9dd91fefb338,LNH,7510605,7510605,Logistics và Quản lý chuỗi cung ứng,180,tuyensinh247,370,true
99144c8b-bdee-5f52-b605-887cdb947783,LNH,7520103,7520103,Kỹ thuật cơ khí (Công nghệ chế tạo máy),50,tuyensinh247,370,true
636fe994-2fc4-5009-a9e4-3762510a493b,LNH,7520118,7520118,Kỹ thuật hệ thống công nghiệp,30,tuyensinh247,370,true
4f7c0838-1399-5a99-8f35-7ebc3a04c89d,LNH,7549001,7549001,"Công nghệ chế biến lâm sản (Công nghệ gỗ và quản trị sản xuất, Kỹ nghệ gỗ và nội thất, Thiết kế và kỹ thuật đồ gỗ nội thất)",30,tuyensinh247,370,true
ae438323-3b39-50b5-8a2c-897b4dd92f00,LNH,7580102,7580102,"Kiến trúc cảnh quan (Quy hoạch và Thiết kế cảnh quan, Quản lý công trình cảnh quan đô thị, Quản lý cây xanh đô thị)",30,tuyensinh247,370,true
36b4c4d8-5cca-5518-9b0d-ec869718ee3d,LNH,7580108,7580108,Thiết kế nội thất,70,tuyensinh247,370,true
806db253-9e5c-5cf3-9ab5-d15027613597,LNH,7580201,7580201,Kỹ thuật xây dựng,30,tuyensinh247,370,true
b6d1f586-1d8e-56d5-b3d0-a3bbe8b2ab06,LNH,7620105,7620105,Chăn nuôi,30,tuyensinh247,370,true
de6aa5c2-2922-538e-a089-3115575a0a0b,LNH,7620110,7620110,"Khoa học cây trồng (Nông nghiệp công nghệ cao, Khuyến nông và phát triển nông thôn)",30,tuyensinh247,370,true
4a567c90-5a21-5b1d-bbd6-dd4dc24c4879,LNH,7620205,7620205,Lâm sinh (Công nghệ viễn thám và GIS; Quản lý phát thải cacbon; Lâm sinh),40,tuyensinh247,370,true
a2524a8c-a54c-57b2-ad5e-6e5ad3ecae0e,LNH,7620210,7620210,Lâm nghiệp,30,tuyensinh247,370,true
5f1e6133-e207-5ed4-808d-bd10294849f9,LNH,7620211,7620211,Quản lý tài nguyên rừng (Kiểm lâm),90,tuyensinh247,370,true
60559cf7-e495-548c-8614-32c67d398197,LNH,7640101,7640101,Thú y,90,tuyensinh247,370,true
80865a4b-22a0-5b90-a792-957443a496d2,LNH,7760101,7760101,Công tác xã hội,50,tuyensinh247,370,true
4c8ea9e2-2e86-5d16-82f0-ea7ea34c953f,LNH,7810103,7810103,"Quản trị dịch vụ Du lịch và Lữ hành (Quản trị khách sạn, Quản trị lữ hành)",220,tuyensinh247,370,true
bfecafab-74e3-59ce-a682-5c09fbe27e71,LNH,7850101,7850101,Quản lý tài nguyên và Môi trường,30,tuyensinh247,370,true
d55015df-7344-537e-827e-f98ace35906c,LNH,7850103,7850103,"Quản lý đất đai (Địa tin học, Quản trị đất đai hiện đại, Quản trị đô thị thông minh)",60,tuyensinh247,370,true
57dd46b3-e2b1-5480-9f6a-314bad4cb61a,LNH,7850104,7850104,Du lịch sinh thái,30,tuyensinh247,370,true
3f62d442-365e-53e5-90dc-93b355ba5ea5,LNH,7850106,7850106,Quản lý tài nguyên thiên nhiên,20,tuyensinh247,370,true
6061d841-bd3a-50ff-b947-e40559ed3307,LPH,7220201,7220201,Ngôn ngữ Anh,200,tuyensinh247,368,true
09cc797d-23a1-5e50-91f8-a7f7eb808b4b,LPH,7380101,7380101,Luật,1600,tuyensinh247,368,true
b6566b79-9142-5f71-bfe2-0ae4a2fc0947,LPH,7380101PH,7380101PH,Luật (Đào tạo tại Phân hiệu Đắk Lắk),300,tuyensinh247,368,true
3dce8e11-a410-53c0-885a-09d32a5922d7,LPH,7380107,7380107,Luật Kinh tế,550,tuyensinh247,368,true
ecb2e504-159a-5bc0-8ebc-a04a0de36215,LPH,7380109,7380109,Luật Thương mại quốc tế,200,tuyensinh247,368,true
b08c52d2-3e64-5de7-9fd6-a36977627947,MHN,7210403,7210403,Thiết kế đồ họa,160,tuyensinh247,296,true
92b41980-45da-5a2b-b0d7-7dde27defb9a,MHN,7210404,7210404,Thiết kế thời trang,55,tuyensinh247,296,true
b002a5b0-12bf-5232-bad2-c12baeecc06f,MHN,7220201,7220201,Ngôn ngữ Anh,290,tuyensinh247,296,true
0954680a-c9cf-5205-9acb-7b68f8b12d7a,MHN,7220204,7220204,Ngôn ngữ Trung Quốc,280,tuyensinh247,296,true
e7b16e9c-8706-58db-bf96-4ec3ee5912d5,MHN,7340101,7340101,Quản trị kinh doanh,290,tuyensinh247,296,true
9651acd4-f04a-5e82-916f-8be92f972583,MHN,7340122,7340122,Thương mại điện tử,130,tuyensinh247,296,true
272a6452-ef3a-5727-ab4d-fa087e66f8e6,MHN,7340201,7340201,Tài chính - Ngân hàng,375,tuyensinh247,296,true
39316c89-e313-50b6-b590-099b03d2c87a,MHN,7340204,7340204,Bảo hiểm,45,tuyensinh247,296,true
a9523b8a-8d45-5459-82f3-88bc13628a4a,MHN,7340301,7340301,Kế toán,260,tuyensinh247,296,true
00d0aa18-2710-561c-a5f1-541173fd94bd,MHN,7380101,7380101,Luật,230,tuyensinh247,296,true
65bf17a3-4ca4-5b54-bfa0-fb7950b8ba07,MHN,7380107,7380107,Luật kinh tế,230,tuyensinh247,296,true
99fe8467-17b8-5397-86ac-2e89fd25f31e,MHN,7380108,7380108,Luật quốc tế,100,tuyensinh247,296,true
e6a9b033-5c51-55f4-a8d1-27fcadfd24dc,MHN,7420201,7420201,Công nghệ sinh học,120,tuyensinh247,296,true
f770e173-b688-5e41-acd4-328db188bf11,MHN,7480106,7480106,Kỹ thuật máy tính,75,tuyensinh247,,true
212cdbd2-8cc8-5e31-adba-d09c0f7e7b7f,MHN,7480201,7480201,Công nghệ thông tin,385,tuyensinh247,296,true
c8ce22ae-1459-5bfd-bf92-3cfd3b1068ee,MHN,7510302,7510302,Công nghệ kỹ thuật điện tử - viễn thông,200,tuyensinh247,296,true
60d38a36-aad6-54f5-bfeb-0ef73c84bed8,MHN,7510303,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,290,tuyensinh247,296,true
0560dd38-01c0-5b5d-a110-94111dfece26,MHN,7540101,7540101,Công nghệ thực phẩm,180,tuyensinh247,296,true
169cf581-0477-52e4-a862-006e394e21da,MHN,7580101,7580101,Kiến trúc,85,tuyensinh247,296,true
a267da2e-6028-5581-bbf2-a11e81c10b16,MHN,7580108,7580108,Thiết kế nội thất,100,tuyensinh247,296,true
4ebc2c9b-84f9-53dd-8e6b-76f7b3716a26,MHN,7810103,7810103,Quản trị dịch vụ du lịch và lữ hành,225,tuyensinh247,296,true
5cfff814-bedd-5429-b915-1f46f7de0979,MHN,7810201,7810201,Quản trị khách sạn,150,tuyensinh247,296,true
19ce31f9-e8de-5eb4-8c92-2a02bca801aa,MTC,7210103,7210103,Ngành Hội họa,80,tuyensinh247,372,true
5a08b237-c978-57a1-b2af-adc0e9dccc13,MTC,7210105,7210105,Ngành Điêu khắc,30,tuyensinh247,372,true
b7232d27-52f0-54df-9162-52541160db5e,MTC,7210107,7210107,Ngành Gốm,40,tuyensinh247,372,true
23d7ee61-f3ab-517e-86d5-167ab894e4e9,MTC,7210402,7210402,Ngành Thiết kế Công nghiệp,80,tuyensinh247,372,true
145ab05a-0e38-5ae7-9717-9c2d9888137c,MTC,7210403,7210403,Ngành Thiết kế Đồ họa,200,tuyensinh247,372,true
3d7ebfdb-d067-5f8d-b1a9-46dd00f3d9e0,MTC,7210404,7210404,Ngành Thiết kế Thời trang,120,tuyensinh247,372,true
ccb039a7-139f-50e7-be6e-0a17a54cf224,MTC,7580108,7580108,Ngành Thiết kế Nội thất,200,tuyensinh247,372,true
29ad50b0-f9e1-59d2-8121-1885154bc0ec,MTH,7140222,7140222,Sư phạm Mỹ thuật,15,tuyensinh247,,true
dd0dc021-9f1a-5d12-b735-87cee5b60b06,MTH,7210101,7210101,"Lý luận, lịch sử và phê bình nghệ thuật",7,tuyensinh247,,true
03194654-2e6d-5a68-8add-a5d561fbe249,MTH,7210103,7210103,Hội họa,45,tuyensinh247,,true
4460abf6-a8f6-54bb-bc8d-1e11e0035828,MTH,7210104,7210104,Đồ họa,11,tuyensinh247,,true
b3c0d841-efaa-59d7-848a-8ebe9c6483ff,MTH,7210105,7210105,Điêu khắc,7,tuyensinh247,,true
bb5a7112-2d25-5735-9e8f-0568152f20bf,MTH,7210403,7210403,Thiết kế đồ họa,45,tuyensinh247,,true
809b01ed-2058-5adb-adba-ac98648c82c4,NHF,7220101,7220101,Tiếng Việt và Văn hoá Việt Nam (dành cho người nước ngoài),250,tuyensinh247,,true
21ba8693-7b4b-5ba1-a412-76eeb30889cb,NHF,7220201,7220201,Ngôn ngữ Anh,300,tuyensinh247,336,true
1fbd5ffe-8d4b-534c-a995-514ce404e9b7,NHF,7220201,7220201 TM,Ngôn ngữ Anh - thương mại,100,tuyensinh247,,true
8a3b357e-8a7c-5418-b501-857d11343dd2,NHF,7220201,7220201 TT,Ngôn ngữ Anh - CTTT,100,tuyensinh247,336,true
b2314414-e29a-5b5d-885d-c27bfc16cd6f,NHF,7220202,7220202,Ngôn ngữ Nga,150,tuyensinh247,336,true
e402c741-a136-5425-9f50-41e6ac57549b,NHF,7220203,7220203,Ngôn ngữ Pháp,135,tuyensinh247,336,true
db952711-f377-50a7-9ef2-30b3d4a6ffde,NHF,7220204,7220204,Ngôn ngữ Trung Quốc,280,tuyensinh247,336,true
4c719fbd-82f2-5614-a91e-5c4ced4dcc14,NHF,7220204,7220204 TT,Ngôn ngữ Trung Quốc - CTTT,120,tuyensinh247,336,true
a58b248c-017e-54bc-87da-1f78d3051f4f,NHF,7220205,7220205,Ngôn ngữ Đức,150,tuyensinh247,336,true
bda2c4d0-9306-5295-afcc-c5da56b7a10e,NHF,7220206,7220206,Ngôn ngữ Tây Ban Nha,100,tuyensinh247,336,true
a6c5d865-33c6-5efe-b52c-2598c3a6281c,NHF,7220207,7220207,Ngôn ngữ Bồ Đào Nha,75,tuyensinh247,336,true
baf19859-73c4-5348-870e-f86c957ca4ae,NHF,7220208,7220208,Ngôn ngữ Italia,75,tuyensinh247,336,true
1b6dad3a-c1c7-567e-b34f-61cbd493f797,NHF,7220208,7220208 TT,Ngôn ngữ Italia - CTTT,75,tuyensinh247,336,true
f97ec5f6-ed12-5c75-b077-dff8ca3c1ae3,NHF,7220209,7220209,Ngôn ngữ Nhật,200,tuyensinh247,336,true
780b287c-02e8-5c12-9702-7aace4d7fce7,NHF,7220210,7220210,Ngôn ngữ Hàn Quốc,120,tuyensinh247,336,true
ad0ad710-e22f-57cc-bff8-7e8209bbcd14,NHF,7220210,7220210 TT,Ngôn ngữ Hàn Quốc - CTTT,120,tuyensinh247,336,true
58addf69-4679-54d1-862b-5929cea30fbd,NHF,7310111,7310111,Nghiên cứu phát triển,60,tuyensinh247,336,true
b76cfbe4-2f54-5dff-9a69-7cd20101140d,NHF,7310206,7310206,Quan hệ quốc tế,75,tuyensinh247,,true
69ccb285-1656-542d-8342-553a9e5f9a78,NHF,7310601,7310601,Quốc tế học,125,tuyensinh247,336,true
407f0f77-7401-5e57-b2e7-12813f200dc0,NHF,7320104,7320104,Truyền thông đa phương tiện,120,tuyensinh247,336,true
6b1d2c9c-a0ae-54f2-a3f9-f42914a43d58,NHF,7320109,7320109,Truyền thông doanh nghiệp,75,tuyensinh247,336,true
d07de7c1-6ebf-52b7-9a63-0e867231891f,NHF,7340101,7340101,Quản trị kinh doanh,100,tuyensinh247,336,true
483ed30f-4815-5258-a015-bebe8c5c8b89,NHF,7340115,7340115,Marketing,75,tuyensinh247,336,true
fd770351-c8be-5c7a-ad34-b0c7672e7712,NHF,7340201,7340201,Tài chính - Ngân hàng,100,tuyensinh247,336,true
54ad73d7-548f-5bea-9896-2b7f2ef68ac7,NHF,7340205,7340205,Công nghệ tài chính,75,tuyensinh247,336,true
561697d6-5506-5db8-b2ba-40102553b144,NHF,7340301,7340301,Kế toán,100,tuyensinh247,336,true
99173b57-48a2-5d7e-83fb-26d9fb6357b9,NHF,7480201,7480201,Công nghệ thông tin,180,tuyensinh247,336,true
e9cc3938-b90e-532e-b497-fd6f303fc91c,NHF,7480201,7480201 TT,Công nghệ thông tin - CTTT,120,tuyensinh247,336,true
21b728e5-e26e-53a7-aa25-7b72c4a78fe1,NHF,7810103,7810103,Quản trị Dịch vụ du lịch và lữ hành,75,tuyensinh247,336,true
222a8dad-8a59-5d07-a316-0c5437134550,NHF,7810103,7810103 TT,Quản trị Dịch vụ du lịch và lữ hành - CTTT,75,tuyensinh247,336,true
9cf33e3a-8a4d-5210-8422-a3049b506f4d,NHH,ACT01,ACT01,Chất lượng cao Kế toán,180,tuyensinh247,247,true
006dd7fb-b60e-50dd-9495-e60d45286c16,NHH,ACT02,ACT02,Kế toán,70,tuyensinh247,247,true
