major_code,subject_group_code
EM4y,B03
EM4y,C01
EM4y,C02
EM4y,D01
EM4y,D07
EM4y,K00
EM4y,X02
EM5y,A00
EM5y,A01
EM5y,B03
EM5y,C01
EM5y,C02
EM5y,D01
EM5y,K00
EM5y,X02
ET-E16y,A00
ET-E16y,A01
ET-E16y,B03
ET-E16y,C01
ET-E16y,C02
ET-E16y,K00
ET-E16y,X02
ET-E4y,A00
ET-E4y,A01
ET-E4y,B03
ET-E4y,C01
ET-E4y,C02
ET-E4y,K00
ET-E4y,X02
ET-E5y,A00
ET-E5y,A01
ET-E5y,B03
ET-E5y,C01
ET-E5y,C02
ET-E5y,K00
ET-E5y,X02
ET-E9y,A00
ET-E9y,A01
ET-E9y,B03
ET-E9y,C01
ET-E9y,C02
ET-E9y,D28
ET-E9y,K00
ET-E9y,X02
ET-LUHY,A00
ET-LUHY,A01
ET-LUHY,B03
ET-LUHY,C01
ET-LUHY,C02
ET-LUHY,D26
ET-LUHY,K00
ET-LUHY,X02
ET1y,A00
ET1y,A01
ET1y,B03
ET1y,C01
ET1y,C02
ET1y,K00
ET1y,X02
ET2y,A00
ET2y,A01
ET2y,B00
ET2y,B03
ET2y,C01
ET2y,C02
ET2y,K00
ET2y,X02
EV1y,A00
EV1y,B00
EV1y,B03
EV1y,C01
EV1y,C02
EV1y,D07
EV1y,K00
EV1y,X02
EV2y,A00
EV2y,B00
EV2y,B03
EV2y,C01
EV2y,C02
EV2y,D07
EV2y,K00
EV2y,X02
FL1y,B03
FL1y,C01
FL1y,C02
FL1y,D01
FL1y,K00
FL1y,X02
FL2y,B03
FL2y,C01
FL2y,C02
FL2y,D01
FL2y,K00
FL2y,X02
HE1y,A00
HE1y,A01
HE1y,B03
HE1y,C01
HE1y,C02
HE1y,K00
HE1y,X02
IT-E6y,A00
IT-E6y,A01
IT-E6y,B03
IT-E6y,C01
IT-E6y,C02
IT-E6y,D28
IT-E6y,K00
IT-E6y,X02
IT2y,A00
IT2y,A01
IT2y,B03
IT2y,C01
IT2y,C02
IT2y,K00
IT2y,X02
ME-E1y,A00
ME-E1y,A01
ME-E1y,B03
ME-E1y,C01
ME-E1y,C02
ME-E1y,K00
ME-E1y,X02
ME-Guy,A00
ME-Guy,A01
ME-LUHy,A00
ME-LUHy,A01
ME-LUHy,B03
ME-LUHy,C01
ME-LUHy,C02
ME-LUHy,D26
ME-LUHy,K00
ME-LUHy,X02
ME-NUTy,A00
ME-NUTy,A01
ME-NUTy,B03
ME-NUTy,C01
ME-NUTy,C02
ME-NUTy,D28
ME-NUTy,K00
ME-NUTy,X02
ME1y,A00
ME1y,A01
ME1y,B03
ME1y,C01
ME1y,C02
ME1y,K00
ME1y,X02
ME2y,A00
ME2y,A01
ME2y,B03
ME2y,C01
ME2y,C02
ME2y,K00
ME2y,X02
MI1y,A00
MI1y,A01
MI1y,B03
MI1y,C01
MI1y,C02
MI1y,K00
MI1y,X02
MI2y,A00
MI2y,A01
MI2y,B03
MI2y,C01
MI2y,C02
MI2y,K00
MI2y,X02
MS-E3y,A00
MS-E3y,A01
MS-E3y,B03
MS-E3y,C01
MS-E3y,C02
MS-E3y,D07
MS-E3y,K00
MS-E3y,X02
MS1y,A00
MS1y,A01
MS1y,B03
MS1y,C01
MS1y,C02
MS1y,D07
MS1y,K00
MS1y,X02
PH1y,A00
PH1y,A01
PH1y,B03
PH1y,C01
PH1y,C02
PH1y,K00
PH1y,X02
PH2y,A00
PH2y,A01
PH2y,A02
PH2y,B03
PH2y,C01
PH2y,C02
PH2y,K00
PH2y,X02
PH3y,A00
PH3y,A01
PH3y,A02
PH3y,B03
PH3y,C01
PH3y,C02
PH3y,K00
PH3y,X02
TE-E2y,A00
TE-E2y,A01
TE-E2y,B03
TE-E2y,C01
TE-E2y,C02
TE-E2y,K00
TE-E2y,X02
TE-Epy,A00
TE-Epy,A01
TE-Epy,D29
TE1y,A00
TE1y,A01
TE1y,B03
TE1y,C01
TE1y,C02
TE1y,K00
TE1y,X02
TE2y,A00
TE2y,A01
TE2y,B03
TE2y,C01
TE2y,C02
TE2y,K00
TE2y,X02
TE3y,A00
TE3y,A01
TE3y,B03
TE3y,C01
TE3y,C02
TE3y,K00
TE3y,X02
TROY-Bay,A00
TROY-Bay,A01
TROY-Bay,B03
TROY-Bay,C01
TROY-Bay,C02
TROY-Bay,D01
TROY-Bay,K00
TROY-Bay,X02
TROY-ITy,A00
TROY-ITy,A01
TROY-ITy,B03
TROY-ITy,C01
TROY-ITy,C02
TROY-ITy,D01
TROY-ITy,K00
TROY-ITy,X02
TX1y,A00
TX1y,A01
TX1y,B03
TX1y,C01
TX1y,C02
TX1y,D07
TX1y,K00
TX1y,X02
BF-E19,A00
BF-E19,B00
BF-E19,B03
BF-E19,C01
BF-E19,C02
BF-E19,D07
BF-E19,K00
BF-E19,X02
ET2,A00
ET2,A01
ET2,B00
ET2,B03
ET2,C01
ET2,C02
ET2,K00
ET2,X02
MS2,A00
MS2,A01
MS2,B03
MS2,C01
MS2,C02
MS2,D07
MS2,K00
MS2,X02
MS3,A00
MS3,A01
MS3,B03
MS3,C01
MS3,C02
MS3,D07
MS3,K00
MS3,X02
ED3,A00
ED3,A01
ED3,B03
ED3,C01
ED3,C02
ED3,D01
ED3,K00
ED3,X02
MS5,A00
MS5,A01
MS5,B03
MS5,C01
MS5,C02
MS5,D07
MS5,K00
MS5,X02
FL3,B03
FL3,C01
FL3,C02
FL3,D01
FL3,D04
FL3,K00
FL3,X02
BF-E12x,A00
BF-E12x,B00
BF-E12x,B03
BF-E12x,C01
BF-E12x,C02
BF-E12x,D07
BF-E12x,K00
BF-E12x,X02
BF1x,A00
BF1x,B00
BF1x,B03
BF1x,C01
BF1x,C02
BF1x,D07
BF1x,K00
BF1x,X02
BF2x,A00
BF2x,B00
BF2x,B03
BF2x,C01
BF2x,C02
BF2x,D07
BF2x,K00
BF2x,X02
CH-E11x,A00
CH-E11x,B00
CH-E11x,B03
CH-E11x,C01
CH-E11x,C02
CH-E11x,D07
CH-E11x,K00
CH-E11x,X02
CH1x,A00
CH1x,B00
CH1x,B03
CH1x,C01
CH1x,C02
CH1x,D07
CH1x,K00
CH1x,X02
CH2x,A00
CH2x,B00
CH2x,B03
CH2x,C01
CH2x,C02
CH2x,D07
CH2x,K00
CH2x,X02
CH3x,A00
CH3x,A01
CH3x,B03
CH3x,C01
CH3x,C02
CH3x,D07
CH3x,K00
CH3x,X02
ED2x,A00
ED2x,A01
ED2x,B03
ED2x,C01
ED2x,C02
ED2x,D01
ED2x,K00
ED2x,X02
EE-E18x,A00
EE-E18x,A01
EE-E18x,B03
EE-E18x,C01
EE-E18x,C02
EE-E18x,K00
EE-E18x,X02
EE-E8x,A00
EE-E8x,A01
EE-E8x,B03
EE-E8x,C01
EE-E8x,C02
EE-E8x,K00
EE-E8x,X02
EE-Epx,K00
EE-Epx,K01
EE1x,A00
EE1x,A01
EE1x,B03
EE1x,C01
EE1x,C02
EE1x,K00
EE1x,X02
EE2X,A00
EE2X,A01
EE2X,B03
EE2X,C01
EE2X,C02
EE2X,K00
EE2X,X02
EM-E13x,A01
EM-E13x,B03
EM-E13x,C01
EM-E13x,C02
EM-E13x,D01
EM-E13x,D07
EM-E13x,K00
EM-E13x,X02
EM-E14x,A01
EM-E14x,B03
EM-E14x,C01
EM-E14x,C02
EM-E14x,D01
EM-E14x,D07
EM-E14x,K00
EM-E14x,X02
EM1x,A00
EM1x,A01
EM1x,B03
EM1x,C01
EM1x,C02
EM1x,D01
EM1x,K00
EM1x,X02
EM2x,A00
EM2x,A01
EM2x,B03
EM2x,C01
EM2x,C02
EM2x,D01
EM2x,K00
EM2x,X02
EM3x,A00
EM3x,A01
EM3x,B03
EM3x,C01
EM3x,C02
EM3x,D01
EM3x,K00
EM3x,X02
EM4x,A01
EM4x,B03
EM4x,C01
EM4x,C02
EM4x,D01
EM4x,D07
EM4x,K00
EM4x,X02
EM5x,A00
EM5x,A01
EM5x,B03
EM5x,C01
EM5x,C02
EM5x,D01
EM5x,K00
EM5x,X02
ET-E16x,A00
ET-E16x,A01
ET-E16x,B03
ET-E16x,C01
ET-E16x,C02
ET-E16x,K00
ET-E16x,X02
ET-E4x,A00
ET-E4x,A01
ET-E4x,B03
ET-E4x,C01
ET-E4x,C02
ET-E4x,K00
ET-E4x,X02
ET-E5x,A00
ET-E5x,A01
ET-E5x,B03
ET-E5x,C01
ET-E5x,C02
ET-E5x,K00
ET-E5x,X02
ET-E9x,A00
ET-E9x,A01
ET-E9x,B03
ET-E9x,C01
ET-E9x,C02
ET-E9x,D28
ET-E9x,K00
ET-E9x,X02
ET-LUHX,A00
ET-LUHX,A01
ET-LUHX,B03
ET-LUHX,C01
ET-LUHX,C02
ET-LUHX,D26
ET-LUHX,K00
ET-LUHX,X02
ET1x,A00
ET1x,A01
ET1x,B03
ET1x,C01
ET1x,C02
ET1x,K00
ET1x,X02
ET2x,A00
ET2x,A01
ET2x,B00
ET2x,B03
ET2x,C01
ET2x,C02
ET2x,K00
ET2x,X02
EV1x,A00
EV1x,B00
EV1x,B03
EV1x,C01
EV1x,C02
EV1x,D07
EV1x,K00
EV1x,X02
EV2x,A00
EV2x,B00
EV2x,B03
EV2x,C01
EV2x,C02
EV2x,D07
EV2x,K00
EV2x,X02
FL1x,B03
FL1x,C01
FL1x,C02
FL1x,D01
FL1x,K00
FL1x,X02
FL2x,B03
FL2x,C01
FL2x,C02
FL2x,D01
FL2x,K00
FL2x,X02
HE1x,A00
HE1x,A01
HE1x,B03
HE1x,C01
HE1x,C02
HE1x,K00
HE1x,X02
IT-E10x,A00
IT-E10x,A01
IT-E10x,B03
IT-E10x,C01
IT-E10x,C02
IT-E10x,K00
IT-E10x,X02
IT-E15x,A00
IT-E15x,A01
IT-E15x,B03
IT-E15x,C01
IT-E15x,C02
IT-E15x,K00
IT-E15x,X02
IT-E6x,A00
IT-E6x,A01
IT-E6x,B03
IT-E6x,C01
IT-E6x,C02
IT-E6x,D28
IT-E6x,K00
IT-E6x,X02
IT-E7x,A00
IT-E7x,A01
IT-E7x,B03
IT-E7x,C01
IT-E7x,C02
IT-E7x,K00
IT-E7x,X02
IT-Epx,K00
IT-Epx,K01
IT1x,A00
IT1x,A01
IT1x,B03
IT1x,C01
IT1x,C02
IT1x,K00
IT1x,X02
IT2x,A00
IT2x,A01
IT2x,B03
IT2x,C01
IT2x,C02
IT2x,K00
IT2x,X02
ME-E1x,A00
ME-E1x,A01
ME-E1x,B03
ME-E1x,C01
ME-E1x,C02
ME-E1x,K00
ME-E1x,X02
ME-Gux,K00
ME-Gux,K01
ME-Gux,K02
ME-LUHx,A00
ME-LUHx,A01
ME-LUHx,B03
ME-LUHx,C01
ME-LUHx,C02
ME-LUHx,D26
ME-LUHx,K00
ME-LUHx,X02
ME-NUTx,A00
ME-NUTx,A01
ME-NUTx,B03
ME-NUTx,C01
ME-NUTx,C02
ME-NUTx,D28
ME-NUTx,K00
ME-NUTx,X02
ME1x,A00
ME1x,A01
ME1x,B03
ME1x,C01
ME1x,C02
ME1x,K00
ME1x,X02
ME2x,A00
ME2x,A01
ME2x,B03
ME2x,C01
ME2x,C02
ME2x,K00
ME2x,X02
MI1x,A00
MI1x,A01
MI1x,B03
MI1x,C01
MI1x,C02
MI1x,K00
MI1x,X02
MI2x,A00
MI2x,A01
MI2x,B03
MI2x,C01
MI2x,C02
MI2x,K00
MI2x,X02
MS-E3x,A00
MS-E3x,A01
MS-E3x,B03
MS-E3x,C01
MS-E3x,C02
MS-E3x,D07
MS-E3x,K00
MS-E3x,X02
MS1x,A00
MS1x,A01
MS1x,B03
MS1x,C01
MS1x,C02
MS1x,D07
MS1x,K00
MS1x,X02
PH1x,A00
PH1x,A01
PH1x,B03
PH1x,C01
PH1x,C02
PH1x,K00
PH1x,X02
PH2x,A00
PH2x,A01
PH2x,A02
PH2x,B03
PH2x,C01
PH2x,C02
PH2x,K00
PH2x,X02
PH3x,A00
PH3x,A01
PH3x,A02
PH3x,B03
PH3x,C01
PH3x,C02
PH3x,K00
PH3x,X02
TE-E2x,A00
TE-E2x,A01
TE-E2x,B03
TE-E2x,C01
TE-E2x,C02
TE-E2x,K00
TE-E2x,X02
TE-Epx,K00
TE-Epx,K01
TE1x,A00
TE1x,A01
TE1x,B03
TE1x,C01
TE1x,C02
TE1x,K00
TE1x,X02
TE2x,A00
TE2x,A01
TE2x,B03
TE2x,C01
TE2x,C02
TE2x,K00
TE2x,X02
TE3x,A00
TE3x,A01
TE3x,B03
TE3x,C01
TE3x,C02
TE3x,K00
TE3x,X02
TROY-Bax,A00
TROY-Bax,A01
TROY-Bax,B03
TROY-Bax,C01
TROY-Bax,C02
TROY-Bax,D01
TROY-Bax,K00
TROY-Bax,X02
TROY-ITx,A00
TROY-ITx,A01
TROY-ITx,B03
TROY-ITx,C01
TROY-ITx,C02
TROY-ITx,D01
TROY-ITx,K00
TROY-ITx,X02
TX1x,A00
TX1x,A01
TX1x,B03
TX1x,C01
TX1x,C02
TX1x,D07
TX1x,K00
TX1x,X02
NTH01-01,A00
NTH01-01,A01
NTH01-01,D01
NTH01-01,D07
NTH01-02,A01
NTH01-02,D01
NTH01-02,D03
NTH01-02,D04
NTH01-02,D06
NTH01-02,D07
NTH01-02,D02
NTH01-02,A00
NTH02,A01
NTH02,D01
NTH02,D06
NTH02,D07
NTH02,A00
NTH03,A01
NTH03,D01
NTH03,D07
NTH03,A00
NTH04,D01
NTH05,D03
NTH05,D01
NTH06,D01
NTH06,D04
NTH07,D06
NTH07,D01
NTH08,A00
NTH08,A01
NTH08,D01
NTH08,D07
NTH01-01,D03
NTH01-01,D05
NTH01-01,D06
NTH01-02,D05
NTH02,D03
NTH02,D05
NTH03,D03
NTH03,D05
NTH03,D06
NTH09,A00
NTH09,A01
NTH09,D01
NTH09,D07
KDQH1,A01
KDQH1,D01
KDQH1,D02
KDQH1,D03
KDQH1,D04
KDQH1,D06
KDQH1,D07
KDQH1,A00
KDQH2,A00
KDQH2,A01
KDQH2,D01
KDQH2,D02
KDQH2,D03
KDQH2,D04
KDQH2,D06
KDQH2,D07
KDQH4,A01
KDQH4,D01
KDQH4,D02
KDQH4,D03
KDQH4,D04
KDQH4,D06
KDQH4,D07
KDQH4,A00
KHMH2,A00
KHMH2,A01
KHMH2,D07
KTCH2,A01
KTCH2,D01
KTCH2,D07
KTCH2,A00
KTEH1,A01
KTEH1,D01
KTEH1,D02
KTEH1,D03
KTEH1,D04
KTEH1,D06
KTEH1,D07
KTEH1,A00
KTEH2,A00
KTEH2,A01
KTEH2,D01
KTEH2,D02
KTEH2,D03
KTEH2,D04
KTEH2,D06
KTEH2,D07
KTEH4,A00
KTEH4,A01
KTEH4,D01
KTEH4,D02
KTEH4,D03
KTEH4,D04
KTEH4,D06
KTEH4,D07
KTKH1,A01
KTKH1,D01
KTKH1,D02
KTKH1,D03
KTKH1,D04
KTKH1,D06
KTKH1,D07
KTKH1,A00
KTKH2,A01
KTKH2,D01
KTKH2,D02
KTKH2,D03
KTKH2,D04
KTKH2,D06
KTKH2,D07
KTKH2,A00
KTKQ1,A00
KTKQ1,A01
KTKQ1,D01
KTKQ1,D02
KTKQ1,D03
KTKQ1,D04
KTKQ1,D06
KTKQ1,D07
KTQH1,A01
KTQH1,D01
KTQH1,D02
KTQH1,D03
KTQH1,D04
KTQH1,D06
KTQH1,D07
KTQH1,A00
KTQH2,A00
KTQH2,A01
KTQH2,D01
KTQH2,D02
KTQH2,D03
KTQH2,D04
KTQH2,D06
KTQH2,D07
LAWH1,A00
LAWH1,A01
LAWH1,D01
LAWH1,D02
LAWH1,D03
LAWH1,D04
LAWH1,D06
LAWH1,D07
LAWH2,A00
LAWH2,A01
LAWH2,D01
LAWH2,D02
LAWH2,D03
LAWH2,D04
LAWH2,D06
LAWH2,D07
MKTH2,A00
MKTH2,A01
MKTH2,D01
MKTH2,D02
MKTH2,D03
MKTH2,D04
MKTH2,D06
MKTH2,D07
NNAH1,D01
NNAH2,D01
NNNH1,D01
NNNH1,D06
NNNH2,D01
NNNH2,D06
NNPH1,D01
NNPH1,D03
NNPH2,D01
NNPH2,D03
NNTH1,D01
NNTH1,D04
NNTH2,D01
NNTH2,D04
NTH01-01,D02
NTH01-01,D04
NTH02,D02
NTH02,D04
NTH03,D02
NTH03,D04
NTH10,A00
NTH10,A01
NTH10,D07
QKSH2,A00
QKSH2,A01
QKSH2,D01
QKSH2,D02
QKSH2,D03
QKSH2,D04
QKSH2,D06
QKSH2,D07
QTKH1,A00
QTKH1,A01
QTKH1,D01
QTKH1,D02
QTKH1,D03
QTKH1,D04
QTKH1,D06
QTKH1,D07
QTKH2,A00
QTKH2,A01
QTKH2,D01
QTKH2,D02
QTKH2,D03
QTKH2,D04
QTKH2,D06
QTKH2,D07
QTKH4,A00
QTKH4,A01
QTKH4,D01
QTKH4,D02
QTKH4,D03
QTKH4,D04
QTKH4,D06
QTKH4,D07
TCHH1,A01
TCHH1,D01
TCHH1,D02
TCHH1,D03
TCHH1,D04
TCHH1,D06
TCHH1,D07
TCHH1,A00
TCHH2,A01
TCHH2,D01
TCHH2,D02
TCHH2,D03
TCHH2,D04
TCHH2,D06
TCHH2,D07
TCHH2,A00
TCHH4,A01
TCHH4,D01
TCHH4,D02
TCHH4,D03
TCHH4,D04
TCHH4,D06
TCHH4,D07
TCHH4,A00
KDQH1,K00
KDQH1,Q00
KDQH2,K00
KDQH2,Q00
KHMH2,D01
KTCH2,K00
KTCH2,Q00
KTEH1,K00
KTEH1,Q00
KTEH2,K00
KTEH2,Q00
KTEH4,K00
KTEH4,Q00
KTKH1,K00
KTKH1,Q00
KTQH,A00
KTQH,A01
KTQH,D01
KTQH,D03
KTQH,D07
KTQH,K00
KTQH,Q00
KTQH2,K00
KTQH2,Q00
LAWH1,K00
LAWH1,Q00
LAWH2,K00
LAWH2,Q00
MKTH2,K00
MKTH2,Q00
QKSH2,K00
QKSH2,Q00
QTKH1,K00
QTKH1,Q00
QTKH2,K00
QTKH2,Q00
QTKH4,K00
QTKH4,Q00
TCHH1,K00
TCHH1,Q00
TCHH2,K00
TCHH2,Q00
TCHH4,K00
TCHH4,Q00
KDQQ1,A00
KDQQ1,A01
KDQQ1,D01
KDQQ1,D07
7310104,K00
7310104,Q00
7310107,A00
7310107,A01
7310107,D01
7310107,D07
7310107,K00
7310107,Q00
7310108,K00
7310108,Q00
7320108,A00
7320108,A01
7320108,D07
7320108,K00
7320108,Q00
7340116,K00
7340116,Q00
7340120,K00
7340120,Q00
7340121,A00
7340121,A01
7340121,D01
7340121,D07
7340121,K00
7340121,Q00
7340122,D07
7340204,K00
7340204,Q00
7340302,K00
7340302,Q00
7340401,A00
7340401,A01
7340401,D01
7340401,D07
7340401,K00
7340401,Q00
7340403,K00
7340403,Q00
7340404,A00
7340404,A01
7340404,D01
7340404,D07
7340404,K00
7340404,Q00
7340405,K00
7340405,Q00
7340409,A00
7340409,A01
7340409,D01
7340409,D07
7340409,K00
7340409,Q00
7380101,K00
7380107,D07
7480101,D01
7480101,D07
7510605,A00
7510605,A01
7510605,D01
7510605,D07
7510605,K00
7510605,Q00
7620114,A00
7620114,A01
7620114,D01
7620114,D07
7620114,K00
7620114,Q00
7620115,A00
7620115,A01
7620115,D01
7620115,D07
7620115,K00
7620115,Q00
7810103,D07
7810103,K00
7810201,A00
7810201,A01
7810201,D01
7810201,D07
7810201,K00
7810201,Q00
7850101,A00
7850101,A01
7850101,D01
7850101,D07
7850101,K00
7850101,Q00
7850102,A00
7850102,A01
7850102,D01
7850102,D07
7850102,K00
7850102,Q00
7850103,A00
7850103,A01
7850103,D01
7850103,D07
7850103,K00
7850103,Q00
CT1,A00
CT1,A01
CT1,D01
CT1,D07
CT1,K00
CT1,Q00
CT2,A00
CT2,A01
CT2,D01
CT2,D07
CT3,A00
CT3,A01
CT3,D01
CT3,D07
CT3,K00
CT3,Q00
EBBA,A00
EBBA,A01
EBBA,D01
EBBA,D07
EBBA,K00
EBBA,Q00
EP01,A00
EP01,A01
EP01,D01
EP01,D07
EP01,K00
EP01,Q00
EP02,A00
EP02,A01
EP02,D01
EP02,D07
EP02,K00
EP02,Q00
EP03,A00
EP03,A01
EP03,D01
EP03,D07
EP03,K00
EP03,Q00
EP04,A00
EP04,A01
EP04,D01
EP04,D07
EP04,K00
EP04,Q00
EP05,A00
EP05,A01
EP05,D01
EP05,D07
EP05,K00
EP05,Q00
EP06,A00
EP06,A01
EP06,D01
EP06,D07
EP06,K00
EP06,Q00
EP07,A00
EP07,A01
EP07,D01
EP07,D07
EP07,K00
EP07,Q00
EP08,A00
EP08,A01
EP08,D01
EP08,D07
EP08,K00
EP08,Q00
EP09,A00
EP09,A01
EP09,D01
EP09,D07
EP09,K00
EP09,Q00
EP10,A00
EP10,A01
EP10,D01
EP10,D07
EP10,K00
EP10,Q00
EP11,A00
EP11,A01
EP11,D01
EP11,D07
EP11,K00
EP11,Q00
EP12,A00
EP12,A01
EP12,D01
EP12,D07
EP12,K00
EP12,Q00
EP13,A00
EP13,A01
EP13,D01
EP13,D07
EP13,K00
EP13,Q00
EP14,A00
EP14,A01
EP14,D01
EP14,D07
EP14,K00
EP14,Q00
EPMP,A00
EPMP,A01
EPMP,D01
EPMP,D07
EPMP,K00
EPMP,Q00
POHE,A01
POHE,D01
POHE,D07
POHE,D09
7310101_1,A00
7310101_1,A01
7310101_1,D01
7310101_1,D07
7310101_1,K00
7310101_1,Q00
7310101_2,A00
7310101_2,A01
7310101_2,D01
7310101_2,D07
7310101_2,K00
7310101_2,Q00
7310101_3,A00
7310101_3,A01
7310101_3,D01
7310101_3,D07
7310101_3,K00
7310101_3,Q00
POHE1,A00
POHE1,A01
POHE1,D01
POHE1,D07
POHE1,K00
POHE1,Q00
POHE2,A00
POHE2,A01
POHE2,D01
POHE2,D07
POHE2,K00
POHE2,Q00
POHE3,A00
POHE3,A01
POHE3,D01
POHE3,D07
POHE3,K00
POHE3,Q00
POHE4,A00
POHE4,A01
POHE4,D01
POHE4,D07
POHE4,K00
POHE4,Q00
POHE5,A00
POHE5,A01
POHE5,D01
POHE5,D07
POHE5,K00
POHE5,Q00
POHE6,A00
POHE6,A01
POHE6,D01
POHE6,D07
POHE6,K00
POHE6,Q00
POHE7,A00
POHE7,A01
POHE7,D01
POHE7,D07
POHE7,K00
POHE7,Q00
7480104,A00
7480104,A01
7480104,D01
7480104,D07
7480104,K00
7480104,Q00
7480202,D01
7480202,D07
EP15,A00
EP15,A01
EP15,D01
EP15,D07
EP15,K00
EP15,Q00
EP16,A00
EP16,A01
EP16,D01
EP16,D07
EP16,K00
EP16,Q00
EP17,A00
EP17,A01
EP17,D01
EP17,D07
EP17,K00
EP17,Q00
EP18,A00
EP18,A01
EP18,D01
EP18,D07
EP18,K00
EP18,Q00
CLC2,A00
CLC2,A01
CLC2,D01
CLC2,D07
CLC2,K00
CLC2,Q00
CLC1,A00
CLC1,A01
CLC1,D01
CLC1,D07
CLC1,K00
CLC1,Q00
CLC3,A00
CLC3,A01
CLC3,D01
CLC3,D07
CLC3,K00
CLC3,Q00
TT1,A00
TT1,A01
TT1,D01
TT1,D07
TT1,K00
TT1,Q00
TT2,A00
TT2,A01
TT2,D01
TT2,D07
TT2,K00
TT2,Q00
7340408,A00
7340408,A01
7340408,D01
7340408,D07
7340408,K00
7340408,Q00
7380109,A00
7380109,D07
7380109,K00
POHEI,A00
POHEI,A01
POHEI,D01
POHEI,D07
POHEI,K00
POHEI,Q00
73101011,A00
73101011,A01
73101011,D01
73101011,D07
73101011,K00
73101011,Q00
73101012,A00
73101012,A01
73101012,D01
73101012,D07
73101012,K00
73101012,Q00
73101013,A00
73101013,A01
73101013,D01
73101013,D07
7340301QT,A00
7340301QT,A01
7340301QT,C01
7340301QT,D01
7340301QT,Q00
7460112,A00
7460112,A01
7460112,C01
7460112,D01
7460112,K00
7460112,X06
7480201,C01
7480201QT,A00
7480201QT,A01
7480201QT,C01
7480201QT,K00
7480201QT,Q00
7480201QT,X06
7510104,A00
7510104,A01
7510104,D01
7510104,D07
7510605,C01
7520103,A00
7520103,A01
7520103,C01
7520103,D07
7520103,K00
7520103,Q00
7520103,X06
7520103QT,A00
7520103QT,A01
7520103QT,C01
7520103QT,D07
7520103QT,K00
7520103QT,Q00
7520103QT,X06
7520114,A00
7520114,A01
7520114,C01
7520114,D07
7520114,K00
7520114,X06
7520115,A00
7520115,A01
7520115,C01
7520115,D07
7520115,K00
7520115,Q00
7520115,X06
7520116,A00
7520116,A01
7520116,C01
7520116,D07
7520116,K00
7520116,Q00
7520116,X06
7520130,A00
7520130,A01
7520130,C01
7520130,D07
7520130,K00
7520130,Q00
7520130,X06
7520201,A00
7520201,A01
7520201,C01
7520201,K00
7520201,Q00
7520201,X06
7520207,C01
7520216,C01
7520218,A00
7520218,A01
7520218,C01
7520218,K00
7520218,Q00
7520218,X06
7520320,A00
7520320,B00
7520320,C01
7520320,D01
7520320,K00
7520320,X06
7580201,A00
7580201,A01
7580201,C01
7580201,D01
7580201,D07
7580201,K00
7580201QT-01,A00
7580201QT-01,A01
7580201QT-01,C01
7580201QT-01,D01
7580201QT-01,D07
7580201QT-01,K00
7580201QT-02,A00
7580201QT-02,A01
7580201QT-02,C01
7580201QT-02,D01
7580201QT-02,D07
7580201QT-02,K00
7580202,A00
7580202,A01
7580202,C01
7580202,D01
7580202,K00
7580202,X06
7580205,A00
7580205,A01
7580205,C01
7580205,D01
7580205,K00
7580205,X06
7580205QT,A00
7580205QT,A01
7580205QT,C01
7580205QT,D01
7580205QT,K00
7580205QT,X06
7580301,A00
7580301,A01
7580301,C01
7580301,D01
7580301,Q00
7580301,X06
7580301QT,A00
7580301QT,A01
7580301QT,C01
7580301QT,D01
7580301QT,Q00
7580301QT,X06
7580302,A00
7580302,A01
7580302,C01
7580302,D01
7580302,Q00
7580302,X06
7810103,C01
7840101,A00
7840101,A01
7840101,C01
7840101,D01
7840101,Q00
7840104,A00
7840104,A01
7840104,C01
7840104,D01
7840104,Q00
7340110QT,A00
7340110QT,A01
7340110QT,C01
7340110QT,D01
7340110QT,Q00
7480101,C01
7520219,A00
7520219,A01
7520219,C01
7520219,K00
7520219,Q00
7520219,X06
7580106,A00
7580106,A01
7580106,C01
7580106,D01
7580106,K00
7580106,X06
7580201QT,A00
7580201QT,A01
7580201QT,C01
7580201QT,D01
7580201QT,D07
7580201QT,K00
7580210,A00
7580210,A01
7580210,C01
7580210,D01
7580210,D07
7580210,K00
7580302QT,A00
7580302QT,A01
7580302QT,C01
7580302QT,D01
7580302QT,Q00
7580302QT,X06
7340101QT,A00
7340101QT,A01
7340101QT,C01
7340101QT,D01
7340101QT,Q00
7480106,A00
7480106,A01
7480106,C01
7480106,K00
7480106,Q00
7480106,X06
7580101,A00
7580101,A01
7580101,V00
7580101,V01
7510104,C01
7510104,K00
7510104,X06
7580301,K00
7580302,K00
7520107,A00
7520107,A01
7520107,C01
7520107,K00
7520107,Q00
7520107,X06
7580205,D03
7580205,Q00
7580215,A00
7580215,A01
7580215,C01
7580215,D01
7580215,K00
7580215,X06
7340101LK,C01
7580302LK,A00
7580302LK,A01
7580302LK,C01
7580302LK,D01
7580302LK,Q00
7580302LK,X06
7220202,D03
7220202,D10
7220206,D01
7220206,D10
7220207,D01
7220207,D04
7220207,D10
7220208,D01
7220208,D10
7220210,D04
7220210,D06
7310111,D01
7310111,D14
7310111,D15
7310601,D01
7310601,D14
7310601,D15
7320109,D01
7320109,D03
7810103,D10
7210404,C01
7210404,C03
7210404,C04
7210404,D01
7210404,Q00
7310104,X25
7340115,X25
7340125,Q00
7340125,X25
7340301,X25
7340302,X25
7340404,X25
7340406,Q00
7340406,X25
7480101,X07
