id,university_short_name,program_source_code,major_code,subject_group_code
c1e85726-3c77-4406-aee5-11752de1c677,ANH,7860100_Nam_3,7860100,A00
19ced3d2-781c-4d95-9c5e-cb2901749800,ANH,7860100_Nam_3,7860100,A01
31aaf29e-2b6e-45ae-9b2b-6f0f3050ee1d,ANH,7860100_Nam_3,7860100,C03
bfc148d0-2a6a-4d95-8542-17e5044bd8a9,ANH,7860100_Nam_3,7860100,D01
201be08c-6f60-42ba-87d2-a992d22b0a4d,ANH,7860100_Nam_8,7860100,A00
e41f338e-9212-4c0e-a2d3-ad932960952f,ANH,7860100_Nam_8,7860100,A01
a3bf7e09-5dd4-4dbf-8d14-8c9d400f0403,ANH,7860100_Nam_8,7860100,C03
9e63755c-9c46-4c90-94fd-1bff941c0dd9,ANH,7860100_Nam_8,7860100,D01
403fae5b-4b61-48c7-af45-e73d09e83933,ANH,7860100_Nu_1,7860100,A00
a772973a-be95-4ca0-9dfb-5dfdf4c4e807,ANH,7860100_Nu_1,7860100,A01
59c16272-f0ea-4f63-8bcb-15f334557f71,ANH,7860100_Nu_1,7860100,C03
45512d27-34b2-4618-826b-8284cb65a2c1,ANH,7860100_Nu_1,7860100,D01
5adf214b-8323-4014-b5b2-c28e14cf3e59,ANH,7860100_Nu_2,7860100,A00
129c51ad-4d1f-4847-95fe-fe2805e1a571,ANH,7860100_Nu_2,7860100,A01
baf8e6c8-89b5-4f51-ad66-c11f5fc48bc3,ANH,7860100_Nu_2,7860100,C03
4ef7de33-dede-40a8-a1b3-e14c1ca009d1,ANH,7860100_Nu_2,7860100,D01
a57957c0-c5be-4828-b134-bab2d42f06fd,ANH,7860100_Nu_3,7860100,A00
ae0ec7cd-1bad-453c-a54b-da88f56a8608,ANH,7860100_Nu_3,7860100,A01
b4d6dfc5-49ab-4e55-9ce3-a8d4f847604f,ANH,7860100_Nu_3,7860100,C03
7437498a-3807-46d7-b656-d20801223a6d,ANH,7860100_Nu_3,7860100,D01
bb71b2c8-9ff4-40be-b16e-60266da3a9c5,ANH,7860100_Nu_8,7860100,A00
9547d65f-d7ee-413a-8f75-b38b72b09c87,ANH,7860100_Nu_8,7860100,A01
121c8403-535b-4b2e-b7a1-b5ca007b5509,ANH,7860100_Nu_8,7860100,C03
4d6aae1b-6b72-472a-8807-1c9058773dc6,ANH,7860100_Nu_8,7860100,D01
c4d4028b-1f64-4d67-9561-62b484dae27e,ANH,7860114_Nam_B,7860114,A00
1aea1fd0-7dc5-4e05-8d07-aad0c309224f,ANH,7860114_Nam_B,7860114,A01
5359a6f8-101f-4555-921a-c60ca00126f4,ANH,7860114_Nam_N,7860114,A00
b3e3fdef-109d-40ea-853b-bed682610f54,ANH,7860114_Nam_N,7860114,A01
fd1e9954-884d-4e0c-a88d-f2df5cdc27db,ANH,7860114_Nu_B,7860114,A00
e72fe0cb-5c67-46bf-bb58-eac8efe743c7,ANH,7860114_Nu_B,7860114,A01
f7de2bea-2138-44cd-8d7d-7a44aa6c4969,ANH,7860114_Nu_N,7860114,A00
fab9621d-89e4-4769-8fca-8fea60d351d8,ANH,7860114_Nu_N,7860114,A01
a0f3a38a-b12e-4cff-a0af-4062c8b7b9f6,ANH,7480201_Nam,7480201,X26
127f669c-6e1b-42ae-b91a-c0ec36e2193a,ANH,7480201_Nam,7480201,X27
0b4b83fb-1ea7-44eb-b883-41f7c9ddd1f4,ANH,7480201_Nam,7480201,X28
de5aaa61-46e3-486d-8bb4-74a2c7fa3c00,ANH,7860100_Nam_1,7860100,X02
7c13f21d-5706-439f-b248-0ad5d724e47e,ANH,7860100_Nam_1,7860100,X03
026eb9aa-d11d-4c2f-b06c-8d9fc5d16b55,ANH,7860100_Nam_1,7860100,X04
f43b34ac-037a-42e4-8374-6ea90a35b395,ANH,7860100_Nam_2,7860100,X02
4608aef7-5ea9-4eb1-ad35-b920ce91428d,ANH,7860100_Nam_2,7860100,X03
f0fe189d-7d4c-4c19-b2dd-89f10d8ad814,ANH,7860100_Nam_2,7860100,X04
