id,university_short_name,program_source_code,major_code,subject_group_code
b7012dad-83a8-4597-ac9c-9b76029d2e46,HBT,530,530,C15
8e5c9add-6fb0-4219-bce8-c82aa0455a41,HBT,530,530,D01
b4f248bd-8838-432b-97e9-dd233f57ab93,HBT,530,530,R22
065fe2b6-8525-4067-96cb-fcd5cb9c2317,HBT,531,531,A16
e81feda7-1f94-4698-b759-1d28b4cd64eb,HBT,531,531,C15
d5abe08c-f4b2-4c01-8eb7-a74744c4ccb8,HBT,531,531,D01
4d7de7f3-7f11-4591-8dde-2cf1e83e0f1c,HBT,531,531,R22
c57301a6-07d7-4cb2-ba74-1084e8b978e8,HBT,532,532,A16
0962701f-0969-4adc-8747-06ffb0f970be,HBT,532,532,C15
a08bb398-007a-4700-9512-0f261b708d97,HBT,532,532,D01
37edd075-f65a-429e-981e-f37692bc0d84,HBT,532,532,R22
f8684676-624d-4745-b60f-315a5da99ece,HBT,533,533,A16
6dc6c256-53f1-41a0-90cf-7aed1c16cff0,HBT,533,533,C15
e90e06dd-580c-4114-b841-62939c00a373,HBT,533,533,D01
80bfaa36-ba58-4863-befc-29b0e6fccae3,HBT,533,533,R22
f49c8b37-7cb7-40f5-b28a-44a1a7a4f878,HBT,535,535,A16
d0a38eb4-abde-420b-8277-2ed3a1804b25,HBT,535,535,C15
e7eded15-d47d-48e7-8044-2b4af530309b,HBT,535,535,D01
723eb525-eda4-41a9-b26d-b291e0ffbd0e,HBT,535,535,R22
18199d0e-6862-4d25-b49d-bbb8465270ad,HBT,536,536,A16
876d0a8f-95bd-449a-a589-504bd20d7cb5,HBT,536,536,C15
2a373571-6dbe-4bd6-a26e-ec5f7afee042,HBT,536,536,D01
27e62560-fb0e-4568-ac3b-cbf8ff024eec,HBT,536,536,R22
cf0c8a13-5434-406c-b08b-af050c013439,HBT,537,537,A16
6dbebfef-5bea-4777-86b9-f8141ed69371,HBT,537,537,C15
fb907d9f-aac5-4426-acb6-e6365e0f6815,HBT,537,537,D01
24163987-a5e7-4019-8819-2a5bc726a6ae,HBT,537,537,R22
ecc63dbd-0b03-407c-8f25-ca11c57bde64,HBT,538,538,A16
9833beb7-176d-4bfb-801c-b6685dfaf3ca,HBT,538,538,C15
1bd8c526-9608-412a-b007-4eda391d544c,HBT,538,538,D01
c563b28a-5266-47f0-a236-8498f5e298d1,HBT,538,538,R22
ab722cc8-5f9f-4e38-879a-5a4aef36a522,HBT,602,602,R05
86214270-175b-44dc-b681-463b4b5b725b,HBT,602,602,R06
70c15fad-b9ac-42dc-981c-f8f261787579,HBT,602,602,R15
92c2021f-7520-4097-8221-c371b4a52094,HBT,602,602,R19
816b77fa-d00b-47e4-95c6-020518b204b8,HBT,602,602,R16
d7271850-ae85-4d56-9a46-2a5ca1c10112,HBT,603,603,R09
c44c67fe-edab-415f-938d-9ed643f6c8eb,HBT,603,603,R17
fc5ab363-ae3b-498a-90f7-477196d4c459,HBT,603,603,R07
72835224-f869-443d-95bf-0491d56268b5,HBT,603,603,R20
6c6dac4f-290c-4c83-88ff-469b09d093c2,HBT,603,603,R08
24f51f09-d494-4539-bd27-84a2624ecca7,HBT,604,604,R05
20a0b026-3aed-40ef-b6d5-45b76864ebe3,HBT,604,604,R06
def18a11-20ab-4ca0-b035-765880ad8edd,HBT,604,604,R15
fb1a6cae-f971-49ee-a861-f9d9e9bec900,HBT,604,604,R19
86df41a1-3a18-48b8-b4e6-f3e1580a21ee,HBT,604,604,R16
a6634df8-c2da-4ad4-ba74-37401a4c8605,HBT,605,605,R05
d490da97-6c01-4a9f-aa4f-8f4dd83c4947,HBT,605,605,R06
bfdb28ad-22b3-4cb3-848b-67924fc05368,HBT,605,605,R15
098d4d59-0b3a-4c2f-8b49-2c9145348461,HBT,605,605,R19
9a21deae-6d7e-46df-a290-3782b5192258,HBT,605,605,R16
ab0ce343-eaba-4bbb-a056-057c2f9b0c6d,HBT,606,606,R11
3a1ce3f2-a546-4f53-81ab-277039ab6c14,HBT,606,606,R12
e72f9cc7-cca8-416f-b127-b0c3307e0a7f,HBT,606,606,R13
6302264e-a637-43a7-8c76-13db07eacece,HBT,606,606,R21
6bf3af27-f612-4703-a09f-cb3c3e3f7577,HBT,606,606,R18
87270db6-94b3-4743-8ded-24f5a23860db,HBT,607,607,R05
e28256d5-4bf4-4fcd-b703-aac5c61335f2,HBT,607,607,R06
e7488747-3a56-4d22-a7ce-458af60b018d,HBT,607,607,R15
0ca29a30-31d0-468f-9974-3384146e939e,HBT,607,607,R19
c5a84394-7235-4657-a4e0-c5ef89767f73,HBT,607,607,R16
a8a2ae97-435a-4c64-bbe4-f9308c98dd22,HBT,608,608,R05
7beddc41-a12f-4679-8c31-4e7815d0df5a,HBT,608,608,R06
6846c5a9-69e0-4eeb-9d7b-de7103695b0c,HBT,608,608,R15
3efd45a6-f63d-4a05-9db8-26eb1881a2de,HBT,608,608,R19
ff609468-56a3-4c84-aa7a-e1937befa1c5,HBT,608,608,R16
56971bbc-fb33-4097-8d6c-285334843b5e,HBT,609,609,R05
8b1dba6f-7f49-47a0-becf-ffc06aebd651,HBT,609,609,R06
7f2b2ae6-a963-4571-8f1d-20b01938fd23,HBT,609,609,R15
549ed9b1-e1ee-4547-b0e3-5c0b5640bd32,HBT,609,609,R19
cf43d64c-3ef2-4b32-849d-cd7594a46fa5,HBT,609,609,R16
cd0c2ea4-7f7b-40c9-a6ec-5e52228b58b0,HBT,610,610,D78
89bf127b-b7b2-4848-aa56-fe788ea07776,HBT,610,610,R26
4f36aaae-9717-40e7-ab26-83659e95010d,HBT,610,610,D01
da0a6f50-fcb0-4a6d-ad39-cd4cd656477f,HBT,610,610,R24
8b3a7c1d-81c0-40ea-bc5a-4f0f315d853a,HBT,610,610,D72
68eeafe9-0608-43e1-9994-bf573275b0ad,HBT,610,610,R25
b5760739-d0d3-45b4-88e4-cd2c121afd87,HBT,611,611,D01
cd8c59e7-ec2d-4526-925a-007c8762a5c4,HBT,611,611,R24
9983e4f9-2445-48b2-a788-031bd5d72a06,HBT,611,611,D72
ada6b588-eafd-43aa-a15f-50fb178f0e4e,HBT,611,611,R25
48bb41bb-5264-49a4-9465-c269c89f15c8,HBT,611,611,D78
5d5b63a0-74b6-4f69-8278-81863307d191,HBT,611,611,R26
da5cab85-08f0-42a7-9453-637840970499,HBT,614,614,D01
7cd5ee6f-5589-4fce-a7ef-bc120479c44c,HBT,614,614,R24
3258fb33-7e21-4a00-aec7-e1f72d1d3687,HBT,614,614,D72
185fa2ac-08ca-49c9-8062-f23025d12791,HBT,614,614,R25
774cad25-0695-4ed7-aed7-5a4c9bdcdac1,HBT,614,614,D78
237028f0-bce5-410a-91eb-58d6a3646387,HBT,614,614,R26
46dc28f7-d8d9-46e1-bd0b-4693096c5ee1,HBT,615,615,D01
9bf6abae-f3b9-4572-b9f6-53874c8160b8,HBT,615,615,R24
d0c15ad1-aa4b-4d90-b927-d271cd992974,HBT,615,615,D72
02582d27-e280-4f2c-ab85-a7d89f9540eb,HBT,615,615,R25
a7c840bd-0956-4b93-8803-44f7f56d6f90,HBT,615,615,D78
de79c7ec-79b8-4f63-b086-bb3883fb9f38,HBT,615,615,R26
56fb8e1b-f2db-498d-ab7d-15cbb3a338e4,HBT,616,616,D78
bb23960b-a483-4f3a-9e64-149835ef8b5d,HBT,616,616,R26
5486608d-7932-4c74-916f-ef6a61a4cda2,HBT,616,616,D01
2e905668-b777-4ec8-a448-bb04dd369080,HBT,616,616,R24
4d1168cc-59ae-4560-a080-5182b23a3680,HBT,616,616,D72
