id,university_short_name,major_code,program_source_code,program_name,quota,missing_reason,base_program_code,source,source_school_id,is_active
a1f58559-c479-509b-b48d-7d41c7843bac,BKA,ME-Gux,ME-Gux,Cơ khí - Chế tạo máy - hợp tác với ĐH Griffith (Úc),,suffix code không khớp catalog (base code tồn tại),,tuyensinh247,302,false
accc04a1-9a6e-5cf4-92b1-2ad7a4f34ca2,BKA,ME-Guy,ME-Guy,Cơ khí - Chế tạo máy - hợp tác với ĐH Griffith (Úc),,suffix code không khớp catalog (base code tồn tại),,tuyensinh247,302,false
f6c7f30e-0095-5b42-a81a-035e8fd37c17,BKA,TE-Epx,TE-Epx,Cơ khí hàng không (Chương trình Việt - Pháp PFIEV),,suffix code không khớp catalog (base code tồn tại),,tuyensinh247,302,false
36398a9a-5c4e-5928-9a4a-c7bb51939e2f,BKA,TE-Epy,TE-Epy,Cơ khí hàng không (Chương trình Việt - Pháp PFIEV),,suffix code không khớp catalog (base code tồn tại),,tuyensinh247,302,false
db11760f-8612-50e6-80a9-8b541a26e242,CMC,7210404,7210404,Thiết kế Thời trang,,program_code không có trong course_catalog,,tuyensinh247,557,false
546355d0-2730-585b-b6f4-869807609b3b,CMC,7220209,7220209,Ngôn ngữ Nhật,,program_code không có trong course_catalog,,tuyensinh247,557,false
f2376093-cfa9-5960-8e37-e2db3013d94d,CMC,7580108,7580108,Thiết kế Nội thất,,program_code không có trong course_catalog,,tuyensinh247,557,false
27082c7c-0dfa-5587-81e0-84ebfcd466f2,CMC,ET,ET,Công nghệ Kỹ thuật Điện tử - Viễn thông (IC Design),,program_code không có trong course_catalog,,tuyensinh247,557,false
43aa9839-12ea-5ab3-a479-15db0eb2279b,CMC,JL,JL,Tiếng Nhật thương mại,,program_code không có trong course_catalog,,tuyensinh247,557,false
fd632c4c-4267-578c-bab5-4419a80866a6,DCQ,7220202,7220202,Ngôn ngữ Nga,,program_code không có trong course_catalog,,tuyensinh247,434,false
563a33e5-2f50-5c47-bb1f-00bf9811acb4,DDL,7340201,7340201,Tài chính - Ngân hàng,,program_code không có trong course_catalog,,tuyensinh247,455,false
da069e27-2bb0-58d6-ac81-230f10993f2d,DDL,7340205,7340205,Công nghệ tài chính,,program_code không có trong course_catalog,,tuyensinh247,455,false
7879bf5c-dee0-58e2-a4e6-e9eff7502d7f,DDL,7460108,7460108,Khoa học dữ liệu,,program_code không có trong course_catalog,,tuyensinh247,455,false
1ac2db95-3a80-58a9-9929-c8ebd44f3cb6,DDL,7510605,7510605,Logistics và Quản lý chuỗi cung ứng,,program_code không có trong course_catalog,,tuyensinh247,455,false
fdb8d7df-dfdd-5e34-9dc1-59c2a9c95b6d,DDU,7510406,7510406,Công nghệ kỹ thuật môi trường,,program_code không có trong course_catalog,,tuyensinh247,327,false
abbce00e-b062-5796-bd4f-581627d91490,DDU,7580101,7580101,Kiến trúc,,program_code không có trong course_catalog,,tuyensinh247,327,false
cffeb197-693a-54e4-9614-02d1022828a2,DDU,7580201,7580201,Kỹ thuật xây dựng,,program_code không có trong course_catalog,,tuyensinh247,327,false
619933e8-c21a-5b9d-9340-c546ea00b7e1,DKK,7540202,7540202,"Ngành Công nghệ sợi, dệt",,program_code không có trong course_catalog,,tuyensinh247,356,false
2fbca1fe-d0e2-5ce8-902e-684c05381220,DKK,7540202DKD,7540202DKD,"Công nghệ sợi, dệt",,program_code không có trong course_catalog,,tuyensinh247,356,false
871355ad-9e25-5ac0-b00e-5618df511a2d,DKK,7540202DKK,7540202DKK,"Công nghệ sợi, dệt",,program_code không có trong course_catalog,,tuyensinh247,356,false
9ba13e59-e8ff-58b0-8a69-0fc07e97b628,DKS,7380101,7380101,"Luật, chuyên ngành Kiểm sát",,program_code không có trong course_catalog,,tuyensinh247,548,false
