id,university_short_name,major_code,program_source_code,program_name,quota,missing_reason,base_program_code,source,source_school_id,is_active
873473f9-de51-5357-9b31-6209df1671ff,BKA,IT-E10,IT-E10,Khoa học Dữ liệu và Trí tuệ nhân tạo (CT tiên tiến),160,,IT-E10,tuyensinh247,302,true
36a3ef45-df2c-509d-a897-1edbf599a754,BKA,IT-E10x,IT-E10x,Khoa học Dữ liệu và Trí tuệ nhân tạo (CT tiên tiến),,Dữ liệu quá khứ (Mã nhánh/Biến thể),IT-E10,tuyensinh247,302,false
39be5a18-2e0e-58c8-9c62-214c9af71462,BKA,IT-E15,IT-E15,An toàn không gian số - Cyber Security (CT tiên tiến),40,,IT-E15,tuyensinh247,302,true
271ce317-4278-540f-bf55-0fbb2a3a2cdf,BKA,IT-E15x,IT-E15x,An toàn không gian số - Cyber Security (CT tiên tiến),,Dữ liệu quá khứ (Mã nhánh/Biến thể),IT-E15,tuyensinh247,302,false
e2f39d4f-face-50d6-8da8-65a078f357b2,BKA,IT-E6,IT-E6,Công nghệ Thông tin Việt - Nhật (tăng cường tiếng Nhật),160,,IT-E6,tuyensinh247,302,true
f54a4f0a-358c-554c-b3f6-0ed01df85e5b,BKA,IT-E6x,IT-E6x,Công nghệ Thông tin Việt - Nhật (tăng cường tiếng Nhật),,Dữ liệu quá khứ (Mã nhánh/Biến thể),IT-E6,tuyensinh247,302,false
43c61649-a53f-5669-9e09-2542e19ea671,BKA,IT-E6y,IT-E6y,Công nghệ Thông tin Việt - Nhật (tăng cường tiếng Nhật),,Dữ liệu quá khứ (Mã nhánh/Biến thể),IT-E6,tuyensinh247,302,false
69688848-6850-591d-88cd-9d8fd09de60c,BKA,IT-E7,IT-E7,Công nghệ Thông tin Global ICT (CT tiên tiến),160,,IT-E7,tuyensinh247,302,true
fad76f6a-431b-57b8-bd32-0aa0a2114ba4,BKA,IT-E7x,IT-E7x,Công nghệ Thông tin Global ICT (CT tiên tiến),,Dữ liệu quá khứ (Mã nhánh/Biến thể),IT-E7,tuyensinh247,302,false
202dfc34-5a2c-5b5c-8181-3744b943641d,BKA,IT-EP,IT-EP,Công nghệ Thông tin Việt - Pháp (tăng cường tiếng Pháp),40,,IT-EP,tuyensinh247,302,true
10fbcc24-d075-5363-8b45-c84aabf7569e,BKA,IT-Epx,IT-Epx,Công nghệ Thông tin Việt - Pháp (tăng cường tiếng Pháp),,Dữ liệu quá khứ (Mã nhánh/Biến thể),IT-EP,tuyensinh247,302,false
951ec60c-e9de-5777-a102-db51088af9a6,BKA,IT1,IT1,CNTT: Khoa học Máy tính,300,,IT1,tuyensinh247,302,true
b60b6925-1915-5b2b-b6ff-827efe1ecb9d,BKA,IT1x,IT1x,CNTT: Khoa học Máy tính,,Dữ liệu quá khứ (Mã nhánh/Biến thể),IT1,tuyensinh247,302,false
08dd2f4c-e1c5-5bf8-b81d-c0b770a60a83,BKA,IT2,IT2,CNTT: Kỹ thuật Máy tính,200,,IT2,tuyensinh247,302,true
4fc1e9f0-db1b-5b70-a037-b5c173164420,BKA,IT2x,IT2x,CNTT: Kỹ thuật Máy tính,,Dữ liệu quá khứ (Mã nhánh/Biến thể),IT2,tuyensinh247,302,false
f299e13b-c94c-510d-8ba4-546dbd4d2457,BKA,IT2y,IT2y,CNTT: Kỹ thuật Máy tính,,Dữ liệu quá khứ (Mã nhánh/Biến thể),IT2,tuyensinh247,302,false
39a2b6d3-4529-5afb-86a2-66ab0b695e63,BKA,ME-E1,ME-E1,Kỹ thuật Cơ điện tử (CT tiên tiến),180,,ME-E1,tuyensinh247,302,true
9827e2e7-df5a-579c-a02a-1b1acc89055a,BKA,ME-E1x,ME-E1x,Kỹ thuật Cơ điện tử (CT tiên tiến),,Dữ liệu quá khứ (Mã nhánh/Biến thể),ME-E1,tuyensinh247,302,false
05eb0044-9615-55f4-ab60-2f9dd98efedc,BKA,ME-E1y,ME-E1y,Kỹ thuật Cơ điện tử (CT tiên tiến),,Dữ liệu quá khứ (Mã nhánh/Biến thể),ME-E1,tuyensinh247,302,false
f69d8c21-8919-501b-ab1b-10abccb33adb,BKA,ME-GU,ME-GU,Cơ khí Chế tạo máy - hợp tác với trường ĐH Griffith (Úc),40,,ME-GU,tuyensinh247,302,true
1301195c-d702-5223-9abf-5aeb4abdac5e,BKA,ME-LUH,ME-LUH,Cơ điện tử - hợp tác với ĐH Leibniz Hannover (CHLB Đức),50,,ME-LUH,tuyensinh247,302,true
034783d5-01b3-511a-bef4-68f0e44e17f1,BKA,ME-LUHx,ME-LUHx,Cơ điện tử - hợp tác với ĐH Leibniz Hannover (CHLB Đức),,Dữ liệu quá khứ (Mã nhánh/Biến thể),ME-LUH,tuyensinh247,302,false
d18da9e5-b5bf-5a89-893a-19b97f5d64fe,BKA,ME-LUHy,ME-LUHy,Cơ điện tử - hợp tác với ĐH Leibniz Hannover (CHLB Đức),,Dữ liệu quá khứ (Mã nhánh/Biến thể),ME-LUH,tuyensinh247,302,false
