source_url,page_title,year,table_wp_id,table_dom_id,table_name,institution,institution_url,logo_url,wdt_id,school_type,institution_type,region,province,major_group,national_rank,recognized_quality_rank,teaching_rank,publications_rank,science_tech_innovation_rank,learner_quality_rank,facilities_rank,total_score
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC VINH (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-vinh/,https://vnur.vn/wp-content/uploads/2023/01/27.Vinh_.jpg,25,,Công lập,Bắc Trung bộ và Duyên hải Nam Trung bộ,Nghệ An,Đa ngành,25,19,25,36,33,86,7,57.63
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,ĐẠI HỌC THÁI NGUYÊN (CÔNG LẬP),https://vnur.vn/dai-hoc-thai-nguyen/,https://vnur.vn/wp-content/uploads/2023/01/17.Thai-Nguyen.jpg,26,,Công lập,Trung du và miền núi phía Bắc,Thái Nguyên,Đa ngành,26,11,76,23,7,102,8,57.27
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,HỌC VIỆN TÀI CHÍNH (CÔNG LẬP),https://vnur.vn/hoc-vien-tai-chinh/,https://vnur.vn/wp-content/uploads/2023/01/87.Hoc-vien-Tai-chinh.png,27,,Công lập,Đồng bằng Sông Hồng,Hà Nội,"Kinh tế, Tài chính",27,60,9,91,31,5,23,57.23
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG (CÔNG LẬP),https://vnur.vn/hoc-vien-cong-nghe-buu-chinh-vien-thong/,https://vnur.vn/wp-content/uploads/2023/01/24.Hoc-vien-Buu-chinh-Vien-thong.jpg,28,,Công lập,Đồng bằng Sông Hồng,Hà Nội,"Kỹ thuật, Công nghệ",28,60,20,40,11,19,142,56.09
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC MỞ TP. HỒ CHÍ MINH (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-mo-tp-ho-chi-minh/,https://vnur.vn/wp-content/uploads/2023/01/60.Mo-TP.HCM_.jpg,29,,Công lập,Đông Nam Bộ,TP. Hồ Chí Minh,Đa Ngành,29,29,24,19,41,85,145,56.07
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,HỌC VIỆN NÔNG NGHIỆP VIỆT NAM (CÔNG LẬP),https://vnur.vn/hoc-vien-nong-nghiep-viet-nam/,https://vnur.vn/wp-content/uploads/2023/01/16.Hoc-vien-Nong-nghiep.jpg,30,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Nông - Lâm,30,57,27,28,6,98,36,55.84
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC ĐIỆN LỰC (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-dien-luc/,https://vnur.vn/wp-content/uploads/2023/01/25.Dien-luc.jpg,31,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Đa ngành,31,60,8,48,68,63,128,55.62
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC THỦ DẦU MỘT (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-thu-dau-mot/,https://vnur.vn/wp-content/uploads/2023/01/15.Thu-Dau-Mot.png,32,,Công lập,Đông Nam Bộ,Bình Dương,Đa Ngành,32,15,56,13,60,101,12,55.57
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-cong-nghiep-ha-noi/,https://vnur.vn/wp-content/uploads/2023/01/23.Cong-nghiep-Ha-Noi.jpg,33,,Công lập,Đồng bằng Sông Hồng,Hà Nội,"Kỹ thuật, Công nghệ",33,12,45,44,21,39,181,55.22
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC NGÂN HÀNG TP. HỒ CHÍ MINH (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-ngan-hang-tp-ho-chi-minh/,https://vnur.vn/wp-content/uploads/2023/01/58.DH-Ngan-hang-TP.HCM_.jpg,34,,Công lập,Đông Nam Bộ,TP. Hồ Chí Minh,"Kinh tế, Tài chính",34,52,19,34,63,20,133,55.12
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC XÂY DỰNG HÀ NỘI (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-xay-dung-ha-noi/,https://vnur.vn/wp-content/uploads/2023/01/14.Xay-dung-Ha-Noi.jpg,35,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Xây dựng - Kiến trúc,35,18,43,32,12,67,151,55.01
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC QUY NHƠN (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-quy-nhon/,https://vnur.vn/wp-content/uploads/2023/01/18.Quy-Nhon.png,36,,Công lập,Bắc Trung bộ và Duyên hải Nam Trung bộ,Bình Định,Đa ngành,36,33,26,58,20,91,25,55.00
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,HỌC VIỆN BÁO CHÍ VÀ TUYÊN TRUYỀN (CÔNG LẬP),https://vnur.vn/hoc-vien-bao-chi-va-tuyen-truyen/,https://vnur.vn/wp-content/uploads/2023/01/34.Hoc-vien-Bao-chi-Tuyen-truyen.jpg,37,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Hành chính,37,60,15,126,57,10,42,54.56
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC HÀNG HẢI VIỆT NAM (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-hang-hai-viet-nam/,https://vnur.vn/wp-content/uploads/2023/01/44.Hang-hai-Viet-Nam.jpg,38,,Công lập,Đồng bằng Sông Hồng,Hải Phòng,Đa Ngành,38,60,38,62,17,49,5,53.74
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC Y HÀ NỘI (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-y-ha-noi/,https://vnur.vn/wp-content/uploads/2023/01/29.Y-Ha-Noi.jpg,39,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Sức khỏe,39,32,87,12,38,33,32,53.60
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC LUẬT HÀ NỘI (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-luat-ha-noi/,https://vnur.vn/wp-content/uploads/2023/01/59.Luat-Ha-Noi.jpg,40,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Pháp luật,40,60,31,119,53,8,10,52.74
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC THĂNG LONG (TƯ THỤC),https://vnur.vn/truong-dai-hoc-thang-long/,https://vnur.vn/wp-content/uploads/2023/01/54.Thang-Long.jpg,41,,Tư thục,Đồng bằng Sông Hồng,Hà Nội,Đa Ngành,41,60,18,54,153,38,167,52.14
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-giao-thong-van-tai/,https://vnur.vn/wp-content/uploads/2023/01/36.Giao-thong-van-tai.jpg,42,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Đa Ngành,42,24,60,42,13,40,184,51.55
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC SÀI GÒN (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-sai-gon/,https://vnur.vn/wp-content/uploads/2023/01/48.Sai-Gon.jpg,43,,Công lập,Đông Nam Bộ,TP. Hồ Chí Minh,Đa Ngành,43,60,37,50,43,25,164,51.26
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ GIAO THÔNG VẬN TẢI (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-cong-nghe-giao-thong-van-tai/,https://vnur.vn/wp-content/uploads/2023/01/65.Cong-nghe-Giao-thong-Van-tai.jpg,44,,Công lập,Đồng bằng Sông Hồng,Hà Nội,"Kỹ thuật, Công nghệ",44,60,40,47,32,76,120,51.03
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC PHENIKAA (TƯ THỤC),https://vnur.vn/truong-dai-hoc-phenikaa/,https://vnur.vn/wp-content/uploads/2023/01/43.Phenikaa.jpg,45,,Tư thục,Đồng bằng Sông Hồng,Hà Nội,Đa Ngành,45,37,123,14,4,82,42,50.69
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC NHA TRANG (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-nha-trang/,https://upload.wikimedia.org/wikipedia/commons/c/c1/Nha_Trang_University_Seal.png,46,,Công lập,Bắc Trung bộ và Duyên hải Nam Trung bộ,Khánh Hoà,Đa Ngành,46,39,36,49,29,137,147,50.41
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC CÔNG THƯƠNG TP. HỒ CHÍ MINH (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-cong-nghiep-thuc-pham-tp-ho-chi-minh/,https://giaoduc247.vn/uploads/082021/images/HUIT(1).jpeg,47,,Công lập,Đông Nam Bộ,TP. Hồ Chí Minh,"Kỹ thuật, Công nghệ",47,54,42,30,55,81,166,49.71
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC LAO ĐỘNG - XÃ HỘI (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-lao-dong-xa-hoi/,https://vnur.vn/wp-content/uploads/2023/01/52.lao-dong-Xa-hoi.png,48,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Đa Ngành,48,60,29,115,48,56,161,49.38
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC Y DƯỢC CẦN THƠ (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-y-duoc-can-tho/,https://upload.wikimedia.org/wikipedia/commons/6/6e/Logo_%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Y_D%C6%B0%E1%BB%A3c_C%E1%BA%A7n_Th%C6%A1.gif,49,,Công lập,Đồng bằng sông Cửu Long,Cần Thơ,Sức khỏe,49,60,49,67,51,36,139,49.20
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC KIẾN TRÚC HÀ NỘI (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-kien-truc-ha-noi/,https://vnur.vn/wp-content/uploads/2023/01/61.Kien-truc-Ha-Noi.jpg,50,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Xây dựng - Kiến trúc,50,60,46,72,61,29,159,49.06
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC LUẬT TP. HỒ CHÍ MINH (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-luat-tp-ho-chi-minh/,https://vnur.vn/wp-content/uploads/2023/01/83.Luat-TP.HCM_.jpg,51,,Công lập,Đông Nam Bộ,TP. Hồ Chí Minh,Pháp luật,51,60,34,139,72,34,152,49.01
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,HỌC VIỆN PHỤ NỮ VIỆT NAM (CÔNG LẬP),https://vnur.vn/hoc-vien-phu-nu-viet-nam/,https://vnur.vn/wp-content/uploads/2023/01/90.Hoc-vien-Phu-nu.png,52,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Hành chính,52,60,22,179,64,53,165,48.87
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC CÔNG ĐOÀN (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-cong-doan/,https://vnur.vn/wp-content/uploads/2023/01/46.Cong-Doan.jpg,53,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Đa Ngành,53,60,50,98,94,62,13,48.74
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC KIẾN TRÚC TP. HỒ CHÍ MINH (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-kien-truc-tp-ho-chi-minh/,https://vnur.vn/wp-content/uploads/2023/01/64.Kien-truc-TP.HCM_.jpg,54,,Công lập,Đông Nam Bộ,TP. Hồ Chí Minh,Xây dựng - Kiến trúc,54,60,35,73,139,61,157,48.62
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC Y DƯỢC TP. HỒ CHÍ MINH (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-y-duoc-tp-hcm/,https://vnur.vn/wp-content/uploads/2023/01/51.Y-duoc-TP.HCM_.jpg,55,,Công lập,Đông Nam Bộ,TP. Hồ Chí Minh,Sức khỏe,55,54,102,18,65,32,127,48.17
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC THỦ ĐÔ HÀ NỘI (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-thu-do-ha-noi/,https://vnur.vn/wp-content/uploads/2023/01/29.Thu-do-Ha-Noi.jpg,56,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Sư phạm,56,60,47,106,77,17,163,48.03
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC THỂ DỤC THỂ THAO TP. HỒ CHÍ MINH (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-the-duc-the-thao-tp-ho-chi-minh/,https://upload.wikimedia.org/wikipedia/vi/0/0c/Logo-truong-dai-hoc-the-duc-the-thao-tp-hcm.jpg,57,,Công lập,Đông Nam Bộ,TP. Hồ Chí Minh,,57,60,64,68,107,44,48,47.80
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC NÔNG LÂM TP. HỒ CHÍ MINH (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-nong-lam-tp-ho-chi-minh-2/,https://upload.wikimedia.org/wikipedia/vi/e/e1/Logo_HCMUAF.svg,58,,Công lập,Đông Nam Bộ,TP. Hồ Chí Minh,Nông - Lâm,58,44,78,53,46,93,25,47.52
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC HẢI PHÒNG (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-hai-phong/,https://vnur.vn/wp-content/uploads/2023/01/81.Hai-Phong.jpg,59,,Công lập,Đồng bằng Sông Hồng,Hải Phòng,Đa Ngành,59,60,58,108,79,70,14,47.34
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC SƯ PHẠM KỸ THUẬT HƯNG YÊN (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-su-pham-ky-thuat-hung-yen/,https://vnur.vn/wp-content/uploads/2023/01/23.Su-pham-Ky-thuat-Hung-Yen.png,60,,Công lập,Đồng bằng Sông Hồng,Hưng Yên,"Kỹ thuật, Công nghệ",60,39,59,52,68,140,129,47.26
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC MỞ HÀ NỘI (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-mo-ha-noi/,https://vnur.vn/wp-content/uploads/2023/01/63.Mo-Ha-Noi.png,61,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Đa Ngành,61,60,44,138,73,52,169,47.10
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,HỌC VIỆN HÀNH CHÍNH QUỐC GIA (Công lập),https://vnur.vn/hoc-vien-hanh-chinh-quoc-gia/,https://vnur.vn/wp-content/uploads/2024/01/hc-logo-63a3b.webp,62,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Hành chính,62,60,48,137,49,46,160,47.05
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC HỒNG ĐỨC (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-hong-duc/,https://vnur.vn/wp-content/uploads/2023/01/24.Hong-Duc.jpg,63,,Công lập,Bắc Trung bộ và Duyên hải Nam Trung bộ,Thanh Hóa,Đa Ngành,63,21,97,71,40,109,14,46.97
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,HỌC VIỆN Y DƯỢC HỌC CỔ TRUYỀN VIỆT NAM (CÔNG LẬP),https://vnur.vn/hoc-vien-y-duoc-hoc-co-truyen-viet-nam/,https://upload.wikimedia.org/wikipedia/commons/7/72/H%E1%BB%8Dc_vi%E1%BB%87n_Y_d%C6%B0%E1%BB%A3c_h%E1%BB%8Dc_c%E1%BB%95_truy%E1%BB%81n_Vi%E1%BB%87t_Nam.jpg,64,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Sức khỏe,64,60,55,162,103,30,136,46.65
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC Y TẾ CÔNG CỘNG (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-y-te-cong-cong/,https://vnur.vn/wp-content/uploads/2023/01/41.Y-te-Cong-cong.jpg,65,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Sức khỏe,65,53,83,29,62,99,135,46.09
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,HỌC VIỆN QUẢN LÝ GIÁO DỤC (CÔNG LẬP),https://vnur.vn/hoc-vien-quan-ly-giao-duc/,https://upload.wikimedia.org/wikipedia/vi/f/fa/Hoc_vien_QuanLyGiaoDuc.jpg,66,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Sư phạm,66,163,32,99,83,120,14,45.97
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC TÀI NGUYÊN VÀ MÔI TRƯỜNG HÀ NỘI (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-tai-nguyen-va-moi-truong-ha-noi/,https://upload.wikimedia.org/wikipedia/commons/4/4e/HUNRE_Logo.png,67,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Đa Ngành,67,27,75,78,22,103,191,45.83
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC ĐÀ LẠT (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-da-lat/,https://vnur.vn/wp-content/uploads/2023/01/38.Da-Lat.jpg,68,,Công lập,Tây Nguyên,Lâm Đồng,Đa Ngành,68,60,72,64,36,105,130,45.70
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,HỌC VIỆN CHÍNH SÁCH VÀ PHÁT TRIỂN (CÔNG LẬP),https://vnur.vn/hoc-vien-chinh-sach-va-phat-trien/,https://vnur.vn/wp-content/uploads/2023/01/39.Hoc-vien-Chinh-sach-Phat-trien.jpg,69,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Hành chính,69,60,77,152,136,15,116,45.67
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC LÂM NGHIỆP (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-lam-nghiep-2/,https://vnuf.edu.vn/wp-content/uploads/2024/01/logo-footer-2024.png,70,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Nông - Lâm,70,60,81,55,25,144,25,45.58
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC Y KHOA PHẠM NGỌC THẠCH (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-y-khoa-pham-ngoc-thach/,https://upload.wikimedia.org/wikipedia/commons/a/a8/YPhamNgocThach.png,71,,Công lập,Đông Nam Bộ,TP. Hồ Chí Minh,Sức khỏe,71,60,114,41,118,27,34,45.34
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,HỌC VIỆN NGOẠI GIAO (CÔNG LẬP),https://vnur.vn/hoc-vien-ngoai-giao/,https://vnur.vn/wp-content/uploads/2023/01/31.Hoc-vien-Ngoai-giao.jpg,72,,Công lập,Đồng bằng Sông Hồng,Hà Nội,Hành chính,72,47,73,142,85,3,194,45.33
https://vnur.vn/,VNUR.VN - Bảng xếp hạng Đại học Việt Nam,2025,60,table_2,BẢNG XẾP HẠNG TOP 100 TRƯỜNG ĐẠI HỌC VIỆT NAM NĂM 2025,TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI TP. HỒ CHÍ MINH (CÔNG LẬP),https://vnur.vn/truong-dai-hoc-giao-thong-van-tai-tp-hcm/,https://ptc.ut.edu.vn/wp-content/uploads/2023/02/uth_logo_2.png,73,,Công lập,Đông Nam Bộ,TP. Hồ Chí Minh,"Kỹ thuật, Công nghệ",73,57,95,37,39,90,122,45.31
