code,name,field_code,description
NNNH2.1,CT CLC Tiếng Nhật thương mại,,
NNPH1.1,CT Tích hợp tiếng Pháp thương mại,,
NNTH1.1,CT TC Tiếng Trung Thương mại,,
NNTH2.1,CT CLC Tiếng Trung thương mại,,
QKSH2.1,CT ĐHNNQT Quản trị khách sạn,,
QTKH1.1,CT TC Quản trị kinh doanh,,
QTKH2.1,CT CLC Quản trị kinh doanh,,
QTKH4.1,CT TT Quản tri kinh doanh,,
TCHH1.1,CT TC Tài chính - Ngân hàng,,
TCHH2.1,CT CLC Tài chính - Ngân hàng,,
TCHH4.1,CT TT Tài chính - Ngân hàng,,
KHMH2.1,Chương trình ĐHNNQT Khoa học máy tính và dữ liệu trong kinh tế và kinh doanh,,
KTEH1.2,Chương trình tiêu chuẩn Thương mại quốc tế,,
KTKQ1.1,Chương trình tiêu chuẩn Kế toán - Kiểm toán,,
KTQH1.1,Chương trình tiêu chuẩn Kinh tế quốc tế,,
KTQH1.2,Chương trình tiêu chuẩn Kinh tế và Phát triển quốc tế,,
NNPH2.1,Chương trình CLC Tiếng Pháp thương mại,,
NTH01-01,Ngành Luật,,
NTH01-02,Ngành Kinh tế,,
NTH02,Ngành Quản trị kinh doanh Ngành Kinh doanh quốc tế Ngành quản trị khách sạn Ngành Marketing,,
NTH03,Ngành Kế toán Ngành Tài chính - Ngân hàng,,
NTH04,Ngành Ngôn ngữ Anh,,
NTH05,Ngành Ngôn ngữ Pháp,,
NTH06,Ngành Ngôn ngữ Trung,,
NTH07,Ngành Ngôn ngữ Nhật,,
NTH09,Ngành Kinh tế chính trị,,
NTH10,Ngành Khoa học máy tính,,
TCHH1.2,Chương trình tiêu chuẩn Ngân hàng,,
TCHH1.3,Chương trình tiêu chuẩn Phân tích và đầu tư tài chính,,
KDQQ1.1,Chương trình tiêu chuẩn Kinh doanh quốc tế,,
TM01,Quản trị kinh doanh (Quản trị kinh doanh),,
TM02,Quản trị kinh doanh (Quản trị kinh doanh - Chương trình định hướng chuyên sâu nghề nghiệp quốc tế - IPOP),,
TM03,Quản trị kinh doanh (Khởi nghiệp và phát triển kinh doanh),,
TM04,Quản trị khách sạn (Quản trị khách sạn),,
TM05,Quản trị khách sạn (Quản trị khách sạn - Chương trình định hướng chuyên sâu nghề nghiệp quốc tế - IPOP),,
TM06,Quản trị dịch vụ du lịch và lữ hành (Quản trị dịch vụ du lịch và lữ hành),,
TM07,Marketing (Marketing Thương mại),,
TM08,Marketing (Marketing thương mại - Chương trình định hướng chuyên sâu nghề nghiệp quốc tế - IPOP),,
TM09,Marketing (Marketing số),,
TM10,Marketing (Quản trị Thương hiệu),,
TM11,Marketing (Quản trị thương hiệu - Chương trình định hướng chuyên sâu nghề nghiệp quốc tế - IPOP),,
TM12,Kế toán (Kế toán doanh nghiệp),,
TM13,Kế toán (Kế toán tích hợp chứng chỉ quốc tế ICAEW CFAB - Chương trình định hướng chuyên sâu nghề nghiệp quốc tế - IPOP),,
TM14,Kế toán (Kế toán công),,
TM15,Kiểm toán (Kiểm toán),,
TM16,Kiểm toán (Kiểm toán tích hợp chứng chỉ quốc tế ICAEW CFAB - Chương trình định hướng chuyên sâu nghề nghiệp quốc tế - IPOP),,
TM17,Logistics và Quản lý chuỗi cung ứng (Logistics và Quản lý chuỗi cung ứng),,
TM18,Logistics và Quản lý chuỗi cung ứng (Logistics và Xuất nhập khẩu - Chương trình định hướng chuyên sâu nghề nghiệp quốc tế - IPOP),,
TM19,Kinh doanh quốc tế (Thương mại quốc tế),,
TM20,Kinh doanh quốc tế (Thương mại quốc tế - Chương trình định hướng chuyên sâu nghề nghiệp quốc tế - IPOP),,
TM21,Kinh tế quốc tế (Kinh tế quốc tế),,
TM22,Kinh tế (Quản lý kinh tế),,
TM23,Kinh tế (Kinh tế và Quản lý đầu tư - Chương trình định hướng chuyên sâu nghề nghiệp quốc tế - IPOP),,
TM24,Tài chính - Ngân hàng (Tài chính - Ngân hàng thương mại),,
TM25,Tài chính - Ngân hàng (Tài chính - Ngân hàng thương mại - Chương trình định hướng chuyên sâu nghề nghiệp quốc tế - IPOP),,
TM26,Tài chính - Ngân hàng (Tài chính công),,
TM27,Tài chính - Ngân hàng (Công nghệ tài chính ngân hàng),,
TM28,Thương mại điện tử (Quản trị thương mại điện tử),,
TM29,Thương mại điện tử (Thương mại điện tử - Chương trình định hướng chuyên sâu nghề nghiệp quốc tế - IPOP),,
TM30,Thương mại điện tử (Kinh doanh số),,
TM31,Hệ thống thông tin quản lý (Quản trị Hệ thống thông tin),,
TM32,Hệ thống thông tin quản lý (Quản trị Hệ thống thông tin - Chương trình định hướng chuyên sâu nghề nghiệp quốc tế - IPOP),,
TM33,Ngôn ngữ Anh (Tiếng Anh thương mại),,
TM34,Luật kinh tế (Luật kinh tế),,
TM35,Luật kinh tế (Luật kinh doanh - Chương trình định hướng chuyên sâu nghề nghiệp quốc tế - IPOP),,
TM36,Luật kinh tế (Luật thương mại quốc tế),,
TM37,Quản trị nhân lực (Quản trị nhân lực doanh nghiệp),,
TM38,Quản trị nhân lực (Quản trị nhân lực doanh nghiệp - Chương trình định hướng chuyên sâu nghề nghiệp quốc tế - IPOP),,
TM39,Kinh tế số (Phân tích kinh doanh trong môi trường số),,
TM40,Ngôn ngữ Trung Quốc (Tiếng Trung thương mại),,
TM41,Ngôn ngữ Trung Quốc (Tiếng Trung thương mại - Chương trình định hướng chuyên sâu nghề nghiệp quốc tế - IPOP),,
TM42,Quản trị kinh doanh (Tiếng Pháp thương mại),,
TM43,Quản trị kinh doanh (Quản trị kinh doanh) - Khởi nghiệp (Thành lập doanh nghiệp) - Chương trình đào tạo song bằng quốc tế,,
TM44,Marketing (Marketing thương mại) - Thương mại sản phẩm và dịch vụ (Bán hàng) - Chương trình đào tạo song bằng quốc tế,,
TM45,Quản trị kinh doanh (Quàn trị kinh doanh - Chương trình đào tạo tiến tiến),,
7220201 TT,Ngôn ngữ Anh - CTTT,NGON_NGU,
7220204 TT,Ngôn ngữ Trung Quốc - CTTT,NGON_NGU,
7220206,Ngôn ngữ Tây Ban Nha,NGON_NGU,
7220207,Ngôn ngữ Bồ Đào Nha,NGON_NGU,
7220208,Ngôn ngữ Italia,NGON_NGU,
7220208 TT,Ngôn ngữ Italia - CTTT,NGON_NGU,
7220210 TT,Ngôn ngữ Hàn Quốc - CTTT,NGON_NGU,
7310111,Nghiên cứu phát triển (dạy bằng tiếng Anh),,
7310601,Quốc tế học (dạy bằng tiếng Anh),,
7320109,Truyền thông doanh nghiệp (dạy bằng tiếng Pháp),,
7480201 TT,Công nghệ thông tin (dạy bằng tiếng Anh) - CTTT,CNTT,
7810103 TT,Quản trị dịch vụ du lịch và lữ hành (dạy bằng tiếng Anh) - CTTT,,
7220204 CLC,Ngôn ngữ Trung Quốc - Chất lượng cao,NGON_NGU,
7220208 CLC,Ngôn ngữ Italia - CLC,NGON_NGU,
7480201 CLC,Công nghệ thông tin (dạy bằng tiếng Anh) - CLC,CNTT,
7810103 CLC,Quản trị dịch vụ du lịch và lữ hành (dạy bằng tiếng Anh)-CLC,,
7340101 QT,Quản trị kinh doanh (Chương trình CLC Quản trị kinh doanh Việt-Anh),KINH_TE,
7340301 QT,Kế toán (Chương trình CLC Kế toán tổng hợp Việt-Anh),KINH_TE,
7460112,Toán ứng dụng (chuyên ngành toán tin ứng dụng),,
7480106,"Kỹ thuật máy tính (theo hướng chuyên sâu vi mạch bán dẫn, bao gồm lớp kỹ sư tài năng)",CNTT,
7480201 QT,Công nghệ thông tin (Chương trình CLC Công nghệ thông tin Việt-Anh),CNTT,
7510605,Logistics và quản lý chuỗi cung ứng,,
7520103,"Kỹ thuật cơ khí (chuyên ngành: Công nghệ chế tạo cơ khí, Tự động hoá thiết kế cơ khí)",KY_THUAT,
7520103 QT,Kỹ thuật cơ khí (Chương trình CLC Cơ khí ô tô Việt - Anh),KY_THUAT,
7520107,Kỹ thuật robot (chuyên ngành Kỹ thuật robot và trí tuệ nhân tạo),KY_THUAT,
7520114,Kỹ thuật cơ điện tử,KY_THUAT,
7520115,Kỹ thuật nhiệt (chuyên ngành: Kỹ thuật nhiệt lạnh và điều hoà không khí),KY_THUAT,
7520116,"Kỹ thuật cơ khí động lực (chuyên ngành: Kỹ thuật phương tiện đường sắt, Máy xây dựng, Kỹ thuật máy động lực)",KY_THUAT,
7520116 DS,Kỹ thuật cơ khí động lực (chuyên ngành Kỹ thuật phương tiện đường sắt tốc độ cao),KY_THUAT,
7520130,Kỹ thuật ô tô (bao gồm lớp kỹ sư tài năng),KY_THUAT,
7520201,"Kỹ thuật điện (chuyên ngành: Trang bị điện trong công nghiệp và GTVT, Hệ thống điện trong giao thông và công nghiệp)",KY_THUAT,
7520201 DS,"Kỹ thuật điện (chuyên ngành Hệ thống điện đường sắt tốc độ cao, đường sắt đô thị)",KY_THUAT,
7520216 DS,Kỹ thuật điều khiển và tự động hoá (chuyên ngành Điều khiển và thông tin tín hiệu đường sắt hiện đại),KY_THUAT,
7520216-GTTM,Kỹ thuật điều khiển và tự động hoá (chuyên ngành Hệ thống giao thông thông minh),KY_THUAT,
7520320,Kỹ thuật môi trường,KY_THUAT,
7580101,Kiến trúc,KY_THUAT,
7580106,Quản lý đô thị và công trình,KY_THUAT,
7580201,"Kỹ thuật xây dựng (chuyên ngành: Xây dựng dân dụng và công nghiệp, Kết cấu xây dựng, Vật liệu và công nghệ xây dựng)",KY_THUAT,
7580201 QT,Kỹ thuật xây dựng (Chương trình tiên tiến Kỹ thuật xây dựng công trình GT),KY_THUAT,
7580202,Kỹ thuật xây dựng công trình thủy,KY_THUAT,
7580205,"Kỹ thuật xây dựng công trình giao thông (chuyên ngành: Cầu đường bộ, Đường bộ và kỹ thuật giao thông, Cầu và kết cấu, ĐS/ ĐS đô thị, XD sân bay cảng hàng không, Công trình GT đô thị)",KY_THUAT,
7580205 DS,Kỹ thuật xây dựng công trình giao thông (chuyên ngành đường sắt tốc độ cao),KY_THUAT,
7580205 QT1,Kỹ thuật xây dựng công trình giao thông (Chương trình CLC Cầu-Đường bộ Việt-Pháp),KY_THUAT,
7580205 QT2,Kỹ thuật xây dựng công trình giao thông (Chương trình CLC Cầu-Đường bộ Việt-Anh),KY_THUAT,
7580205 QT3,Kỹ thuật xây dựng công trình giao thông (Chương trình CLC Công trình giao thông đô thị Việt-Nhật),KY_THUAT,
7580210,Kỹ thuật cơ sở hạ tầng (chuyên ngành: cơ sở hạ tầng kỹ thuật đô thị),KY_THUAT,
7580215,Kỹ thuật an toàn giao thông (Ngành tuyển sinh các năm trước: Công nghệ kỹ thuật giao thông - Chuyên ngành: Kỹ thuật an toàn giao thông),KY_THUAT,
7580301,Kinh tế xây dựng (chuyên ngành: Kinh tế và quản lý đầu tư xây dựng),KY_THUAT,
7580301 QT,Kinh tế xây dựng (Chương trình CLC Kinh tế xây dựng công trình GT Việt-Anh),KY_THUAT,
7580302,Quản lý xây dựng,KY_THUAT,
7580302 QT,Quản lý xây dựng (Chương trình CLC Quản lý xây dựng Việt - Anh),KY_THUAT,
7840101,"Khai thác vận tải (chuyên ngành: Vận tải - Thương mại quốc tế, Quy hoạch và quản lý GTVT đô thị, Vận tải - Kinh tế đường bộ và thành phố, Vận tải đường sắt)",,
7840101 DS,"Khai thác vận tải (chuyên ngành Khai thác và quản lý đường sắt tốc độ cao, Khai thác và quản lý đường sắt đô thị)",,
7840104,"Kinh tế vận tải (chuyên ngành: Kinh tế vận tải ô tô, Kinh tế vận tải hàng không, Kinh tế vận tải đường sắt, Kinh tế vận tải thuỷ bộ)",,
7520218,Kỹ thuật robot và trí tuệ nhân tạo,KY_THUAT,
7520219,Hệ thống giao thông thông minh,KY_THUAT,
7580205 QT,"Kỹ thuật xây dựng công trình giao thông (gồm các Chương trình chất lượng cao: Cầu • Đường bộ Việt • Pháp, Cầu - Đường bộ Việt - Anh, Công trình giao thông đô thị Việt -Nhật)",KY_THUAT,
7340101QT,Quản trị kinh doanh (Chương trình chất lượng cao Quản trị kinh doanh Việt - Anh),KINH_TE,
7340301QT,Kế toán (Chương trình chất lượng cao Kế toán tổng hợp Việt - Anh),KINH_TE,
7480201QT,Công nghệ thông tin (Chương trinh chất lượng cao Công nghệ thông tin Việt - Anh),CNTT,
7510104,Công nghệ kỹ thuật giao thông,,
7520103QT,Kỹ thuật cơ khi (Chương trình chất lượng cao Cơ khí ô tô Việt - Anh),KY_THUAT,
7580201QT,Kỹ thuật xây dựng (Chương trinh tiên tiến Kỹ thuật xây dựng công trình giao thông),KY_THUAT,
7580205QT,"Kỹ thuật xây dựng công trình giao thông (gồm các Chương trinh chất lượng cao: Cầu - Đường bộ Việt • Pháp, cầu - Đường bộ Việt - Anh. Công trinh giao thông đô thị Việt - Nhật)",KY_THUAT,
7580301QT,Kinh tế xây dựng (Chương trình chất lượng cao Kinh tế xây dựng công trinh Giao thông Việt - Anh),KY_THUAT,
7580302QT,Quản lý xây dựng (Chương trình chất lượng cao Quản lý xây dựng Việt - Anh),KY_THUAT,
7340101 LK,"Chương trình liên kết quốc tế Ngành Quản trị kinh doanh (Đại học EM Normandie -Cộng hoà Pháp cấp bằng, Học hoàn toàn bàng tiếng Anh)",KINH_TE,
7580205 LK,"Chương trình liên kết quốc tế Công nghệ Cầu - Đường sắt tốc độ cao (Đại học Dongyang - Hàn Quốc cấp bằng, học bằng tiếng Anh và tiếng Hàn Quốc)",KY_THUAT,
7580302 LK,"Chương trình liên kết quốc tế Ngành Quản lý xây dựng (Đại học Bedfordshire -Vương Quốc Anh cấp bằng, Học hoàn toàn bằng tiếng Anh)",KY_THUAT,
7340110QT,Quản trị kinh doanh (Chương trình chất lượng cao Quản trị kinh doanh Việt - Anh),KINH_TE,
7580302LK,Chương trình liên kết quốc tế Ngành Quản lý xây dựng (Đại học Bedfordshire - nước Anh cấp bằng),KY_THUAT,
7210404,Thiết kế thời trang,,
7220204LK,Ngôn ngữ Trung Quốc (LK2+2 với ĐHKHKT Quảng Tây),NGON_NGU,
7229020,Ngôn ngữ học,NGON_NGU,
7310612,Trung Quốc học,,
73401012,Phân tích dữ liệu kinh doanh,KINH_TE,
7340301TA,Kế toán (CTĐT bằng tiếng Anh),KINH_TE,
7340404,Quản trị nhân lực,KINH_TE,
7480101TA,Khoa học máy tính (CTĐT bằng tiếng Anh),CNTT,
7480103,Kỹ thuật phần mềm,CNTT,
7480104,Hệ thống thông tin,CNTT,
7480108,Công nghệ kỹ thuật máy tính,CNTT,
74802012,Công nghệ đa phương tiện,CNTT,
74802021,An toàn thông tin,CNTT,
7510201,Công nghệ kỹ thuật cơ khí,,
75102012,Công nghệ kỹ thuật khuôn mẫu,,
75102013,Thiết kế cơ khí và kiểu dáng công nghiệp,,
7510201TA,Công nghệ kỹ thuật cơ khí (CTĐT bằng tiếng Anh),,
7510203,Công nghệ kỹ thuật cơ điện tử,,
75102032,Robot và trí tuệ nhân tạo,,
75102033,Công nghệ kỹ thuật cơ điện tử ô tô,,
7510205,Công nghệ kỹ thuật ô tô,,
7510205TA,Công nghệ kỹ thuật ô tô (CTĐT bằng tiếng Anh),,
7510206,Công nghệ kỹ thuật nhiệt,,
7510301TA,"Công nghệ kỹ thuật điện, điện tử (CTĐT bằng tiếng Anh)",,
7510302,Công nghệ kỹ thuật điện tử - viễn thông,,
75103021,Công nghệ kỹ thuật điện tử y sinh,,
7510302TA,Công nghệ kỹ thuật điện tử - viễn thông (CTĐT bằng tiếng Anh),,
7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,,
75103031,Kỹ thuật sản xuất thông minh,,
7510401,Công nghệ kỹ thuật hóa học,,
7510406,Công nghệ kỹ thuật môi trường,,
75190071,Năng lượng tái tạo,,
7520118,Kỹ thuật hệ thống công nghiệp,KY_THUAT,
7540101,Công nghệ thực phẩm,,
7540203,"Công nghệ vật liệu dệt, may",,
7540204,"Công nghệ dệt, may",,
7720203,Hóa dược,KY_THUAT,
7810101,Du lịch,,
7810101TA,Du lịch (CTĐT bằng tiếng Anh),,
7810103TA,Quản trị dịch vụ du lịch và lữ hành (CTĐT bằng tiếng Anh),,
7810201,Quản trị khách sạn,,
7810201TA,Quản trị khách sạn (CTĐT bằng tiếng Anh),,
7810202,Quản trị nhà hàng và dịch vụ ăn uống,,
7810202TA,Quản trị nhà hàng và dịch vụ ăn uống (CTĐT bằng tiếng Anh),,
7320113,Công nghệ đa phương tiện,,
7510204,Công nghệ kỹ thuật cơ điện tử ô tô,,
7510209,Robot và trí tuệ nhân tạo,,
7510213,Thiết kế cơ khí và kiểu dáng công nghiệp,,
7519003,Công nghệ kỹ thuật khuôn mẫu,,
7519007,Năng lượng tái tạo,,
7310101_1,Kinh tế học (ngành Kinh tế),,
7310101_2,Kinh tế và quản lý đô thị (ngành Kinh tế),,
7310101_3,Kinh tế và quản lý nguồn nhân lực (ngành Kinh tế),,
CLC2,Kinh tế Đầu tư - CT CLC2,,
CLC1,Kinh tế phát triển - CT CLC1,,
CLC3,Kinh tế quốc tế - CT CLC3,,
7310107,Thống kê kinh tế,,
TT1,Quản trị kinh doanh - CT tiên tiến TT1,,
TT2,Quản trị Kinh doanh quốc tế - CT tiên tiến TT2,,
7340121,Kinh doanh thương mại,KINH_TE,
7340401,Khoa học quản lý,KINH_TE,
7340408,Quan hệ lao động,KINH_TE,
7340409,Quản lý dự án,KINH_TE,
7620114,Kinh doanh nông nghiệp,KY_THUAT,
7620115,Kinh tế nông nghiệp,KY_THUAT,
7850101,Quản lý tài nguyên và môi trường,,
7850102,Kinh tế tài nguyên thiên nhiên,,
7850103,Quản lý đất đai,,
EBBA,Quản trị kinh doanh (E-BBA),,
EP01,Khởi nghiệp và phát triển kinh doanh (BBAE)/ngành QTKD,,
EP02,Định phí Bảo hiểm & Quản trị rủi ro (Actuary),,
EP03,Phân tích dữ liệu kinh tế,,
EP04,Kế toán tích hợp chứng chi quốc tế (JCAEW CFAB),,
EP05,Kinh doanh số (E-BDB)/ngành QTKD,,
EP06,Phân tích kinh doanh (BA)/ngành QTKD,,
EP07,Quản trị điều hành thông minh (E-SOM) /ngành QTKD,,
EP08,Quản trị chất lượng và Đổi mới (E-MQI)/ngành QTKD,,
EP09,Công nghệ tài chính (BFT)/ngành TC-NH,,
EP10,Tài chính và Đầu tư (BFI)/ngành TC-NH,,
EP11,Quản trị khách sạn quốc tế,,
EP12,Kiểm toán tích hợp chứng chỉ quốc tế (ICAEW CFAB),,
EP13,Kinh tế học tài chính (FE)/ngành Kinh tế,,
EP14,Logistics và Quản lý chuỗi cung ứng tích hợp chứng chi quốc tế,,
EP15,Khoa học dữ liệu,,
EP16,Trí tuệ nhân tạo,,
EP17,Kỹ thuật phần mềm,,
EP18,Quản trị giải trí và sự kiện,,
EPMP,Quản lý công và Chính sách (E-PMP)/ngành Kinh tế,,
POHE1,Quản trị khách sạn,,
POHE2,Quản trị lữ hành,,
POHE3,Truyền thông Marketing,,
POHE4,Luật kinh doanh,,
POHE5,Quản trị kinh doanh thương mại,,
POHE6,Quản lý thị trường,,
POHE7,Thẩm định giá,,
73101011,Kinh tế học (ngành Kinh tế),,
73101012,Kinh tế và quản lý đô thị (ngành Kinh tế),,
73101013,Kinh tế và QL NNL (ngành Kinh tế),,
7720101YHT,Y khoa Phân hiệu Thanh Hóa,KY_THUAT,
7720115,Y học cổ truyền,KY_THUAT,
7720301YHT,Điều dưỡng Phân hiệu Thanh Hóa,KY_THUAT,
7720302,Hộ sinh,KY_THUAT,
7720401,Dinh dưỡng,KY_THUAT,
7720502,Kỹ thuật phục hình răng,KY_THUAT,
7720601YHT,Kỹ thuật xét nghiệm y học Phân hiệu Thanh Hóa,KY_THUAT,
7720603,Kỹ thuật phục hồi chức năng,KY_THUAT,
7720603YHT,Kỹ thuật phục hồi chức năng Phân hiệu Thanh Hóa,KY_THUAT,
7720699,Khúc xạ nhãn khoa,KY_THUAT,
7720701,Y tế công cộng,KY_THUAT,
7720101_AP,Y khoa kết hợp chứng chỉ ngoại ngữ quốc tế,KY_THUAT,
7720101YHT_AP,Y khoa Phân hiệu Thanh hóa kết hợp chứng chỉ ngoại ngữ quốc tế,KY_THUAT,
7720301_ AP,Điều dưỡng chương trình tiên tiến kết hợp chứng chỉ ngoại ngữ quốc tế,KY_THUAT,
7720501_AP,Răng Hàm mặt kết hợp chứng chỉ ngoại ngữ quốc tế,KY_THUAT,
7380101PH,Luật (Đào tạo tại Phân hiệu Đắk Lắk),LUAT,
7460117,Toán tin,,
7510102,Công nghệ kỹ thuật công trình xây dựng,,
7510402,Công nghệ vật liệu,,
7510403,Công nghệ kỹ thuật năng lượng,,
7510407,Công nghệ kỹ thuật hạt nhân,,
7510601,Quản lý công nghiệp,,
7510602,Quản lý năng lượng,,
7440112,Hóa học,KHOA_HOC_TN,
7210110,Mỹ thuật đô thị,,
72104_NT,CTĐT Nghệ thuật và thiết kế,,
7480101_QT,Khoa học Máy tính,CNTT,
7480201_01,Công nghệ thông tin/ Công nghệ đa phương tiện,CNTT,
7480201_02,Công nghệ thông tin/ An toàn thông tin,CNTT,
7510103,Công nghệ kỹ thuật xây dựng,,
7510105,Công nghệ kỹ thuật vật liệu xây dựng,,
7510605_01,Logistics và Quản lý chuỗi cung ứng/ Logistics đô thị,,
7510605_02,Logistics và Quản lý chuỗi cung ứng/ Logistics công nghiệp,,
7520103_01,Kỹ thuật cơ khí/ Máy xây dựng,KY_THUAT,
7520103_03,Kỹ thuật cơ khí/ Kỹ thuật cơ điện,KY_THUAT,
7520103_04,Kỹ thuật cơ khí/ Kỹ thuật ô tô,KY_THUAT,
7520309,Kỹ thuật vật liệu,KY_THUAT,
7580101_02,Kiến trúc/Kiến trúc công nghệ,KY_THUAT,
7580102,Kiến trúc cảnh quan,KY_THUAT,
7580103,Kiến trúc nội thất,KY_THUAT,
7580105,Quy hoạch vùng và đô thị,KY_THUAT,
7580201_01,Kỹ thuật xây dựng/ Xây dựng Dân dụng và Công nghiệp,KY_THUAT,
7580201_02,Kỹ thuật xây dựng/ Hệ thống kỹ thuật trong công trình,KY_THUAT,
7580201_03,Kỹ thuật xây dựng/ Tin học xây dựng,KY_THUAT,
7580201_04,Kỹ thuật xây dựng/ Kỹ thuật công trình thủy,KY_THUAT,
7580201_05,Kỹ thuật xây dựng/ Kỹ thuật công trình biển,KY_THUAT,
7580201_CLC,Kỹ thuật xây dựng,KY_THUAT,
7580201_QT,Kỹ thuật xây dựng,KY_THUAT,
7580205_01,Kỹ thuật xây dựng công trình Giao thông/ Xây dựng Cầu đường,KY_THUAT,
7580205_02,Kỹ thuật xây dựng công trình giao thông/ Đường sắt tốc độ cao và đường sắt đô thị,KY_THUAT,
7580213_01,Kỹ thuật Cấp thoát nước/ Kỹ thuật nước - Môi trường nước,KY_THUAT,
7580302_01,Quản lý xây dựng/ Kinh tế và quản lý đô thị,KY_THUAT,
7580302_02,Quản lý xây dựng/ Kinh tế và quản lý bất động sản,KY_THUAT,
7580302_03,"Quản lý xây dựng/ Quản lý hạ tầng, đất đai đô thị",KY_THUAT,
7580302_04,Quản lý xây dựng/ Kiểm toán đầu tư xây dựng,KY_THUAT,
7520101_01,Kỹ thuật cơ khí/ Máy xây dựng,KY_THUAT,
7520101_03,Kỹ thuật cơ khí/ Kỹ thuật cơ điện,KY_THUAT,
7520101_04,Kỹ thuật cơ khí/ Kỹ thuật ô tô,KY_THUAT,
7580101_01,Kiến trúc/ Kiến trúc công nghệ,KY_THUAT,
7440201,Địa chất học,KHOA_HOC_TN,
7440229,Quản lý và phân tích dữ liệu khoa học,KHOA_HOC_TN,
7480206,Địa tin học,CNTT,
7520121,Kỹ thuật không gian,KY_THUAT,
7520301,Kỹ thuật hoá học,KY_THUAT,
7520501,Kỹ thuật địa chất,KY_THUAT,
7520502,Kỹ thuật địa vật lý,KY_THUAT,
7520503,Kỹ thuật trắc địa - bản đồ,KY_THUAT,
7520505,Đá quý Đá mỹ nghệ,KY_THUAT,
7520601,Kỹ thuật mỏ,KY_THUAT,
7520604,Kỹ thuật dầu khí,KY_THUAT,
7520605,Kỹ thuật khí thiên nhiên,KY_THUAT,
7520606,Công nghệ số trong thăm dò và khai thác tài nguyên thiên nhiên,KY_THUAT,
7520607,Kỹ thuật tuyển khoáng,KY_THUAT,
7580109,Quản lý phát triển đô thị và bất động sản,KY_THUAT,
7580204,Xây dựng công trình ngầm thành phố và Hệ thống tàu điện ngầm,KY_THUAT,
7580211,Địa kỹ thuật xây dựng,KY_THUAT,
7580212,Kỹ thuật tài nguyên nước,KY_THUAT,
7810105,Du lịch địa chất,,
7850196,Quản lý tài nguyên khoáng sản,,
7850202,"An toàn, Vệ sinh lao động",,
TLA101,Xây dựng và quản lý công trình thủy (Kỹ thuật xây dựng công trình thủy),,
TLA102,Kỹ thuật tài nguyên nước,,
TLA103,Tài nguyên nước và môi trường (Thủy văn học),,
TLA104,Kỹ thuật xây dựng dân dụng và công nghiệp (Kỹ thuật xây dựng),,
TLA105,Kỹ thuật cơ khí,,
TLA106,Công nghệ thông tin,,
TLA107,Kỹ thuật cấp thoát nước,,
TLA109,Kỹ thuật môi trường,,
TLA110,Xây dựng và quản lý hạ tầng đô thị (Kỹ thuật cơ sở hạ tầng),,
TLA111,Công nghệ kỹ thuật xây dựng,,
TLA112,Kỹ thuật điện,,
TLA113,"Kỹ thuật xây dựng công trình giao thông (gồm các chương trình: Công nghệ và kỹ thuật xây dựng cầu, đường; Công nghệ và kỹ thuật Đường sắt tốc độ cao và đường sắt đô thị)",,
TLA114,Quản lý xây dựng,,
TLA116,Hệ thống thông tin,,
TLA117,Kỹ thuật phần mềm,,
TLA118,Kỹ thuật hóa học,,
TLA119,Công nghệ sinh học,,
TLA120,Kỹ thuật cơ điện tử,,
TLA121,Kỹ thuật điều khiển và tự động hóa,,
TLA122,"Công nghệ chế tạo máy (Công nghệ sản xuất tiên tiến, tự động hóa thiết kế cơ khí)",,
TLA123,Kỹ thuật ô tô,,
TLA124,Kỹ thuật điện tử - viễn thông (gồm các chương trình: Kỹ thuật điện tử -viễn thông; Công nghệ bán dẫn và thiết kế vi mạch),,
TLA126,Trí tuệ nhân tạo và khoa học dữ liệu,,
TLA127,An ninh mạng,,
TLA128,Kỹ thuật Robot và Điều khiển thông minh,,
TLA201,Chương trình tiên tiến ngành Kỹ thuật xây dựng,,
TLA202,Chương trình tiên tiến ngành Kỹ thuật tài nguyên nước,,
TLA203,Ngôn ngữ Anh,,
TLA204,Ngôn ngữ Trung Quốc,,
TLA301,Luật,,
TLA302,Luật kinh tế,,
TLA401,Kinh tế,,
TLA402,Quản trị kinh doanh,,
TLA403,Kế toán,,
TLA404,Kinh tế xây dựng,,
TLA405,Thương mại điện tử,,
TLA406,Quản trị dịch vụ du lịch và lữ hành,,
TLA407,Logistics và quản lý chuỗi cung ứng,,
TLA408,Tài chính - Ngân hàng,,
TLA409,Kiểm toán,,
TLA410,Kinh tế số,,
TLA411,Chương trình Kế toán tích hợp chứng chỉ quốc tể,,
TLA412,Chương trình Công nghệ tài chính,,
7380108,Luật quốc tế,LUAT,
7210403,Thiết kế đồ họa,,
7580108,Thiết kế nội thất,KY_THUAT,
7210402,Thiết kế công nghiệp,,
7480201_1,Công nghệ đa phương tiện (Chuyên ngành của ngành Công nghệ thông tin),CNTT,
7480201_2,Công nghệ game (Chuyên ngành thuộc ngành Công nghệ thông tin),CNTT,
7580201_1,Xây dựng công trình ngầm dô thị (Chuyên ngành thuộc ngành Kỹ thuật xây dựng),KY_THUAT,
7580201_2,Quản lý dự án xây dựng (Chuyên ngành thuộc ngành Kỹ thuật xây dựng),KY_THUAT,
7580210_1,Kỹ thuật môi trường đô thị (Chuyên ngành thuộc ngành Kỹ thuật cơ sở hạ tầng),KY_THUAT,
