id,universityshortname,universitytype,universityprovince,majorcode,internalcode,internalname,fields,isactive
99cdf8df-24db-4f79-a029-f5b67057761b,NTH,cônglập,HN,LAWH1.1,,,,True
bab05594-c24b-4757-a830-0f2d531dcf28,NTH,cônglập,HN,LAWH2.1,,,,True
88ca4876-d85b-4f45-b10c-46150bf7d35c,NTH,cônglập,HN,MKTH2.1,,,,True
4ae3d9b1-6afb-44af-b2d6-3f6991c35c41,NTH,cônglập,HN,NNAH1.1,,,,True
0aa67026-831d-4b1a-9a8a-f0fe2413415e,NTH,cônglập,HN,NNAH2.1,,,,True
e3521cc8-ab1d-4ce2-a1f8-2219fb1c0461,NTH,cônglập,HN,NNNH1.1,,,,True
87f536c6-e52c-41c5-b823-4998c2b92dab,NTH,cônglập,HN,NNNH2.1,,,,True
159f2aef-8492-4ef6-bfb8-33ea5afdd23b,NTH,cônglập,HN,NNPH1.1,,,,True
5c1340cd-71ee-4424-9f3a-c4143c617f63,NTH,cônglập,HN,NNTH1.1,,,,True
e133e703-8346-48c7-be6e-8b2be33f2f3e,NTH,cônglập,HN,NNTH2.1,,,,True
b55c1d85-219f-4582-a932-c390c1c9bdec,NTH,cônglập,HN,QKSH2.1,,,,True
343e27ad-ac1e-4008-a826-89c351666ea5,NTH,cônglập,HN,QTKH1.1,,,,True
ade64f29-4d57-429f-b0d2-f5526a6341eb,NTH,cônglập,HN,QTKH2.1,,,,True
610d022e-1eb6-42e1-946e-dc72a77ce0f7,NTH,cônglập,HN,QTKH4.1,,,,True
90b3dee7-b878-4439-8981-6542e741f941,NTH,cônglập,HN,TCHH1.1,,,,True
f78a84a4-4dfe-4a3e-86cb-81b51a53f16a,NTH,cônglập,HN,TCHH2.1,,,,True
5b2b8ec1-6669-41af-b201-2486f9e3e760,NTH,cônglập,HN,TCHH4.1,,,,True
a65bf77b-699d-4147-94d3-f4faeffa0916,NTH,cônglập,HN,KHMH2.1,,,,True
4ff1d955-8848-472c-b021-6770cce021d7,NTH,cônglập,HN,KTEH1.2,,,,True
93ef09aa-4812-4c24-b24c-5f1be5175a25,NTH,cônglập,HN,KTKQ1.1,,,,True
7595e4ed-52c3-4304-af8f-d100aee379c5,NTH,cônglập,HN,KTQH1.1,,,,True
a0b9b446-3f43-4089-b639-0fc3d902f3f8,NTH,cônglập,HN,KTQH1.2,,,,True
efd9a992-0bf8-4524-b363-38ee95a8edd9,NTH,cônglập,HN,NNPH2.1,,,,True
f611aea2-ddfb-4182-934c-2df2054ba5d1,NTH,cônglập,HN,NTH01-01,,,,True
ae06c49e-e59d-4ced-a716-ed63c322ea7f,NTH,cônglập,HN,NTH01-02,,,,True
a1eaac15-00bc-4baf-9556-f8a0c5c2afae,NTH,cônglập,HN,NTH02,,,,True
ac5a9348-b124-4e40-903f-4c62dd55846e,NTH,cônglập,HN,NTH03,,,,True
b6f7d232-20e9-4148-9b71-4c85e55db7d9,NTH,cônglập,HN,NTH04,,,,True
aee8483b-bd75-4dd8-976a-b68f59c01b79,NTH,cônglập,HN,NTH05,,,,True
641cb2d9-c455-4310-b2f4-0def6afcb882,NTH,cônglập,HN,NTH06,,,,True
6a385597-e727-48df-bb07-641f81c413ae,NTH,cônglập,HN,NTH07,,,,True
cf2857d9-bd78-4dea-a5a2-71326f3c08ce,NTH,cônglập,HN,NTH09,,,,True
6a50a4c0-5e53-41cc-bf61-08bd5b42c3fa,NTH,cônglập,HN,NTH10,,,,True
be4c4d5f-6ee8-46a7-ad07-cf5c44b2c402,NTH,cônglập,HN,TCHH1.2,,,,True
a59e5997-379e-4c67-8659-1905bc626fc7,NTH,cônglập,HN,TCHH1.3,,,,True
4e5be35f-f78c-44b3-9a8b-f7367928d6b9,NTH,cônglập,HN,KDQQ1.1,,,,True
7c90345e-9bee-4545-9d90-162616fc7398,TMU,cônglập,HN,TM01,,,,True
041b38a4-2209-4bde-82d1-3ac0d875fe53,TMU,cônglập,HN,TM02,,,,True
b94822f1-81d6-4513-b8ed-c8ea6034c1d8,TMU,cônglập,HN,TM03,,,,True
27456558-5d4a-4709-b407-f6e1746ef539,TMU,cônglập,HN,TM04,,,,True
f7c8e1ec-3fd8-4d0a-92d7-220a377e2899,TMU,cônglập,HN,TM05,,,,True
f4d2eaab-65c1-4d32-a25b-bb5d07d7f323,TMU,cônglập,HN,TM06,,,,True
2a32b6ac-97c0-4850-a381-6043007d0989,TMU,cônglập,HN,TM07,,,,True
305dc1e8-426a-4300-8e6d-979cebc184f0,TMU,cônglập,HN,TM08,,,,True
9d620179-2f71-4349-9dd9-040549722e76,TMU,cônglập,HN,TM09,,,,True
92c55b85-932e-4e75-a74d-3381e7d7de20,TMU,cônglập,HN,TM10,,,,True
b5eb06f3-92c9-49b6-8f68-8767bc54cb68,TMU,cônglập,HN,TM11,,,,True
2fdd3293-d7a2-4682-80b7-6ee06e55883f,TMU,cônglập,HN,TM12,,,,True
7bc14de5-0dcb-40f8-8d5c-0e1056805b56,TMU,cônglập,HN,TM13,,,,True
ceb3d286-5ee4-48bc-b021-268bf64316b8,TMU,cônglập,HN,TM14,,,,True
b18c6c03-be08-440c-8a8e-4f8c148c13cf,TMU,cônglập,HN,TM15,,,,True
88cbd562-6221-451c-b4a4-4115598e6846,TMU,cônglập,HN,TM16,,,,True
624a258b-8b71-4589-8443-1e556e5738fd,TMU,cônglập,HN,TM17,,,,True
7a6b8f48-c342-4dd1-a22b-9bc2f5db2468,TMU,cônglập,HN,TM18,,,,True
7fb02e68-1f06-48d6-859f-fc32560c6fa6,TMU,cônglập,HN,TM19,,,,True
2289dc6e-18a2-4693-9af9-f515466f1044,TMU,cônglập,HN,TM20,,,,True
b44e0cb7-f542-49b0-a4a5-00f3222aac7e,TMU,cônglập,HN,TM21,,,,True
982cef12-6e26-4536-a53d-157f72ef1769,TMU,cônglập,HN,TM22,,,,True
44c07be2-3e57-4bd3-8710-1577aeb4431a,TMU,cônglập,HN,TM23,,,,True
a2a0c8dd-256d-419a-b371-b426cac65a02,TMU,cônglập,HN,TM24,,,,True
09a5663a-6692-4c03-bab4-52819f4d3311,TMU,cônglập,HN,TM25,,,,True
42f654dc-1f64-4846-937e-7b3c74e02d9f,TMU,cônglập,HN,TM26,,,,True
1fa6b80f-5a76-4fb1-868b-a244ed0f6800,TMU,cônglập,HN,TM27,,,,True
d6b7fb28-f3a5-4a0d-9e76-3d9f375a1ee3,TMU,cônglập,HN,TM28,,,,True
8cdbb3d2-7a8e-460d-bf68-4658b300ff5c,TMU,cônglập,HN,TM29,,,,True
6b766c9c-e33d-4cab-852c-a5f33f98293b,TMU,cônglập,HN,TM30,,,,True
38678f45-c81d-4680-a207-7c03504e7658,TMU,cônglập,HN,TM31,,,,True
dfa0c354-4e60-41ff-9762-9732f5acb16a,TMU,cônglập,HN,TM32,,,,True
52fd1547-9a5a-4969-9449-78881cc61e8c,TMU,cônglập,HN,TM33,,,,True
d85bf243-91b1-4985-baf9-7c5e262cdcd7,TMU,cônglập,HN,TM34,,,,True
a7d3390f-7ff6-4d3e-9824-ffc2374b98ad,TMU,cônglập,HN,TM35,,,,True
ec01bc52-c7f7-4b46-9e80-c6b8b9fd87af,TMU,cônglập,HN,TM36,,,,True
5e00d67f-37bf-40bd-9ff7-dc2021e9c853,TMU,cônglập,HN,TM37,,,,True
baa33ca9-7084-48fe-9329-484d56773a75,TMU,cônglập,HN,TM38,,,,True
ed7fb8a3-1ba6-44af-b2b9-53d3b40d9c4c,TMU,cônglập,HN,TM39,,,,True
9c0e5981-8811-44df-ab73-20ea4baa8536,TMU,cônglập,HN,TM40,,,,True
aa260bda-e41d-475d-a0d1-67fcbf2bdc02,TMU,cônglập,HN,TM41,,,,True
0fe26db4-5aac-40bc-a41f-729aacc97d0e,TMU,cônglập,HN,TM42,,,,True
84551197-4db2-47d7-b0f0-23f4fa9687a5,TMU,cônglập,HN,TM43,,,,True
10031a57-56af-422a-97d9-0ada79c66d88,TMU,cônglập,HN,TM44,,,,True
7b07e2f4-8f47-462c-9dea-08df3675e33d,TMU,cônglập,HN,TM45,,,,True
10079c04-de7d-49bc-ac71-6d1612b7c4f3,NHF,cônglập,HN,7220201,,,,True
2b6c8b77-6c8e-418b-8713-db63e1158082,NHF,cônglập,HN,7220201 TT,,,,True
23111dbe-2ea3-4d04-bc6b-799aba5f304f,NHF,cônglập,HN,7220202,,,,True
55113af5-177b-4e66-ac2f-ed94c4b9f803,NHF,cônglập,HN,7220203,,,,True
5c266be6-e7a0-472a-8a98-35ca1124ec61,NHF,cônglập,HN,7220204,,,,True
727cf826-9ebc-4a22-bc17-0154a6a8574e,NHF,cônglập,HN,7220204 TT,,,,True
5e967dbb-2938-4b11-806b-a70f0535cff3,NHF,cônglập,HN,7220205,,,,True
df31cbe7-c82b-4412-b694-ca8de19ce86a,NHF,cônglập,HN,7220206,,,,True
0214312c-1c19-4402-9f4f-38c1125c54a7,NHF,cônglập,HN,7220207,,,,True
d7cc14d0-768d-4d37-8e51-57e47b0b87ed,NHF,cônglập,HN,7220208,,,,True
ce68f1d9-69f6-48bd-b424-af0d2a6f743d,NHF,cônglập,HN,7220208 TT,,,,True
eb09c057-e37e-4371-a58d-07975bf16693,NHF,cônglập,HN,7220209,,,,True
bb93a9ea-7c96-4e33-aba4-2188237ab412,NHF,cônglập,HN,7220210,,,,True
9b18b8da-1b3a-40a8-beaa-292cfa5a422a,NHF,cônglập,HN,7220210 TT,,,,True
f94a973f-bd11-444c-a902-855cc158385d,NHF,cônglập,HN,7310111,,,,True
bd0f0d3e-eceb-478b-a837-dc2efeb57a23,NHF,cônglập,HN,7310601,,,,True
c5cc0bd1-5adb-43af-8d28-b726c1ad304c,NHF,cônglập,HN,7320104,,,,True
bf75caeb-0fd2-4406-aefe-fc4f301e5f62,NHF,cônglập,HN,7320109,,,,True
eaf1b485-c8c7-4a80-8964-c380c8926930,NHF,cônglập,HN,7340101,,,,True
4dd66cbb-8fe8-43f6-bd9d-854e5223824c,NHF,cônglập,HN,7340115,,,,True
df020b17-891f-424b-87ea-3ffa0d076a47,NHF,cônglập,HN,7340201,,,,True
e190239d-6920-46fc-a726-bbdb2684fe1e,NHF,cônglập,HN,7340205,,,,True
7a196122-51da-4957-8894-3e7ff8553006,NHF,cônglập,HN,7340301,,,,True
047edae6-ab4e-467d-ad72-9e769ea765f0,NHF,cônglập,HN,7480201,,,,True
a99bf6d3-9b61-4277-a97a-a68bcc9a69bf,NHF,cônglập,HN,7480201 TT,,,,True
68b56b9c-a6a9-45e4-9682-fadcfbec64a7,NHF,cônglập,HN,7810103,,,,True
1d5b9e33-9049-485b-96a2-614bf9b90b69,NHF,cônglập,HN,7810103 TT,,,,True
6c3b8110-aeaf-47ee-a6b7-56eb2857733d,NHF,cônglập,HN,7220201 TT,TT,,,True
dc449beb-7b9b-4381-98dd-e395b6009ce9,NHF,cônglập,HN,7220204 CLC,CLC,,,True
76ee3099-6765-43a3-9892-22685f1c60f3,NHF,cônglập,HN,7220208 CLC,,,,True
6678a572-33f2-49af-a2e4-4ae656e45315,NHF,cônglập,HN,7480201 CLC,,,,True
b72faaca-cbea-4f6f-a568-f446ab713717,NHF,cônglập,HN,7810103 CLC,,,,True
5b8eab06-299e-44fe-853b-f3fc5f43787d,GHA,cônglập,HN,7220201,,,,True
3a67a082-891f-413a-b958-949b8e4005ca,GHA,cônglập,HN,7310101,,,,True
5be1385a-ab2e-4a64-9425-2b6e5953d01b,GHA,cônglập,HN,7340101,,,,True
46e23ef3-271d-4b71-9fab-f64a0c001715,GHA,cônglập,HN,7340101 QT,,,,True
d4144a75-3c5d-43d6-968f-78fc961c5719,GHA,cônglập,HN,7340201,,,,True
a0da1da8-7549-441b-8c18-987d0fe929d6,GHA,cônglập,HN,7340301,,,,True
dbe1b9e7-ed16-412b-8f5b-545b2dbac601,GHA,cônglập,HN,7340301 QT,,,,True
cf548e66-a688-49be-bfe1-1936b18b7392,GHA,cônglập,HN,7460112,,,,True
e3b898e9-f015-4cc4-99e2-cbb00d10d93f,GHA,cônglập,HN,7480101,,,,True
dd7da0e8-8904-4ed7-9911-279862761c02,GHA,cônglập,HN,7480106,,,,True
8ba3dbf7-55b6-4967-9258-966f1c205b56,GHA,cônglập,HN,7480201,,,,True
a1507bd2-4d66-418c-a56a-e5e8e8ae1497,GHA,cônglập,HN,7480201 QT,,,,True
1b3b4c08-983b-4682-896b-d97e79c8e0c8,GHA,cônglập,HN,7510605,,,,True
709cf9c2-a144-49ed-bb4c-6df4cc582c0f,GHA,cônglập,HN,7520103,,,,True
7763efe4-8537-4a3f-a2eb-50c56d7ee88f,GHA,cônglập,HN,7520103 QT,,,,True
684dc531-509e-49c5-91a5-25f32dd52ef2,GHA,cônglập,HN,7520107,,,,True
d21bee57-9d72-487b-9bde-99ec9f2b09fa,GHA,cônglập,HN,7520114,,,,True
955bb6c3-e978-40da-abf8-55be8cdd282e,GHA,cônglập,HN,7520115,,,,True
78f42292-9895-4c05-9cc1-03fddeb31fde,GHA,cônglập,HN,7520116,,,,True
23422b2a-c096-4e68-805d-c321a0987d04,GHA,cônglập,HN,7520116 DS,,,,True
b061207c-2524-45dc-9c28-00da80e0d49e,GHA,cônglập,HN,7520130,,,,True
b5f502a7-12ac-4d00-9e30-68d818f76dc1,GHA,cônglập,HN,7520201,,,,True
691be0e7-e8dc-47a3-95c4-2629abda38ad,GHA,cônglập,HN,7520201 DS,,,,True
0d5d4c40-622a-4bb2-a9e1-32a1fcc34459,GHA,cônglập,HN,7520207,,,,True
c91865a0-c94e-47c0-9717-53e90548f003,GHA,cônglập,HN,7520216,,,,True
3cb8ac48-9f85-47f2-93df-e658c8c1ae07,GHA,cônglập,HN,7520216 DS,,,,True
11e076ff-c98b-4295-b044-b2f618c040f3,GHA,cônglập,HN,7520216-GTTM,,,,True
056fa6fc-71e0-4b81-8ded-056690c45477,GHA,cônglập,HN,7520320,,,,True
ba53b47d-fe9d-416d-99fc-e61de3179693,GHA,cônglập,HN,7580101,,,,True
232f8124-f21a-474e-ba6f-2545b624d7a4,GHA,cônglập,HN,7580106,,,,True
77920252-ad60-464f-818c-7adfb1f9797a,GHA,cônglập,HN,7580201,,,,True
f09eb5c8-929c-43a3-8d91-08d7026bdf6e,GHA,cônglập,HN,7580201 QT,,,,True
f89075a6-2f1f-452e-ba65-dc8074faf174,GHA,cônglập,HN,7580202,,,,True
5808e296-827a-4aa8-9830-378304b361e3,GHA,cônglập,HN,7580205,,,,True
3f38adfc-9fa3-4fef-9d5a-bcacce958e3b,GHA,cônglập,HN,7580205 DS,,,,True
61152cc5-7f2e-4186-8e22-dc7b0a5cb0b7,GHA,cônglập,HN,7580205 QT1,,,,True
7bb3151b-3a84-4bc6-b855-5e379cad2258,GHA,cônglập,HN,7580205 QT2,,,,True
3c7272ea-84a5-4032-a406-d2aa040bf6c3,GHA,cônglập,HN,7580205 QT3,,,,True
04c6bb30-ab7e-4744-9b03-2c819c33d406,GHA,cônglập,HN,7580210,,,,True
cc159fc5-00e9-4a40-aedc-e9cc7e9a0384,GHA,cônglập,HN,7580215,,,,True
8bc07447-24bd-47d7-b83d-8e620eb6aa26,GHA,cônglập,HN,7580301,,,,True
fa01cb50-3215-46d1-b731-d01bc5dae6be,GHA,cônglập,HN,7580301 QT,,,,True
74763ae5-62ae-4bc8-a959-78c8334bb0b2,GHA,cônglập,HN,7580302,,,,True
4725176a-538f-4b04-9cb4-7f31ec5739de,GHA,cônglập,HN,7580302 QT,,,,True
8988f62b-e17e-4a23-abf7-9b481918a730,GHA,cônglập,HN,7810103,,,,True
6d83fa1b-1786-4784-aaec-ebcf5f513f11,GHA,cônglập,HN,7840101,,,,True
8fd660df-79e0-4fde-98c7-021e04911f83,GHA,cônglập,HN,7840101 DS,,,,True
a7cf34e7-d250-4ac2-8816-ff24ce26b943,GHA,cônglập,HN,7840104,,,,True
14773a48-970a-4a44-9343-9ebfc6691404,GHA,cônglập,HN,7520218,,,,True
e8747819-7a38-47ac-82fb-26367c9634d7,GHA,cônglập,HN,7520219,,,,True
8a187f71-7d6d-40e2-87f6-2b6a4d857d29,GHA,cônglập,HN,7580205 QT,,,,True
7caf9583-c03b-4575-9465-c550bf4591d8,GHA,cônglập,HN,7340101QT,,,,True
e745e32e-fd95-4ac9-81fd-132f49c926ac,GHA,cônglập,HN,7340301QT,,,,True
912e5c1d-e220-4958-90e3-a6ab1c0c745a,GHA,cônglập,HN,7480201QT,,,,True
44d44289-5277-403b-bf2b-b4dad5bf80d1,GHA,cônglập,HN,7510104,,,,True
14d7c4cf-87eb-4469-a875-8c89411935c8,GHA,cônglập,HN,7520103QT,,,,True
5918adb5-e156-41b6-b5e3-c723aa7795e1,GHA,cônglập,HN,7580201QT,,,,True
668b300a-f4f8-43e9-8f2a-5c6174ae0d92,GHA,cônglập,HN,7580205QT,,,,True
128e8e54-b62a-49ec-8583-c6f2215d4808,GHA,cônglập,HN,7580301QT,,,,True
3830cf75-70c2-4029-8d42-9f8a2aaaa0ed,GHA,cônglập,HN,7580302QT,,,,True
6d57d9e4-06bb-4011-a7f7-91550ff068db,GHA,cônglập,HN,7340101 LK,,,,True
74fab0d5-46e4-4bed-9d74-d774c860796e,GHA,cônglập,HN,7580205 LK,,,,True
a0a39830-06e5-4484-b527-189b43560af4,GHA,cônglập,HN,7580302 LK,,,,True
64d15f54-dae6-41ea-b72e-f646e1771e56,GHA,cônglập,HN,7340101LK,,,,True
88274ad4-72a6-4c0f-8c39-8fd938e08bcd,GHA,cônglập,HN,7340110QT,,,,True
10c40111-cd07-4c29-8245-0307239ee244,GHA,cônglập,HN,7580302LK,,,,True
0399af35-9cc2-4015-867d-286fe6995beb,DCN,cônglập,HN,7210404,,,,True
2014a3f3-ffb1-4912-9e89-c4eb9dadac4e,DCN,cônglập,HN,7220201,,,,True
ace24dc6-88a2-4d11-ad65-a3b24aaa077d,DCN,cônglập,HN,7220204,,,,True
c03414d2-eb47-4195-8a3c-5017b4e38a2a,DCN,cônglập,HN,7220204LK,,,,True
5c8a3281-f652-4750-a73e-a07ca2d579df,DCN,cônglập,HN,7220209,,,,True
d3f2f190-4a21-4810-8dff-b70ea6b91056,DCN,cônglập,HN,7220210,,,,True
ef529d2b-a974-465f-91e6-b39e2a233112,DCN,cônglập,HN,7229020,,,,True
0aebf22d-95a9-40b3-b6a4-c8e231d4f864,DCN,cônglập,HN,7310104,,,,True
0408fecd-5284-49ce-bcb0-0f0f3758764e,DCN,cônglập,HN,7310612,,,,True
86511232-51fe-45eb-9f8b-2971c46f721f,DCN,cônglập,HN,7340101,,,,True
36e732d5-c463-4d80-9100-2c58042e2e20,DCN,cônglập,HN,73401012,,,,True
4e127eef-f0a6-4163-9057-e039c64abc63,DCN,cônglập,HN,7340115,,,,True
30e218c9-b449-4db8-af81-7cc4a615b207,DCN,cônglập,HN,7340201,,,,True
79c86771-bd26-4c38-ba9a-a08bfbdc4354,DCN,cônglập,HN,7340301,,,,True
32f7249a-8987-4364-91ac-e8ebf42ac11a,DCN,cônglập,HN,7340301TA,,,,True
d631e736-c80f-4a79-aeba-b2027af32041,DCN,cônglập,HN,7340302,,,,True
cefa5b8c-fd70-4b07-81aa-aa09558ddad6,DCN,cônglập,HN,7340404,,,,True
ad7a2352-a230-4701-b206-02b00a06e790,DCN,cônglập,HN,7340406,,,,True
dd6990d2-d5c1-44cc-9894-b4c0368dacae,DCN,cônglập,HN,7480101,,,,True
b971f2f9-a197-4270-b619-eec19b407ba8,DCN,cônglập,HN,7480101TA,,,,True
613bc041-1ca9-4e92-b1ff-76d8a267623a,DCN,cônglập,HN,7480102,,,,True
b7c2b792-6728-4bcf-b06d-ab4dd62200c7,DCN,cônglập,HN,7480103,,,,True
913774ee-505f-4796-b7f9-47edfaa44958,DCN,cônglập,HN,7480104,,,,True
cec4c95b-7c36-43ed-a9a2-a3506b886f6d,DCN,cônglập,HN,7480108,,,,True
3e3cd3c1-2720-438f-9b15-6777474808e6,DCN,cônglập,HN,7480201,,,,True
636a2f97-aef3-4e2e-bfa2-1714e983b626,DCN,cônglập,HN,74802012,,,,True
3912a69d-a332-469e-848a-17f8eb55d3f6,DCN,cônglập,HN,74802021,,,,True
bab8af54-02ec-4426-8394-43b19c3da91e,DCN,cônglập,HN,7510201,,,,True
9af87f8e-edf1-4262-b72c-22bb4c0f3cd4,DCN,cônglập,HN,75102012,,,,True
3184a250-d5f6-4eef-a5ca-08b13a9b96fb,DCN,cônglập,HN,75102013,,,,True
7a4b9db6-e596-40cc-97e2-0b0b28f625e3,DCN,cônglập,HN,7510201TA,,,,True
b9087516-7f85-4886-a560-b742a94bbc84,DCN,cônglập,HN,7510203,,,,True
a96b47c7-4e23-46da-8d0c-8053315c75fb,DCN,cônglập,HN,75102032,,,,True
d20fab35-461e-4f81-81d6-a295dbda24f0,DCN,cônglập,HN,75102033,,,,True
47d70296-cdc3-40d4-982f-3719f7a4efad,DCN,cônglập,HN,7510205,,,,True
fffd412f-512e-4811-9218-f49d4de7d199,DCN,cônglập,HN,7510205TA,,,,True
21ac7664-6d2a-4ea6-880e-0e90cb78d1e7,DCN,cônglập,HN,7510206,,,,True
92c5c1ce-4f2a-4e57-91dd-56faec0404cb,DCN,cônglập,HN,7510301,,,,True
16c34957-e816-497f-ac5d-9b6b20039d84,DCN,cônglập,HN,7510301TA,,,,True
7d621497-77b3-46ab-8984-365bf1c27dd5,DCN,cônglập,HN,7510302,,,,True
1ed78f74-7085-41ff-bff2-95921c889d0c,DCN,cônglập,HN,75103021,,,,True
7cd378cb-bd41-4757-8c23-ddd584942a11,DCN,cônglập,HN,7510302TA,,,,True
484b96fb-ec10-4151-aff1-ae83ec44d12a,DCN,cônglập,HN,7510303,,,,True
330bb94b-12c4-41dc-9237-954cd63e62ea,DCN,cônglập,HN,75103031,,,,True
761f739b-5407-44a0-9dfb-41c73e8f5e60,DCN,cônglập,HN,7510401,,,,True
902da9c4-05e2-4b09-9648-e08ef7bd1f0b,DCN,cônglập,HN,7510406,,,,True
942bfde3-ad69-4e9e-b525-e50575bd8e7c,DCN,cônglập,HN,7510605,,,,True
23eafc65-bb27-4d5d-be16-a6713782d64b,DCN,cônglập,HN,75190071,,,,True
9cd53134-0149-48e4-a597-51971812f0d3,DCN,cônglập,HN,7520116,,,,True
05636636-148a-4ead-b0a1-0a60dd809b03,DCN,cônglập,HN,7520118,,,,True
a98e5f22-0ab1-46a0-b325-50f769d9aeda,DCN,cônglập,HN,7540101,,,,True
f40aa722-53e6-4f57-abd1-68721fa16c59,DCN,cônglập,HN,7540203,,,,True
f4bf304b-4893-4078-a6f6-216485f19a2b,DCN,cônglập,HN,7540204,,,,True
384039e5-e0be-4dd4-87bf-5244e78291b4,DCN,cônglập,HN,7720203,,,,True
10810c1a-ea51-431d-acd8-29e2798717bb,DCN,cônglập,HN,7810101,,,,True
48c3a260-3abc-4998-8e32-89a88ead6aae,DCN,cônglập,HN,7810101TA,,,,True
faad3403-cb2d-4876-aad9-178d03cf21ef,DCN,cônglập,HN,7810103,,,,True
24b99059-8c92-44fe-bc7e-be3629864e7c,DCN,cônglập,HN,7810103TA,,,,True
0ff51ec8-f9ce-40e2-8d38-37e7a38ff38f,DCN,cônglập,HN,7810201,,,,True
719a48b7-18ba-469d-83c1-feba19f43606,DCN,cônglập,HN,7810201TA,,,,True
5039ab92-b2c5-48c7-88b8-115b51257324,DCN,cônglập,HN,7810202,,,,True
8f92a89b-bc0e-48bc-aace-185f5e731842,DCN,cônglập,HN,7810202TA,,,,True
55cbd599-2cca-4511-8518-610b24777629,DCN,cônglập,HN,7320113,,,,True
d58fe3e5-3914-42bd-80f1-c22df12936c4,DCN,cônglập,HN,7340125,,,,True
a31ed19f-1caa-4710-93e0-5ebab37f0747,DCN,cônglập,HN,7510204,,,,True
6954520b-d725-4813-a733-bd0a19b73a31,DCN,cônglập,HN,7510209,,,,True
0c39fc0a-dfdc-49e4-b211-2cacf7e7923c,DCN,cônglập,HN,7510213,,,,True
05b3ef1f-a43e-4275-ac53-e08adcf4a257,DCN,cônglập,HN,7519003,,,,True
a4d11d1f-fcec-414d-9191-2b907f5c3fe3,DCN,cônglập,HN,7519007,,,,True
6de8e61d-e6b9-4dd3-b8ce-6fe2905287bd,KHA,cônglập,HN,7220201,,,,True
ebe6d6c6-f40f-4ab6-bea7-14ea75c5d754,KHA,cônglập,HN,73101011,,,,True
2bb32205-c752-49b7-914b-b79d41132edf,KHA,cônglập,HN,73101012,,,,True
43fd0995-796f-4861-8608-31811426ab9a,KHA,cônglập,HN,73101013,,,,True
5b8dfb94-124b-4c25-a85e-5ece96fc4c54,KHA,cônglập,HN,7310104,,,,True
f773df4d-9bc7-4abe-a610-7e86f5532dfd,KHA,cônglập,HN,CLC2,,,,True
32129caf-bd02-4219-aa46-e1d662d2b93c,KHA,cônglập,HN,7310105,,,,True
fac7d7c0-0d57-41e1-941b-e34bcdfa2eb8,KHA,cônglập,HN,CLC1,,,,True
b5325c3a-9f68-44f6-a5f2-432a13b8046c,KHA,cônglập,HN,7310106,,,,True
16e61bc4-bddc-4b08-80ce-9d5c346319b2,KHA,cônglập,HN,CLC3,,,,True
5e757193-5958-4615-aaa9-01ebcef0888b,KHA,cônglập,HN,7310107,,,,True
7b78fc18-ef42-4e00-9818-414cc279dade,KHA,cônglập,HN,7310108,,,,True
4ee4ec17-9af2-4252-ae29-3fb135d0f950,KHA,cônglập,HN,7320108,,,,True
84fd7a4e-245d-4d59-b818-55f816e06aa9,KHA,cônglập,HN,7340101,,,,True
97622770-031c-4376-9765-28c4c027f80c,KHA,cônglập,HN,TT1,,,,True
18094b85-d8a0-440d-a505-3fb84fb1e6db,KHA,cônglập,HN,7340115,,,,True
52009257-1f75-497a-a467-451a1d37394b,KHA,cônglập,HN,7340116,,,,True
66c175c9-32bf-4c14-96d1-186dd1760dfd,KHA,cônglập,HN,7340120,,,,True
9b19995b-cea1-4e4b-81e8-05e1df6b4ebd,KHA,cônglập,HN,TT2,,,,True
661e8671-0d21-436a-94c4-d454e8caa047,KHA,cônglập,HN,7340121,,,,True
c1d2cdcc-6fa5-495e-9dd3-7642aec9ceac,KHA,cônglập,HN,7340122,,,,True
2514347f-a640-4100-9a57-87151a9df135,KHA,cônglập,HN,7340201,,,,True
c6ea8cd8-ab6a-4717-a2df-01f0f7b06daf,KHA,cônglập,HN,7340204,,,,True
6eb456fc-a99b-4577-a32a-826dd13c56e3,KHA,cônglập,HN,7340301,,,,True
28341862-7b48-4965-9e1c-a6d780691c2d,KHA,cônglập,HN,7340302,,,,True
f21d418e-efea-4dca-af60-abafd78a0ddf,KHA,cônglập,HN,7340401,,,,True
2b02b0ef-fa42-4a6d-8837-759a39fc98c2,KHA,cônglập,HN,7340403,,,,True
7e5e9f5f-45f9-4067-a6c8-2af4cda7b836,KHA,cônglập,HN,7340404,,,,True
5157aa28-dc58-44a5-9bb4-fe0a01f73294,KHA,cônglập,HN,7340405,,,,True
262ea00d-769f-4122-aeb0-a28a58750e3d,KHA,cônglập,HN,7340408,,,,True
e3a190c3-2a90-4e94-8e6f-758e3a0acbeb,KHA,cônglập,HN,7340409,,,,True
78090942-3a8f-4378-99af-a8e84b5790f6,KHA,cônglập,HN,7380101,,,,True
b69a2812-aecc-4895-957f-3dccb6a4d7eb,KHA,cônglập,HN,7380107,,,,True
eae3e7fe-0b7c-4bce-ab3e-24925dd53598,KHA,cônglập,HN,7380109,,,,True
1fa625d6-d475-4484-a762-4e7889c04ac7,KHA,cônglập,HN,7480101,,,,True
ebdb5c9f-a98d-4662-bd1d-1aabf07eb53d,KHA,cônglập,HN,7480104,,,,True
0efb416a-7b27-459f-8875-3d214d60d2d1,KHA,cônglập,HN,7480201,,,,True
