university_program_id,subject_group_code
77da6a12-1a73-53b2-aa41-0762115d630f,X78
797054aa-aebb-5db6-865a-3a2c6e34696c,T02
5174c18b-e779-521a-9103-e4e7ba1bc4d8,A01
1a3e6b58-7054-5835-8c48-9f6a40fb4317,X06
087cdf91-fbc9-56ab-b69a-ade442c2500b,X07
087cdf91-fbc9-56ab-b69a-ade442c2500b,X08
66b40bca-fa03-5c83-a09b-1f863637611b,C00
66b40bca-fa03-5c83-a09b-1f863637611b,D14
39fe483c-2db9-5b5e-9761-3c8b90518261,D14
39fe483c-2db9-5b5e-9761-3c8b90518261,X70
5cfdb99d-e1ff-5daf-8230-bcb5a3831a84,C00
5cfdb99d-e1ff-5daf-8230-bcb5a3831a84,C03
5cfdb99d-e1ff-5daf-8230-bcb5a3831a84,D14
54c915ce-ab36-52c3-9c01-63e12f413f4b,X70
54c915ce-ab36-52c3-9c01-63e12f413f4b,X74
54c915ce-ab36-52c3-9c01-63e12f413f4b,X78
89606277-cac1-5556-bf6e-2dd199050e3e,C00
89606277-cac1-5556-bf6e-2dd199050e3e,D14
89606277-cac1-5556-bf6e-2dd199050e3e,X70
93e53ad9-656f-58cb-bdb3-2a5f8db915d2,D14
93e53ad9-656f-58cb-bdb3-2a5f8db915d2,D15
b16ba017-0d82-56be-8591-37ed837de6fe,D14
b16ba017-0d82-56be-8591-37ed837de6fe,D15
014815f5-c395-5282-9ad3-818aa4b06e3c,D01
014815f5-c395-5282-9ad3-818aa4b06e3c,D14
c7a10233-cf13-520e-98e0-7db724947ede,B08
dac22ad1-a5ff-5ea5-8414-438d1f9b08fe,A02
dac22ad1-a5ff-5ea5-8414-438d1f9b08fe,B00
dac22ad1-a5ff-5ea5-8414-438d1f9b08fe,B08
e7e36b47-4d26-5843-8287-6b7de428715a,A00
e7e36b47-4d26-5843-8287-6b7de428715a,A01
e7e36b47-4d26-5843-8287-6b7de428715a,X06
b41bfc6a-67bf-5e97-8718-f67f0600fc87,D07
69d2ea5a-2c54-5b5d-a0d8-73e63809e294,A01
82ff7ed0-80ff-538d-90c0-5dca0039d283,X06
b115d254-34d9-5dc1-b7da-49fad7d75dc3,D14
b115d254-34d9-5dc1-b7da-49fad7d75dc3,X70
5e542de4-3f84-5c60-bb52-0dc399d809bb,D01
5e542de4-3f84-5c60-bb52-0dc399d809bb,D14
16fa1a9f-06e4-5d9a-acc1-27f42046a2e1,C00
16fa1a9f-06e4-5d9a-acc1-27f42046a2e1,D14
77da6a12-1a73-53b2-aa41-0762115d630f,C00
77da6a12-1a73-53b2-aa41-0762115d630f,D14
54c915ce-ab36-52c3-9c01-63e12f413f4b,C00
54c915ce-ab36-52c3-9c01-63e12f413f4b,D14
5d3c2787-f4f3-5013-957e-7244f143fb7b,H00
6277ae98-1d5c-5df1-a11e-93eed4e03013,H00
6e047dbf-0277-5bce-b74c-80c69eb8ecf7,H00
57d8f106-ff81-5705-837a-3ea328761e31,A00
57d8f106-ff81-5705-837a-3ea328761e31,A01
57d8f106-ff81-5705-837a-3ea328761e31,D01
57d8f106-ff81-5705-837a-3ea328761e31,D07
909b9226-89ed-536c-b031-89e985eea24b,A00
909b9226-89ed-536c-b031-89e985eea24b,A01
909b9226-89ed-536c-b031-89e985eea24b,D01
909b9226-89ed-536c-b031-89e985eea24b,D07
682d7374-e54f-5cab-af40-9947201a5c00,A00
682d7374-e54f-5cab-af40-9947201a5c00,A01
682d7374-e54f-5cab-af40-9947201a5c00,D01
682d7374-e54f-5cab-af40-9947201a5c00,D07
dfd9c693-9b09-5f6c-a0d7-b92abbb96d2a,V00
63bbfa6d-6b3b-566f-b99b-8a63b045003e,V00
76128287-f635-508d-afe4-166eef71c297,V00
547d001c-9a2f-58cf-903e-73f6b13e6adc,V00
072f9821-8f6f-5abb-bd15-b6a6813aaebb,V00
d6342c10-cff0-5ae1-9bd2-81d601dedae3,H00
028fb885-5393-5396-9fb2-882f7576b48a,A00
028fb885-5393-5396-9fb2-882f7576b48a,A01
028fb885-5393-5396-9fb2-882f7576b48a,D01
028fb885-5393-5396-9fb2-882f7576b48a,D07
ed70108b-1653-54dd-9b08-98d664c05db8,A00
ed70108b-1653-54dd-9b08-98d664c05db8,A01
ed70108b-1653-54dd-9b08-98d664c05db8,D01
ed70108b-1653-54dd-9b08-98d664c05db8,D07
0f75c9be-a755-529f-9d7d-a8eaf858ef6a,A00
0f75c9be-a755-529f-9d7d-a8eaf858ef6a,A01
0f75c9be-a755-529f-9d7d-a8eaf858ef6a,D01
0f75c9be-a755-529f-9d7d-a8eaf858ef6a,D07
3e86c539-82ed-52c2-9876-f76d2eac3b4e,A00
3e86c539-82ed-52c2-9876-f76d2eac3b4e,A01
3e86c539-82ed-52c2-9876-f76d2eac3b4e,D01
3e86c539-82ed-52c2-9876-f76d2eac3b4e,D07
103087f4-7ba5-5e0f-b3af-86a4ee4c058e,A00
103087f4-7ba5-5e0f-b3af-86a4ee4c058e,A01
103087f4-7ba5-5e0f-b3af-86a4ee4c058e,D01
103087f4-7ba5-5e0f-b3af-86a4ee4c058e,D07
619cf0e2-56fe-5ee3-82d9-a309e82d72f2,A00
619cf0e2-56fe-5ee3-82d9-a309e82d72f2,A01
619cf0e2-56fe-5ee3-82d9-a309e82d72f2,D01
619cf0e2-56fe-5ee3-82d9-a309e82d72f2,D07
c0140df1-8bc9-59d5-9fed-42f26df292f3,A00
c0140df1-8bc9-59d5-9fed-42f26df292f3,A01
c0140df1-8bc9-59d5-9fed-42f26df292f3,D01
c0140df1-8bc9-59d5-9fed-42f26df292f3,D07
32c97b44-ee27-5f59-aa74-a856ba05e571,A00
32c97b44-ee27-5f59-aa74-a856ba05e571,A01
32c97b44-ee27-5f59-aa74-a856ba05e571,D01
32c97b44-ee27-5f59-aa74-a856ba05e571,D07
9189cde4-bc7e-5ab7-aa15-9356cc82d3fd,A00
9189cde4-bc7e-5ab7-aa15-9356cc82d3fd,A01
9189cde4-bc7e-5ab7-aa15-9356cc82d3fd,C01
9189cde4-bc7e-5ab7-aa15-9356cc82d3fd,D01
709acd0d-58df-5957-b9ab-27d07d03a24b,A00
709acd0d-58df-5957-b9ab-27d07d03a24b,A01
709acd0d-58df-5957-b9ab-27d07d03a24b,C01
709acd0d-58df-5957-b9ab-27d07d03a24b,D01
64d79689-252e-5f99-86ea-85a5ad2af30f,A00
64d79689-252e-5f99-86ea-85a5ad2af30f,A01
64d79689-252e-5f99-86ea-85a5ad2af30f,C01
64d79689-252e-5f99-86ea-85a5ad2af30f,D01
64e8eda8-25f9-54a9-bb72-34a7ee9ea9d9,A00
64e8eda8-25f9-54a9-bb72-34a7ee9ea9d9,A01
64e8eda8-25f9-54a9-bb72-34a7ee9ea9d9,C01
64e8eda8-25f9-54a9-bb72-34a7ee9ea9d9,D01
86ec901c-d2d1-5241-a955-c46378bd6691,A00
86ec901c-d2d1-5241-a955-c46378bd6691,A01
86ec901c-d2d1-5241-a955-c46378bd6691,C01
86ec901c-d2d1-5241-a955-c46378bd6691,D01
fba82006-7c29-5d5e-9384-6ab14db6a169,A00
fba82006-7c29-5d5e-9384-6ab14db6a169,A01
fba82006-7c29-5d5e-9384-6ab14db6a169,C01
fba82006-7c29-5d5e-9384-6ab14db6a169,D01
5d3c2787-f4f3-5013-957e-7244f143fb7b,H02
6277ae98-1d5c-5df1-a11e-93eed4e03013,H02
6e047dbf-0277-5bce-b74c-80c69eb8ecf7,H02
f909ffef-1ad5-5460-99bf-abc65134ed1a,A00
f909ffef-1ad5-5460-99bf-abc65134ed1a,A01
f909ffef-1ad5-5460-99bf-abc65134ed1a,D01
f909ffef-1ad5-5460-99bf-abc65134ed1a,D07
dfd9c693-9b09-5f6c-a0d7-b92abbb96d2a,V01
dfd9c693-9b09-5f6c-a0d7-b92abbb96d2a,V02
ebbd60a7-8256-554b-99da-b08eb0eee9c2,V00
ebbd60a7-8256-554b-99da-b08eb0eee9c2,V01
ebbd60a7-8256-554b-99da-b08eb0eee9c2,V02
76128287-f635-508d-afe4-166eef71c297,V01
76128287-f635-508d-afe4-166eef71c297,V02
547d001c-9a2f-58cf-903e-73f6b13e6adc,V01
547d001c-9a2f-58cf-903e-73f6b13e6adc,V02
48e75fd2-f16d-5f7f-9d66-92fe5d0bd584,V00
48e75fd2-f16d-5f7f-9d66-92fe5d0bd584,V01
48e75fd2-f16d-5f7f-9d66-92fe5d0bd584,V02
d6342c10-cff0-5ae1-9bd2-81d601dedae3,H02
3277c25f-900a-5ad9-891a-9e571a4c21fa,A00
3277c25f-900a-5ad9-891a-9e571a4c21fa,A01
3277c25f-900a-5ad9-891a-9e571a4c21fa,D01
3277c25f-900a-5ad9-891a-9e571a4c21fa,D07
8196116f-a027-52ce-b05a-add6ea35bf09,A00
8196116f-a027-52ce-b05a-add6ea35bf09,A01
8196116f-a027-52ce-b05a-add6ea35bf09,D01
8196116f-a027-52ce-b05a-add6ea35bf09,D07
84d400ab-7784-52b7-8898-232bd79bc5a4,A00
84d400ab-7784-52b7-8898-232bd79bc5a4,A01
84d400ab-7784-52b7-8898-232bd79bc5a4,D01
84d400ab-7784-52b7-8898-232bd79bc5a4,D07
964410d1-3347-54d5-9d04-049429a0d7e9,A00
964410d1-3347-54d5-9d04-049429a0d7e9,A01
964410d1-3347-54d5-9d04-049429a0d7e9,D01
964410d1-3347-54d5-9d04-049429a0d7e9,D07
8d0d71b5-8415-529a-9434-1cb6397f05fc,A00
8d0d71b5-8415-529a-9434-1cb6397f05fc,A01
8d0d71b5-8415-529a-9434-1cb6397f05fc,C01
8d0d71b5-8415-529a-9434-1cb6397f05fc,D01
0c11d90d-1763-5fdc-9e1f-7bbf1c0cc575,A00
0c11d90d-1763-5fdc-9e1f-7bbf1c0cc575,A01
0c11d90d-1763-5fdc-9e1f-7bbf1c0cc575,C01
0c11d90d-1763-5fdc-9e1f-7bbf1c0cc575,D01
f63375fe-dbe8-5a29-a124-440d286edcd9,A00
f63375fe-dbe8-5a29-a124-440d286edcd9,A01
f63375fe-dbe8-5a29-a124-440d286edcd9,C01
f63375fe-dbe8-5a29-a124-440d286edcd9,D01
896de0a1-63d5-5afd-b1fa-911166c26500,A00
896de0a1-63d5-5afd-b1fa-911166c26500,A01
896de0a1-63d5-5afd-b1fa-911166c26500,C01
896de0a1-63d5-5afd-b1fa-911166c26500,D01
44770d61-7563-5454-980a-2e7e52421b5e,A00
44770d61-7563-5454-980a-2e7e52421b5e,C01
44770d61-7563-5454-980a-2e7e52421b5e,C02
44770d61-7563-5454-980a-2e7e52421b5e,D01
44770d61-7563-5454-980a-2e7e52421b5e,X03
44770d61-7563-5454-980a-2e7e52421b5e,X04
975d15e5-13df-582c-b9d3-b587ed7d1991,A00
975d15e5-13df-582c-b9d3-b587ed7d1991,C01
975d15e5-13df-582c-b9d3-b587ed7d1991,C02
975d15e5-13df-582c-b9d3-b587ed7d1991,D01
975d15e5-13df-582c-b9d3-b587ed7d1991,X03
975d15e5-13df-582c-b9d3-b587ed7d1991,X04
57d8f106-ff81-5705-837a-3ea328761e31,C01
57d8f106-ff81-5705-837a-3ea328761e31,X02
57d8f106-ff81-5705-837a-3ea328761e31,X03
57d8f106-ff81-5705-837a-3ea328761e31,X04
909b9226-89ed-536c-b031-89e985eea24b,C01
909b9226-89ed-536c-b031-89e985eea24b,X02
909b9226-89ed-536c-b031-89e985eea24b,X03
909b9226-89ed-536c-b031-89e985eea24b,X04
9e18b131-02d3-5077-bacc-9ae937fca800,A00
9e18b131-02d3-5077-bacc-9ae937fca800,C01
9e18b131-02d3-5077-bacc-9ae937fca800,D01
9e18b131-02d3-5077-bacc-9ae937fca800,X02
9e18b131-02d3-5077-bacc-9ae937fca800,X03
9e18b131-02d3-5077-bacc-9ae937fca800,X04
682d7374-e54f-5cab-af40-9947201a5c00,C01
682d7374-e54f-5cab-af40-9947201a5c00,C02
682d7374-e54f-5cab-af40-9947201a5c00,X03
682d7374-e54f-5cab-af40-9947201a5c00,X04
028fb885-5393-5396-9fb2-882f7576b48a,C01
028fb885-5393-5396-9fb2-882f7576b48a,C02
028fb885-5393-5396-9fb2-882f7576b48a,X03
028fb885-5393-5396-9fb2-882f7576b48a,X04
ed70108b-1653-54dd-9b08-98d664c05db8,C01
ed70108b-1653-54dd-9b08-98d664c05db8,C02
ed70108b-1653-54dd-9b08-98d664c05db8,X03
ed70108b-1653-54dd-9b08-98d664c05db8,X04
0f75c9be-a755-529f-9d7d-a8eaf858ef6a,C01
0f75c9be-a755-529f-9d7d-a8eaf858ef6a,C02
0f75c9be-a755-529f-9d7d-a8eaf858ef6a,X03
0f75c9be-a755-529f-9d7d-a8eaf858ef6a,X04
3e86c539-82ed-52c2-9876-f76d2eac3b4e,C01
3e86c539-82ed-52c2-9876-f76d2eac3b4e,C02
3e86c539-82ed-52c2-9876-f76d2eac3b4e,X03
3e86c539-82ed-52c2-9876-f76d2eac3b4e,X04
103087f4-7ba5-5e0f-b3af-86a4ee4c058e,C01
103087f4-7ba5-5e0f-b3af-86a4ee4c058e,C02
103087f4-7ba5-5e0f-b3af-86a4ee4c058e,X03
103087f4-7ba5-5e0f-b3af-86a4ee4c058e,X04
619cf0e2-56fe-5ee3-82d9-a309e82d72f2,C01
619cf0e2-56fe-5ee3-82d9-a309e82d72f2,C02
619cf0e2-56fe-5ee3-82d9-a309e82d72f2,X03
619cf0e2-56fe-5ee3-82d9-a309e82d72f2,X04
c0140df1-8bc9-59d5-9fed-42f26df292f3,C01
c0140df1-8bc9-59d5-9fed-42f26df292f3,C02
c0140df1-8bc9-59d5-9fed-42f26df292f3,X03
c0140df1-8bc9-59d5-9fed-42f26df292f3,X04
32c97b44-ee27-5f59-aa74-a856ba05e571,C01
32c97b44-ee27-5f59-aa74-a856ba05e571,C02
32c97b44-ee27-5f59-aa74-a856ba05e571,X03
32c97b44-ee27-5f59-aa74-a856ba05e571,X04
9189cde4-bc7e-5ab7-aa15-9356cc82d3fd,C02
9189cde4-bc7e-5ab7-aa15-9356cc82d3fd,X03
9189cde4-bc7e-5ab7-aa15-9356cc82d3fd,X04
709acd0d-58df-5957-b9ab-27d07d03a24b,C02
709acd0d-58df-5957-b9ab-27d07d03a24b,X03
709acd0d-58df-5957-b9ab-27d07d03a24b,X04
64d79689-252e-5f99-86ea-85a5ad2af30f,C02
64d79689-252e-5f99-86ea-85a5ad2af30f,X03
64d79689-252e-5f99-86ea-85a5ad2af30f,X04
86ec901c-d2d1-5241-a955-c46378bd6691,C02
86ec901c-d2d1-5241-a955-c46378bd6691,X03
86ec901c-d2d1-5241-a955-c46378bd6691,X04
21b869de-be87-531d-9828-f7ee02d4fd50,H00
21b869de-be87-531d-9828-f7ee02d4fd50,H02
ad5353e5-d01e-5ed1-8f52-d9e9f6a79239,H00
ad5353e5-d01e-5ed1-8f52-d9e9f6a79239,H02
63bbfa6d-6b3b-566f-b99b-8a63b045003e,V01
63bbfa6d-6b3b-566f-b99b-8a63b045003e,V02
072f9821-8f6f-5abb-bd15-b6a6813aaebb,V01
072f9821-8f6f-5abb-bd15-b6a6813aaebb,V02
d3269980-a30b-5fc3-b4b7-32088924b157,C00
d3269980-a30b-5fc3-b4b7-32088924b157,A00
d3269980-a30b-5fc3-b4b7-32088924b157,A16
d3269980-a30b-5fc3-b4b7-32088924b157,D01
d3269980-a30b-5fc3-b4b7-32088924b157,D78
d3269980-a30b-5fc3-b4b7-32088924b157,D96
89e51c1d-50dd-5cb3-ae5c-d02fc7c08e0f,C00
89e51c1d-50dd-5cb3-ae5c-d02fc7c08e0f,A00
89e51c1d-50dd-5cb3-ae5c-d02fc7c08e0f,A16
89e51c1d-50dd-5cb3-ae5c-d02fc7c08e0f,D01
89e51c1d-50dd-5cb3-ae5c-d02fc7c08e0f,D78
89e51c1d-50dd-5cb3-ae5c-d02fc7c08e0f,D96
61a4f0d5-ae52-514c-9a32-68c1560400b3,A00
61a4f0d5-ae52-514c-9a32-68c1560400b3,A16
61a4f0d5-ae52-514c-9a32-68c1560400b3,D01
61a4f0d5-ae52-514c-9a32-68c1560400b3,D78
61a4f0d5-ae52-514c-9a32-68c1560400b3,D96
c5b86e8c-5b6c-579a-9322-c090c38b4b94,C00
c5b86e8c-5b6c-579a-9322-c090c38b4b94,A00
c5b86e8c-5b6c-579a-9322-c090c38b4b94,A16
c5b86e8c-5b6c-579a-9322-c090c38b4b94,D01
c5b86e8c-5b6c-579a-9322-c090c38b4b94,D78
c5b86e8c-5b6c-579a-9322-c090c38b4b94,D96
34c64b6d-8501-5462-9396-7aa1327dd2d4,C00
34c64b6d-8501-5462-9396-7aa1327dd2d4,A00
34c64b6d-8501-5462-9396-7aa1327dd2d4,A16
34c64b6d-8501-5462-9396-7aa1327dd2d4,D01
34c64b6d-8501-5462-9396-7aa1327dd2d4,D78
34c64b6d-8501-5462-9396-7aa1327dd2d4,D96
9cf581c9-5f81-5a2b-9fcf-91f6606f949d,C00
9cf581c9-5f81-5a2b-9fcf-91f6606f949d,A00
9cf581c9-5f81-5a2b-9fcf-91f6606f949d,A16
9cf581c9-5f81-5a2b-9fcf-91f6606f949d,D01
9cf581c9-5f81-5a2b-9fcf-91f6606f949d,D78
9cf581c9-5f81-5a2b-9fcf-91f6606f949d,D96
9f6549ba-21bd-5659-8533-6f6f4b3fe58e,C00
9f6549ba-21bd-5659-8533-6f6f4b3fe58e,A00
9f6549ba-21bd-5659-8533-6f6f4b3fe58e,A16
9f6549ba-21bd-5659-8533-6f6f4b3fe58e,D01
9f6549ba-21bd-5659-8533-6f6f4b3fe58e,D78
9f6549ba-21bd-5659-8533-6f6f4b3fe58e,D96
afdae7d8-d7fa-5cf9-bf5b-764b31cf309c,C00
afdae7d8-d7fa-5cf9-bf5b-764b31cf309c,A00
afdae7d8-d7fa-5cf9-bf5b-764b31cf309c,A16
afdae7d8-d7fa-5cf9-bf5b-764b31cf309c,D01
afdae7d8-d7fa-5cf9-bf5b-764b31cf309c,D78
afdae7d8-d7fa-5cf9-bf5b-764b31cf309c,D96
0e0316ae-0736-5da4-8d05-79abc7939622,C00
0e0316ae-0736-5da4-8d05-79abc7939622,A00
0e0316ae-0736-5da4-8d05-79abc7939622,A16
0e0316ae-0736-5da4-8d05-79abc7939622,D01
0e0316ae-0736-5da4-8d05-79abc7939622,D78
0e0316ae-0736-5da4-8d05-79abc7939622,D96
e69304ad-7408-5677-9fa1-1003ba04e682,C00
e69304ad-7408-5677-9fa1-1003ba04e682,A00
e69304ad-7408-5677-9fa1-1003ba04e682,A16
e69304ad-7408-5677-9fa1-1003ba04e682,D01
e69304ad-7408-5677-9fa1-1003ba04e682,D78
e69304ad-7408-5677-9fa1-1003ba04e682,D96
48bf7d46-3791-5c91-96dd-84a9c2d6dece,C00
48bf7d46-3791-5c91-96dd-84a9c2d6dece,A00
48bf7d46-3791-5c91-96dd-84a9c2d6dece,A16
48bf7d46-3791-5c91-96dd-84a9c2d6dece,D01
48bf7d46-3791-5c91-96dd-84a9c2d6dece,D78
48bf7d46-3791-5c91-96dd-84a9c2d6dece,D96
adf3b55d-5bdf-5043-b26b-487a82fbbf40,C00
adf3b55d-5bdf-5043-b26b-487a82fbbf40,A00
adf3b55d-5bdf-5043-b26b-487a82fbbf40,A16
adf3b55d-5bdf-5043-b26b-487a82fbbf40,D01
adf3b55d-5bdf-5043-b26b-487a82fbbf40,D78
adf3b55d-5bdf-5043-b26b-487a82fbbf40,D96
f33b2616-6f94-5dfd-9afc-8811ad6b510e,C00
f33b2616-6f94-5dfd-9afc-8811ad6b510e,A00
f33b2616-6f94-5dfd-9afc-8811ad6b510e,A16
f33b2616-6f94-5dfd-9afc-8811ad6b510e,D01
f33b2616-6f94-5dfd-9afc-8811ad6b510e,D78
f33b2616-6f94-5dfd-9afc-8811ad6b510e,D96
8646917f-cfa5-590a-adee-a6dd246f201b,A00
8646917f-cfa5-590a-adee-a6dd246f201b,A16
8646917f-cfa5-590a-adee-a6dd246f201b,D01
8646917f-cfa5-590a-adee-a6dd246f201b,D78
8646917f-cfa5-590a-adee-a6dd246f201b,D96
8646917f-cfa5-590a-adee-a6dd246f201b,C00
7e2fd904-f28f-5bb3-8d9d-eb4b485ae6a2,C00
7e2fd904-f28f-5bb3-8d9d-eb4b485ae6a2,A00
7e2fd904-f28f-5bb3-8d9d-eb4b485ae6a2,A16
7e2fd904-f28f-5bb3-8d9d-eb4b485ae6a2,D01
7e2fd904-f28f-5bb3-8d9d-eb4b485ae6a2,D78
7e2fd904-f28f-5bb3-8d9d-eb4b485ae6a2,D96
84d33922-f97b-5051-ab8d-453760c7da1b,C00
84d33922-f97b-5051-ab8d-453760c7da1b,A00
84d33922-f97b-5051-ab8d-453760c7da1b,A16
84d33922-f97b-5051-ab8d-453760c7da1b,D01
84d33922-f97b-5051-ab8d-453760c7da1b,D78
84d33922-f97b-5051-ab8d-453760c7da1b,D96
493814ee-0c2d-5529-b3e7-75c68a95c2d6,C00
493814ee-0c2d-5529-b3e7-75c68a95c2d6,A00
493814ee-0c2d-5529-b3e7-75c68a95c2d6,A16
493814ee-0c2d-5529-b3e7-75c68a95c2d6,D01
493814ee-0c2d-5529-b3e7-75c68a95c2d6,D78
493814ee-0c2d-5529-b3e7-75c68a95c2d6,D96
ec6beaf9-e108-5c0c-b43c-e192d21908aa,C00
ec6beaf9-e108-5c0c-b43c-e192d21908aa,A00
ec6beaf9-e108-5c0c-b43c-e192d21908aa,A16
ec6beaf9-e108-5c0c-b43c-e192d21908aa,D01
ec6beaf9-e108-5c0c-b43c-e192d21908aa,D78
ec6beaf9-e108-5c0c-b43c-e192d21908aa,D96
a76ac9cc-4885-5983-a71e-f1c8f77874a0,A00
a76ac9cc-4885-5983-a71e-f1c8f77874a0,A16
a76ac9cc-4885-5983-a71e-f1c8f77874a0,D01
a76ac9cc-4885-5983-a71e-f1c8f77874a0,D78
a76ac9cc-4885-5983-a71e-f1c8f77874a0,D96
6060b41e-6a4e-5b76-9b19-f4ee2fede310,C00
6060b41e-6a4e-5b76-9b19-f4ee2fede310,A00
6060b41e-6a4e-5b76-9b19-f4ee2fede310,A16
6060b41e-6a4e-5b76-9b19-f4ee2fede310,D01
6060b41e-6a4e-5b76-9b19-f4ee2fede310,D78
6060b41e-6a4e-5b76-9b19-f4ee2fede310,D96
61a4f0d5-ae52-514c-9a32-68c1560400b3,C19
61a4f0d5-ae52-514c-9a32-68c1560400b3,D09
61a4f0d5-ae52-514c-9a32-68c1560400b3,D14
61a4f0d5-ae52-514c-9a32-68c1560400b3,D15
c5b86e8c-5b6c-579a-9322-c090c38b4b94,C19
c5b86e8c-5b6c-579a-9322-c090c38b4b94,D09
c5b86e8c-5b6c-579a-9322-c090c38b4b94,D14
c5b86e8c-5b6c-579a-9322-c090c38b4b94,D15
34c64b6d-8501-5462-9396-7aa1327dd2d4,C19
34c64b6d-8501-5462-9396-7aa1327dd2d4,D09
34c64b6d-8501-5462-9396-7aa1327dd2d4,D14
34c64b6d-8501-5462-9396-7aa1327dd2d4,D15
9cf581c9-5f81-5a2b-9fcf-91f6606f949d,C19
9cf581c9-5f81-5a2b-9fcf-91f6606f949d,D09
9cf581c9-5f81-5a2b-9fcf-91f6606f949d,D14
9cf581c9-5f81-5a2b-9fcf-91f6606f949d,D15
9f6549ba-21bd-5659-8533-6f6f4b3fe58e,C19
9f6549ba-21bd-5659-8533-6f6f4b3fe58e,D09
9f6549ba-21bd-5659-8533-6f6f4b3fe58e,D14
9f6549ba-21bd-5659-8533-6f6f4b3fe58e,D15
afdae7d8-d7fa-5cf9-bf5b-764b31cf309c,C19
afdae7d8-d7fa-5cf9-bf5b-764b31cf309c,D09
afdae7d8-d7fa-5cf9-bf5b-764b31cf309c,D14
afdae7d8-d7fa-5cf9-bf5b-764b31cf309c,D15
93e95671-1e74-53f1-95fa-0d1772d355bf,C19
93e95671-1e74-53f1-95fa-0d1772d355bf,D01
93e95671-1e74-53f1-95fa-0d1772d355bf,D09
93e95671-1e74-53f1-95fa-0d1772d355bf,D14
93e95671-1e74-53f1-95fa-0d1772d355bf,D15
93e95671-1e74-53f1-95fa-0d1772d355bf,C00
48bf7d46-3791-5c91-96dd-84a9c2d6dece,C19
48bf7d46-3791-5c91-96dd-84a9c2d6dece,D09
48bf7d46-3791-5c91-96dd-84a9c2d6dece,D14
48bf7d46-3791-5c91-96dd-84a9c2d6dece,D15
38b23c4c-253f-51cc-8a91-78021fbf263e,C00
38b23c4c-253f-51cc-8a91-78021fbf263e,C19
38b23c4c-253f-51cc-8a91-78021fbf263e,D01
38b23c4c-253f-51cc-8a91-78021fbf263e,D09
38b23c4c-253f-51cc-8a91-78021fbf263e,D14
38b23c4c-253f-51cc-8a91-78021fbf263e,D15
b75540a2-46a8-5c89-9a91-34a8146d21bb,C19
b75540a2-46a8-5c89-9a91-34a8146d21bb,D01
b75540a2-46a8-5c89-9a91-34a8146d21bb,D09
b75540a2-46a8-5c89-9a91-34a8146d21bb,D14
b75540a2-46a8-5c89-9a91-34a8146d21bb,D15
b75540a2-46a8-5c89-9a91-34a8146d21bb,C00
f33b2616-6f94-5dfd-9afc-8811ad6b510e,C19
f33b2616-6f94-5dfd-9afc-8811ad6b510e,D09
f33b2616-6f94-5dfd-9afc-8811ad6b510e,D14
f33b2616-6f94-5dfd-9afc-8811ad6b510e,D15
8646917f-cfa5-590a-adee-a6dd246f201b,C19
8646917f-cfa5-590a-adee-a6dd246f201b,D09
8646917f-cfa5-590a-adee-a6dd246f201b,D14
8646917f-cfa5-590a-adee-a6dd246f201b,D15
7e2fd904-f28f-5bb3-8d9d-eb4b485ae6a2,C19
7e2fd904-f28f-5bb3-8d9d-eb4b485ae6a2,D09
7e2fd904-f28f-5bb3-8d9d-eb4b485ae6a2,D14
7e2fd904-f28f-5bb3-8d9d-eb4b485ae6a2,D15
84d33922-f97b-5051-ab8d-453760c7da1b,C19
84d33922-f97b-5051-ab8d-453760c7da1b,D09
84d33922-f97b-5051-ab8d-453760c7da1b,D14
84d33922-f97b-5051-ab8d-453760c7da1b,D15
493814ee-0c2d-5529-b3e7-75c68a95c2d6,C19
493814ee-0c2d-5529-b3e7-75c68a95c2d6,D09
493814ee-0c2d-5529-b3e7-75c68a95c2d6,D14
493814ee-0c2d-5529-b3e7-75c68a95c2d6,D15
ec6beaf9-e108-5c0c-b43c-e192d21908aa,C19
ec6beaf9-e108-5c0c-b43c-e192d21908aa,D09
ec6beaf9-e108-5c0c-b43c-e192d21908aa,D14
ec6beaf9-e108-5c0c-b43c-e192d21908aa,D15
a76ac9cc-4885-5983-a71e-f1c8f77874a0,C19
a76ac9cc-4885-5983-a71e-f1c8f77874a0,D09
a76ac9cc-4885-5983-a71e-f1c8f77874a0,D14
a76ac9cc-4885-5983-a71e-f1c8f77874a0,D15
b4f630bc-a5f7-5408-a7c4-da264427e48b,C00
b4f630bc-a5f7-5408-a7c4-da264427e48b,C19
b4f630bc-a5f7-5408-a7c4-da264427e48b,D01
b4f630bc-a5f7-5408-a7c4-da264427e48b,D09
b4f630bc-a5f7-5408-a7c4-da264427e48b,D14
b4f630bc-a5f7-5408-a7c4-da264427e48b,D15
30edf979-3f9e-574f-8b94-637d5dabf189,C00
30edf979-3f9e-574f-8b94-637d5dabf189,C19
30edf979-3f9e-574f-8b94-637d5dabf189,D01
30edf979-3f9e-574f-8b94-637d5dabf189,D09
30edf979-3f9e-574f-8b94-637d5dabf189,D14
30edf979-3f9e-574f-8b94-637d5dabf189,D15
61a4f0d5-ae52-514c-9a32-68c1560400b3,X78
c5b86e8c-5b6c-579a-9322-c090c38b4b94,X70
c5b86e8c-5b6c-579a-9322-c090c38b4b94,C03
c5b86e8c-5b6c-579a-9322-c090c38b4b94,C04
c5b86e8c-5b6c-579a-9322-c090c38b4b94,X01
