id,university_short_name,major_code,program_source_code,program_name,source,source_school_id,is_active
c8ddcd94-109a-5288-b5f7-f9e0beca628b,HTC,7340301QT02,7340301QT02.03,Kế toán công (Theo định hướng ACCA),tuyensinh247,258,true
2ddaf627-5b0d-5505-b1cc-d5b94d6e354d,HTC,7340302,7340302,Kiểm toán,tuyensinh247,258,true
ab7f8112-2e2f-54ec-a3c6-ba9ddea362a7,HTC,7340302C21,7340302C21,Kế toán doanh nghiệp,tuyensinh247,258,true
8adb00bb-2498-59cb-b547-ed497b936147,HTC,7340302C22,7340302C22,Kiểm toán,tuyensinh247,258,true
a89dd906-e417-5862-8765-c7085ff2d263,HTC,7340302QT10,7340302QT10.01,Kiểm toán (Theo định hướng ICAEW CFAB),tuyensinh247,258,true
b05b8992-5d04-5fcd-b1a9-27d634590ac7,HTC,7340302QT10,7340302QT10.01PH,Kiểm toán (theo định hướng ICAEW),tuyensinh247,258,true
c96b5c65-92f5-5db4-9be5-129f4cee6719,HTC,7340403,7340403,Quản lý tài chính công,tuyensinh247,258,true
ec9ebef2-fbe2-56c5-aedb-87903ed21207,HTC,7340405,7340405,Hệ thống thông tin quản lý,tuyensinh247,258,true
5c6aac15-1731-5275-a5c3-fac1362f761f,HTC,7380101,7380101,Luật kinh doanh,tuyensinh247,258,true
24e62589-49c1-5408-bc6e-bbc5c0e04fd7,HTC,7460108,7460108,Khoa học dữ liệu trong tài chính,tuyensinh247,258,true
bf0c7eab-0777-5f1a-852a-592e55aefd64,HTC,7480201,7480201,Trí tuệ nhân tạo trong tài chính kế toán,tuyensinh247,258,true
7495469e-4361-582a-b121-98000f012b5d,HTN,7310101,7310101,Kinh tế,tuyensinh247,525,true
8411b5ab-2272-5f40-9c76-340af422b81f,HTN,7310202,7310202,Xây dựng Đảng và Chính quyền Nhà nước,tuyensinh247,525,true
12bec85b-4c94-5270-8a96-16fcda93efc4,HTN,7310205,7310205,Quản lý Nhà nước,tuyensinh247,525,true
83956017-e864-54a8-b9c1-75e6681091b5,HTN,7310401,7310401,Tâm lý học,tuyensinh247,525,true
f8dc059c-8805-5984-8476-b29ad9607a95,HTN,7320108,7320108,Quan hệ Công chúng,tuyensinh247,525,true
a7eab8d8-2a65-5a4c-b058-8d8f79f10e1e,HTN,7380101,7380101,Luật,tuyensinh247,525,true
75a53920-b599-549d-ba28-8a85a683f9c3,HTN,7480201,7480201,Công nghệ thông tin,tuyensinh247,525,true
3c36da1a-796d-5de8-a6ad-13335f687982,HTN,7760101,7760101,Công tác xã hội,tuyensinh247,525,true
81a47b50-59ce-5dfd-b9af-a4ae5246fd64,HTN,7760102,7760102,Công tác Thanh thiếu niên,tuyensinh247,525,true
9aec6b3f-616d-506f-936a-0c401af4134c,HVN,HVN01,HVN01,Thú y,tuyensinh247,562,true
2af82e8b-7fe3-56f6-97fc-2ea24d1178da,HVN,HVN02,HVN02,Chăn nuôi thú y - thuỷ sản,tuyensinh247,562,true
338b7651-95d8-5983-94f6-01a52c7f123b,HVN,HVN03,HVN03,Nông nghiệp sinh thái và Nông nghiệp đô thị,tuyensinh247,562,true
de644031-1ee5-5076-bbe9-b45886dd4f4f,HVN,HVN04,HVN04,Công nghệ kỹ thuật ô tô và Cơ điện tử,tuyensinh247,562,true
8dc9107a-67b3-5ba3-851f-9758273428d7,HVN,HVN05,HVN05,Kỹ thuật cơ khí,tuyensinh247,562,true
dbe17242-ef49-5ddf-845e-ccc8cd5a8a80,HVN,HVN06,HVN06,"Kỹ thuật điện, Điện tử và Tự động hoá",tuyensinh247,562,true
00b03a6b-e1eb-54cd-ab41-914b321643b5,HVN,HVN07,HVN07,Logistics và Quản lý chuỗi cung ứng,tuyensinh247,562,true
5369c024-d430-501c-9b9c-6d5df9f7422c,HVN,HVN08,HVN08,"Quản trị kinh doanh, Thương mại và Du lịch",tuyensinh247,562,true
24fdecaf-e307-5cfc-a120-77f907b910fc,HVN,HVN09,HVN09,Công nghệ sinh học và Công nghệ dược liệu,tuyensinh247,562,true
ed5c8b78-f216-54ae-ad9b-e1661572b2a4,HVN,HVN10,HVN10,Công nghệ thực phẩm và Chế biến,tuyensinh247,562,true
9d40b410-6c3f-5dde-b560-8661480c1650,HVN,HVN11,HVN11,Kinh tế và Quản lý,tuyensinh247,562,true
aed6cac7-757f-5377-b142-b79af495ed7b,HVN,HVN12,HVN12,Xã hội học,tuyensinh247,562,true
ca460424-4355-5561-88d2-aee70af7e8c9,HVN,HVN13,HVN13,Luật,tuyensinh247,562,true
dbbe4b0e-82e5-5a03-ad11-a75b655928ec,HVN,HVN14,HVN14,Công nghệ thông tin và Kỹ thuật số,tuyensinh247,562,true
325dee09-18a5-52b6-ac2f-3eeebe255786,HVN,HVN15,HVN15,"Quản lý đất đai, Bất động sản và Môi trường",tuyensinh247,562,true
998d62dd-9d13-5bc1-b49d-cbc461b7cf99,HVN,HVN16,HVN16,Khoa học môi trường,tuyensinh247,562,true
f7bbdfab-5f76-5ee7-b7a6-5851d4b9dbf2,HVN,HVN17,HVN17,Ngôn ngữ Anh,tuyensinh247,562,true
8536add6-0047-54f9-bc5f-c01b63572137,HVN,HVN18,HVN18,Sư phạm công nghệ,tuyensinh247,562,true
c3131dc4-8bc9-50c4-acb4-d5d65c20c3d0,HVN,HVN19,HVN19,Du lịch,tuyensinh247,562,true
17c8b18d-29d2-52a0-ad65-362a00613788,HVN,HVN20,HVN20,Quản trị kinh doanh và du lịch,tuyensinh247,562,true
a2bb1fef-b0a5-5acf-8e03-2838ac56d7eb,HVN,HVN21,HVN21,Logistics & quản lý chuỗi cung ứng,tuyensinh247,562,true
dffba81f-f60f-52de-8214-d64cd82970cf,HVN,HVN22,HVN22,Sư phạm Công nghệ,tuyensinh247,562,true
e560aa7d-8a6d-5277-b138-5810953a03ac,HVN,HVN23,HVN23,Thú y,tuyensinh247,562,true
cee3738e-1070-5a8c-bc3f-09ff9ee7bd66,HVN,HVN24,HVN24,Thủy sản,tuyensinh247,562,true
faea6d24-7d45-5cef-99b5-58c7a54ea747,HVN,HVN25,HVN25,Xã hội học,tuyensinh247,562,true
bbf4edfa-210c-5dc3-a051-9430d7ad98fe,HVQ,7140101,7140101,Giáo dục học (GD trẻ rối loạn phát triển),tuyensinh247,257,true
6bf75415-f10b-556f-bc2a-5e5fdaf8007f,HVQ,7140114,7140114,Quản lý giáo dục,tuyensinh247,257,true
bba6dc9e-a801-5356-9a15-6741860c8713,HVQ,7220201,7220201,Ngôn ngữ Anh,tuyensinh247,257,true
897fc084-e7f4-5cbb-a47c-2b411f206181,HVQ,7310101,7310101,Kinh tế,tuyensinh247,257,true
83c5b734-0acc-51de-b424-26983887d3fb,HVQ,7310403,7310403,Tâm lý học giáo dục,tuyensinh247,257,true
b5bbe42d-c71e-58cd-b2ac-35ef41474d51,HVQ,7340101,7340101,Quản trị văn phòng,tuyensinh247,257,true
2320ec9b-ce42-5d8b-987e-1314e9df6546,HVQ,7340406,7340406,Quản trị văn phòng,tuyensinh247,257,true
89444654-d972-54aa-9816-4b3c54981cd6,HVQ,7480201,7480201,Công nghệ thông tin,tuyensinh247,257,true
ab6e9b63-8239-594b-b6b3-99fa9cdf839f,KCN,7420201,7420201,Công nghệ sinh học - Phát triển thuốc,tuyensinh247,531,true
63ec3450-0b89-5743-88ea-22b0508415d3,KCN,7420201,7420201-01,Công nghệ sinh học - Phát triển thuốc (Song bằng),tuyensinh247,531,true
bcfd74d3-570d-539e-9fa5-64aca24ce378,KCN,7440112,7440112,Hóa học,tuyensinh247,531,true
74145ea8-511e-5ec2-a369-de1c06715794,KCN,7440112,7440112-01,Hóa học (Song bằng),tuyensinh247,531,true
6fda3a5d-cccc-5cb7-82dd-0b9c1539263d,KCN,7440122,7440122,Khoa học vật liệu tiên tiến và Công nghệ Nano,tuyensinh247,531,true
7f473b76-dbfc-5bee-8091-fb4da22ee2a3,KCN,7440301,7440301,Khoa học Môi trường Ứng dụng,tuyensinh247,531,true
6dea22f5-4500-5681-a677-9a4282ae2590,KCN,7460108,7460108,Khoa học dữ liệu,tuyensinh247,531,true
41f992b9-8d45-5e18-84e5-dbab83ebdcec,KCN,7460112,7460112,Toán ứng dụng,tuyensinh247,531,true
9daa8234-fbfe-51fd-a9bf-92e13ed54a9f,KCN,7480109,7480109,Khoa học dữ liệu,tuyensinh247,531,true
ed714862-f5b4-5f68-bc3a-5adb0768928c,KCN,7480109,7480109 (7480109),Khoa học dữ liệu,tuyensinh247,531,true
36019355-957e-52f6-98a1-0173df62ba6e,KCN,7480201,7480201,Công nghệ thông tin – Truyền thông,tuyensinh247,531,true
1775fade-ac35-584f-aaad-4bc3fc0e980b,KCN,7480201,7480201-01,"Công nghệ thông tin - Truyền thông (Các trường đối tác Pháp cấp song bằng với USTH: Đại học Limoges, Đại học Sorbonne Paris Nord, Đại học Lille)",tuyensinh247,531,true
09c73511-2278-52db-95e4-3cca36701fb2,KCN,7480202,7480202,An toàn thông tin,tuyensinh247,531,true
3fdc9323-525a-5a11-b176-3e8b89fe2869,KCN,7510203,7510203,Công nghệ Kỹ thuật Cơ điện tử,tuyensinh247,531,true
fea91ca1-514f-5afc-aca3-bc2ed2ca31a4,KCN,7520120,7520120,Kỹ thuật Hàng không,tuyensinh247,531,true
e55fa848-cade-5342-917b-e18e54484ac2,KCN,7520121,7520121,Khoa học Vũ trụ và Công nghệ Vệ tinh,tuyensinh247,531,true
75df403c-5836-5614-b58a-7b851f91be4e,KCN,7520130,7520130,Kỹ thuật ô tô,tuyensinh247,531,true
84ca3f5b-dad1-54f2-b96e-d5f5090eb82f,KCN,7520201,7520201,Kỹ thuật điện và Năng lượng tái tạo,tuyensinh247,531,true
cc5a17e7-973e-5fea-ab45-535fa6e2807b,KCN,7520401,7520401,Công nghệ vi mạch bán dẫn,tuyensinh247,531,true
4a8f552b-2634-5901-9dea-66a48a015d59,KCN,7540101,7540101,Khoa học và Công nghệ thực phẩm,tuyensinh247,531,true
86929816-b655-581a-b9b3-4eb6e19f1015,KCN,7720201,7720201,Dược học,tuyensinh247,531,true
4a66db5e-2192-5e13-b743-c3fe65f6919e,KCN,7720601,7720601,Khoa học và Công nghệ y khoa,tuyensinh247,531,true
eddbdd31-5102-54db-b65c-b5b26daaf5fc,KHA,7220201,7220201,Ngôn ngữ Anh,tuyensinh247,357,true
aa712c04-67cd-576d-8a0f-7e83db1f313b,KHA,7310101,7310101,Kinh tế,tuyensinh247,357,true
1ff4da9b-dc05-5040-a986-53720f5caa18,KHA,73101011,73101011,Kinh tế học (ngành Kinh tế),tuyensinh247,357,true
b84c8a19-1ce0-5383-81f6-28e082ee36b1,KHA,73101012,73101012,Kinh tế và quản lý đô thị (ngành Kinh tế),tuyensinh247,357,true
64199ee9-feb5-5504-a4dd-1d470a7dad8f,KHA,73101013,73101013,Kinh tế và QL NNL (ngành Kinh tế),tuyensinh247,357,true
49953b80-c47d-5f03-9a8e-503a3d4a9a0d,KHA,7310101_1,7310101_1,Kinh tế học (ngành Kinh tế),tuyensinh247,357,true
487ebdad-de5b-5ab1-8cea-3b38645983fb,KHA,7310101_2,7310101_2,Kinh tế và quản lý đô thị (ngành Kinh tế),tuyensinh247,357,true
7ee811ca-0458-5320-a5c2-61acfe54f44a,KHA,7310101_3,7310101_3,Kinh tế và quản lý nguồn nhân lực (ngành Kinh tế),tuyensinh247,357,true
d6a261da-05c3-5206-9967-789a7bd6516d,KHA,7310104,7310104,Kinh tế đầu tư,tuyensinh247,357,true
03be187b-0a77-59c1-a32b-9becb15c147d,KHA,CLC2,7310104_CLC2,Kinh tế Đầu tư - CT CLC2,tuyensinh247,357,true
a6aa4980-cce8-5fc9-9a60-6b8a222154c3,KHA,7310105,7310105,Kinh tế phát triển,tuyensinh247,357,true
f1928c4f-48cc-57a7-aa4a-4d90d9f32644,KHA,CLC1,7310105_CLC1,Kinh tế phát triển - CT CLC1,tuyensinh247,357,true
74996915-90bd-554d-a9f7-603bab3f38a8,KHA,7310106,7310106,Kinh tế quốc tế,tuyensinh247,357,true
20b536c8-59d5-5868-b14a-d90e479e4257,KHA,CLC3,7310106_CLC3,Kinh tế quốc tế - CT CLC3,tuyensinh247,357,true
fcf8a187-66c3-5f35-87af-d919a11d107f,KHA,7310107,7310107,Thống kê kinh tế,tuyensinh247,357,true
756f33cd-6891-5ebd-9966-57e1e830aecc,KHA,7310108,7310108,Toán kinh tế,tuyensinh247,357,true
57e03b2e-a250-5776-a464-c320bc87ac6a,KHA,7320108,7320108,Quan hệ công chúng,tuyensinh247,357,true
b3af90c8-68b9-57ef-9a04-6e1d67dc725b,KHA,CLC2,7320108_CLC2,Quan hệ công chúng - CT CLC2,tuyensinh247,357,true
b7c9bf71-a441-5e8f-b468-81e4e6b67783,KHA,7340101,7340101,Quản trị kinh doanh,tuyensinh247,357,true
27be2c96-1945-5634-a7de-af3a7014e870,KHA,CLC2,7340101_CLC2,Quản trị Kinh doanh - CT CLC2,tuyensinh247,357,true
bc5ab685-6872-5434-93b8-5508196222b8,KHA,TT1,7340101_TT1,Quản trị kinh doanh - CT tiên tiến TT1,tuyensinh247,357,true
94d1f37c-8465-5453-b26c-d09ace3a454d,KHA,7340115,7340115,Marketing,tuyensinh247,357,true
d38fa076-f8bb-5819-b0d4-41d13ff58f7a,KHA,CLC3,7340115_CLC3,Digital Marketing - CT CLC3,tuyensinh247,357,true
2fac890d-070d-5153-8a59-462efcc107a2,KHA,7340116,7340116,Bất động sản,tuyensinh247,357,true
f7bd921e-c3cc-55bf-9edd-29fd5d3fe6a7,KHA,7340120,7340120,Kinh doanh quốc tế,tuyensinh247,357,true
966b434c-8fbf-5ba0-9678-d0854a1d330d,KHA,CLC3,7340120_CLC3,Quản trị Kinh doanh quốc tế - CT CLC3,tuyensinh247,357,true
fe342ae2-b2bb-5d18-87c5-b44e85d5ccc7,KHA,TT2,7340120_TT2,Quản trị Kinh doanh quốc tế - CT tiên tiến TT2,tuyensinh247,357,true
043c460d-f739-5de0-8715-0eea3614be27,KHA,7340121,7340121,Kinh doanh thương mại,tuyensinh247,357,true
4625fd53-5903-5b27-85f7-4ca49dccb207,KHA,7340122,7340122,Thương mại điện tử,tuyensinh247,357,true
10469717-eee3-5951-bd5a-5d8b021cf5cd,KHA,CLC3,7340122_CLC3,Thương mại điện tử - CT CLC3,tuyensinh247,357,true
56904c65-ff57-5eb0-a335-b89fa96a2f1c,KHA,7340201,7340201,Tài chính - Ngân hàng,tuyensinh247,357,true
d9060a21-4646-55bd-9071-ea101f53f109,KHA,CLC1,7340201_CLC1,Ngân hàng - CT CLC1,tuyensinh247,357,true
d5748bf9-10ba-5bda-bc72-4a5eae0e5d9f,KHA,CLC3,7340201_CLC3,Tài chính doanh nghiệp - CT CLC3,tuyensinh247,357,true
b694f08e-1cc2-5aa7-9ea5-bc93e918d9d0,KHA,TT1,7340201_TT1,Kế hoạch tài chính - CT tiên tiến TT1,tuyensinh247,357,true
0a773fc7-34c7-578f-ba1f-8ebd2d5cb52b,KHA,TT2,7340201_TT2,Tài chính - CT tiên tiến TT2,tuyensinh247,357,true
26445a3d-d392-5809-a01a-f08534e8af7c,KHA,7340204,7340204,Bảo hiểm,tuyensinh247,357,true
90f35ddf-4283-54f4-b561-43bc8db7281b,KHA,CLC1,7340204_CLC1,Bảo hiểm tích hợp chứng chỉ ANZ1IF - CT CLC1,tuyensinh247,357,true
fb70777c-5d53-5ab7-aea5-ea1684071ccb,KHA,7340301,7340301,Kế toán,tuyensinh247,357,true
0c1ea674-ecb6-5c5d-8367-577542a2cfda,KHA,TT1,7340301_TT1,Kế toán - CT tiên tiến TT1,tuyensinh247,357,true
3a098d43-9ead-5ee2-af26-07cd5d273b37,KHA,7340302,7340302,Kiểm toán,tuyensinh247,357,true
4c0e660d-5208-5130-aedd-e615d4de07a5,KHA,CLC3,7340302_CLC3,Kiểm toán tích hợp chứng chỉ ACCA - CT CLC3,tuyensinh247,357,true
e1546e70-862e-500b-8066-f01a45678010,KHA,7340401,7340401,Khoa học quản lý,tuyensinh247,357,true
06765ec8-fb2e-5c0a-a085-1ddb049bcbc8,KHA,7340403,7340403,Quản lý công,tuyensinh247,357,true
f6343f04-428c-5914-a6b1-b1673e6a0662,KHA,7340404,7340404,Quản trị nhân lực,tuyensinh247,357,true
5a729095-8685-5cde-a5d9-eec83785c7e3,KHA,CLC2,7340404_CLC2,Quản trị nhân lực - CT CLC2,tuyensinh247,357,true
36815925-f751-54ca-b1e6-8eb0023def0d,KHA,7340405,7340405,Hệ thống thông tin quản lý,tuyensinh247,357,true
1fb627ce-dd41-5cf6-9cd5-478bdaa585f1,KHA,7340408,7340408,Quan hệ lao động,tuyensinh247,357,true
6cc7dfab-b68c-54be-8ad1-0fac4bda9782,KHA,7340409,7340409,Quản lý dự án,tuyensinh247,357,true
30f2a837-4e9b-54cc-a39d-7241d040a8f3,KHA,7380101,7380101,Luật,tuyensinh247,357,true
4d47b1f2-45e8-506f-8603-834bafb63fe0,KHA,7380107,7380107,Luật kinh tế,tuyensinh247,357,true
b5c82eab-f1d6-510f-b15b-f2e201eba418,KHA,7380109,7380109,Luật thương mại quốc tế,tuyensinh247,357,true
601892a7-f73c-5e23-b6d6-2c0e3a84f4ce,KHA,7480101,7480101,Khoa học máy tính,tuyensinh247,357,true
a8a48947-af69-5be7-9f69-50be7db4cf19,KHA,7480104,7480104,Hệ thống thông tin,tuyensinh247,357,true
f0039c39-f0ba-5bc7-8673-8b6c63fef7fe,KHA,7480201,7480201,Công nghệ thông tin,tuyensinh247,357,true
c64958f8-a74d-5919-9eba-fe55afd34959,KHA,CLC1,7480201_CLC1,Công nghệ thông tin và chuyển đổi số - CT CLC1,tuyensinh247,357,true
345790b8-5653-57f8-b993-8414dbd1d5ab,KHA,7480202,7480202,An toàn thông tin,tuyensinh247,357,true
c0f8b0eb-a32a-5c57-b89b-0cc52ef59b3a,KHA,7510605,7510605,Logistics và Quản lý chuỗi cung ứng,tuyensinh247,357,true
8821c490-e793-55f8-ad48-a51e78fe4ada,KHA,CLC3,7510605_CLC3,Logistics và Quản lý chuỗi cung ứng - CT CLC3,tuyensinh247,357,true
4dc60f63-a628-5269-9a5c-05f34bdb2bd0,KHA,7620114,7620114,Kinh doanh nông nghiệp,tuyensinh247,357,true
93f5a5a7-37b0-5ca4-8568-ace82765f445,KHA,7620115,7620115,Kinh tế nông nghiệp,tuyensinh247,357,true
3eec0af8-36b2-5556-bae4-fdbaeb37fb3e,KHA,7810103,7810103,Quản trị dịch vụ du lịch và lữ hành,tuyensinh247,357,true
adb5fe98-703d-56ca-8e6e-a76721f9a963,KHA,7810201,7810201,Quản trị khách sạn,tuyensinh247,357,true
63f71498-a92f-5875-a064-5b957f2579cb,KHA,7850101,7850101,Quản lý tài nguyên và môi trường,tuyensinh247,357,true
e4f97efb-98c3-5adf-a849-99f6e89a55e9,KHA,7850102,7850102,Kinh tế tài nguyên thiên nhiên,tuyensinh247,357,true
e7c57488-f8ba-5411-afe8-fdcdbe9df3ff,KHA,7850103,7850103,Quản lý đất đai,tuyensinh247,357,true
d4223bd4-7f9a-504d-9a9c-5054ec5bbd46,KHA,CT1,CT1,Ngân hàng,tuyensinh247,357,true
60e937b2-88d1-590a-ae0b-c4c95a35092d,KHA,CT2,CT2,Tài chính công,tuyensinh247,357,true
a17ea75b-dfb8-5785-81e2-8c8e35e69d6e,KHA,CT3,CT3,Tài chính doanh nghiệp,tuyensinh247,357,true
3c23c4da-a345-5102-a477-a0105f780321,KHA,EBBA,EBBA,Quản trị kinh doanh (E-BBA),tuyensinh247,357,true
8bc7fecc-bca9-56fd-9635-d921a74621ba,KHA,EP01,EP01,Khởi nghiệp và phát triển kinh doanh (BBAE)/ngành QTKD,tuyensinh247,357,true
88e9bb01-69df-591d-b13b-7ec13f3d9bea,KHA,EP02,EP02,Định phí Bảo hiểm & Quản trị rủi ro (Actuary),tuyensinh247,357,true
e866dd2e-8a34-5094-b581-425383998cfc,KHA,EP03,EP03,Khoa học dữ liệu trong KT & KD (DSEB),tuyensinh247,357,true
2759bb0a-9fea-5a2e-b09f-2f75185a3019,KHA,EP04,EP04,Kế toán tích hợp chứng chi quốc tế (JCAEW CFAB),tuyensinh247,357,true
74f2c21b-e332-5e88-86b8-56f9e65a8476,KHA,EP05,EP05,Kinh doanh số (E-BDB),tuyensinh247,357,true
951a2078-1a16-5836-854c-952c7c814392,KHA,EP06,EP06,Phân tích kinh doanh (BA),tuyensinh247,357,true
dd07671a-f0fc-5e91-a6b2-c55e20b0cc0d,KHA,EP07,EP07,Quản trị điều hành thông minh (E-SOM),tuyensinh247,357,true
4cf2f402-588d-5b91-b438-6aac6fc912de,KHA,EP08,EP08,Quản trị chất lượng và Đổi mới (E-MQI),tuyensinh247,357,true
3098446e-a151-5fcc-8fbc-32e006ced592,KHA,EP09,EP09,Công nghệ tài chính (BFT),tuyensinh247,357,true
6dad1737-63d0-54c3-9c65-4784c40a0227,KHA,EP10,EP10,Tài chính và Đầu tư (BFI)/ngành TC-NH,tuyensinh247,357,true
7280e03f-48ec-5dac-bcd4-19856a85c740,KHA,EP11,EP11,Quản trị khách sạn quốc tế (IHME),tuyensinh247,357,true
b3941a73-9b5e-51d3-9b1f-20206ada1ae1,KHA,EP12,EP12,Kiểm toán tích hợp CCQT (AUD-ICAEW),tuyensinh247,357,true
d4cdcada-907b-572c-8666-2ea113fd5214,KHA,EP13,EP13,Kinh tế học tài chính (FE),tuyensinh247,357,true
d8f97b9f-8267-551d-b2ce-68d184a1cc7e,KHA,EP14,EP14,Logistics và Quản lý chuỗi cung ứng tích hợp chứng chi quốc tế (LSIC),tuyensinh247,357,true
ff236392-72d2-52e8-a0a6-dee19dd123ad,KHA,EP15,EP15,Khoa học dữ liệu,tuyensinh247,357,true
5160fe3f-2e22-5899-8638-11ecbe5a4a14,KHA,EP16,EP16,Trí tuệ nhân tạo,tuyensinh247,357,true
cdb9269d-98ef-5b34-873e-189b03536ddf,KHA,EP17,EP17,Kỹ thuật phần mềm,tuyensinh247,357,true
3ee2f6f3-45f1-5bfc-9d3d-248980e452f4,KHA,EP18,EP18,Quản trị giải trí và sự kiện,tuyensinh247,357,true
0fcd1719-9f83-5939-9a57-f54bf53c2fb3,KHA,EPMP,EPMP,Quản lý công và Chính sách (E-PMP),tuyensinh247,357,true
4167ed3f-849d-5dae-997d-8f6ceb615b57,KHA,POHE,POHE,Các chương trình định hướng ứng dụng (POHE - tiếng Anh hệ số 2),tuyensinh247,357,true
b3d64516-3d32-5f4e-98e1-6ce6e4cffc05,KHA,POHE1,POHE1,Quản trị khách sạn,tuyensinh247,357,true
4b03e8f9-ec27-5c5d-b51f-eea314567506,KHA,POHE2,POHE2,POHE-Quản trị lữ hành,tuyensinh247,357,true
822e1bc6-b787-58d3-aa0e-e562ce61d28f,KHA,POHE3,POHE3,POHE-Truyền thông Marketing,tuyensinh247,357,true
abec8927-9f82-518b-854c-ff3b5b685023,KHA,POHE4,POHE4,POHE-Luật kinh doanh,tuyensinh247,357,true
75df8d3b-a995-5d7f-b9b6-60e4e4a4d8b3,KHA,POHE5,POHE5,Quản trị kinh doanh thương mại,tuyensinh247,357,true
7843c6b4-4e25-58ed-90b3-c4f6f47e00ec,KHA,POHE6,POHE6,Quản lý thị trường,tuyensinh247,357,true
e6ecbc73-5c70-53ea-a79d-5584daed799f,KHA,POHE7,POHE7,POHE-Thẩm định giá,tuyensinh247,357,true
83cd6eb6-89ea-5c04-86c3-208c638e8082,KHA,POHEI,POHEI,POHE-Quản trị khách sạn,tuyensinh247,357,true
044145dc-436b-523b-98a4-d929ed4fe6c9,KQH,7860220,7860220_Nam_B,Đào tạo kỹ sư quân sự,tuyensinh247,241,true
c008a30d-03a7-5522-b79f-dd21c68e0ae7,KQH,7860220,7860220_Nam_N,Đào tạo kỹ sư quân sự,tuyensinh247,241,true
52626129-eef2-5f6f-b731-d6b65a0c6581,KQH,7860220,7860220_Nu_B,Đào tạo kỹ sư quân sự,tuyensinh247,241,true
ca12904e-ae12-53ee-a005-f474df59c87e,KQH,7860220,7860220_Nu_N,Đào tạo kỹ sư quân sự,tuyensinh247,241,true
5d3c2787-f4f3-5013-957e-7244f143fb7b,KTA,7210105,7210105,Điêu khắc,tuyensinh247,360,true
21b869de-be87-531d-9828-f7ee02d4fd50,KTA,7210105_1,7210105_1,Mỹ thuật đô thị (Chuyên ngành thuộc ngành Điêu khắc),tuyensinh247,360,true
6277ae98-1d5c-5df1-a11e-93eed4e03013,KTA,7210403,7210403,Thiết kế đồ họa,tuyensinh247,360,true
ad5353e5-d01e-5ed1-8f52-d9e9f6a79239,KTA,7210403_1,7210403_1,Nghệ thuật số (Chuyên ngành thuộc Thiết kế đồ họa),tuyensinh247,360,true
6e047dbf-0277-5bce-b74c-80c69eb8ecf7,KTA,7210404,7210404,Thiết kế thời trang,tuyensinh247,360,true
44770d61-7563-5454-980a-2e7e52421b5e,KTA,7310104,7310104,Kinh tế đầu tư,tuyensinh247,360,true
975d15e5-13df-582c-b9d3-b587ed7d1991,KTA,7310105,7310105,Kinh tế phát triển,tuyensinh247,360,true
57d8f106-ff81-5705-837a-3ea328761e31,KTA,7480201,7480201,Công nghệ thông tin,tuyensinh247,360,true
f909ffef-1ad5-5460-99bf-abc65134ed1a,KTA,7480201,7480201-1,Công nghệ thông tin (Chuyên ngành Công nghệ đa phương tiện),tuyensinh247,360,true
909b9226-89ed-536c-b031-89e985eea24b,KTA,7480201_1,7480201_1,Công nghệ thông tin (Chuyên ngành Công nghệ đa phương tiện),tuyensinh247,360,true
9e18b131-02d3-5077-bacc-9ae937fca800,KTA,7480201_2,7480201_2,Công nghệ game (Chuyên ngành thuộc ngành Công nghệ thông tin),tuyensinh247,360,true
682d7374-e54f-5cab-af40-9947201a5c00,KTA,7510105,7510105,Công nghệ kỹ thuật vật liệu xây dựng,tuyensinh247,360,true
dfd9c693-9b09-5f6c-a0d7-b92abbb96d2a,KTA,7580101,7580101,Kiến trúc,tuyensinh247,360,true
ebbd60a7-8256-554b-99da-b08eb0eee9c2,KTA,75801011,75801011,Chương trình tiên tiến ngành Kiến trúc,tuyensinh247,360,true
63bbfa6d-6b3b-566f-b99b-8a63b045003e,KTA,7580101_1,7580101_1,Chương trình tiên tiến ngành Kiến trúc,tuyensinh247,360,true
76128287-f635-508d-afe4-166eef71c297,KTA,7580102,7580102,Kiến trúc cảnh quan,tuyensinh247,360,true
547d001c-9a2f-58cf-903e-73f6b13e6adc,KTA,7580105,7580105,Quy hoạch vùng và đô thị,tuyensinh247,360,true
48e75fd2-f16d-5f7f-9d66-92fe5d0bd584,KTA,75801051,75801051,Quy hoạch vùng và đô thị (Chuyên ngành Thiết kế đô thị),tuyensinh247,360,true
072f9821-8f6f-5abb-bd15-b6a6813aaebb,KTA,7580105_1,7580105_1,Quy hoạch vùng và đô thị (Chuyên ngành Thiết kế đô thị),tuyensinh247,360,true
d6342c10-cff0-5ae1-9bd2-81d601dedae3,KTA,7580108,7580108,Thiết kế nội thất,tuyensinh247,360,true
028fb885-5393-5396-9fb2-882f7576b48a,KTA,7580201,7580201,Kỹ thuật xây dựng (Chuyên ngành Xây dựng dân dụng và công nghiệp),tuyensinh247,360,true
3277c25f-900a-5ad9-891a-9e571a4c21fa,KTA,7580201,7580201-1,Kỹ thuật xây dựng (Chuyên ngành Xây dựng công trình ngầm đô thị),tuyensinh247,360,true
8196116f-a027-52ce-b05a-add6ea35bf09,KTA,7580201,7580201-2,Kỹ thuật xây dựng (Chuyên ngành Quản lý dự án xây dựng),tuyensinh247,360,true
ed70108b-1653-54dd-9b08-98d664c05db8,KTA,7580201_1,7580201_1,Xây dựng công trình ngầm đô thị,tuyensinh247,360,true
