major_code,subject_group_code
TM35,X28
TM38,D09
TM38,D10
TM38,X25
TM38,X26
TM38,X27
TM38,X28
TM39,A00
TM39,A01
TM39,D01
TM39,D07
TM40,A01
TM40,D01
TM40,D04
TM40,D07
TM41,D04
TM42,A00
TM42,A01
TM42,D01
TM42,D03
TM42,D07
TM43,A01
TM43,D01
TM43,D07
TM43,D09
TM43,D10
TM43,X25
TM43,X26
TM43,X27
TM43,X28
TM44,A01
TM44,D01
TM44,D07
TM44,D09
TM44,D10
TM44,X25
TM44,X26
TM44,X27
TM44,X28
TM45,A01
TM45,D01
TM45,D07
TM45,D09
TM45,D10
TM45,X25
TM45,X26
TM45,X27
TM45,X28
7460112,A00
7460112,A01
7460112,C01
7460112,D01
7460112,X06
7480201,C01
7510104,A00
7510104,A01
7510104,D01
7510104,D07
7510605,A00
7510605,A01
7510605,C01
7510605,D01
7520103,A00
7520103,A01
7520103,C01
7520103,D07
7520103,X06
7520114,A00
7520114,A01
7520114,C01
7520114,D07
7520114,X06
7520115,A00
7520115,A01
7520115,C01
7520115,D07
7520115,X06
7520116,A00
7520116,A01
7520116,C01
7520116,D01
7520116,D07
7520116,X06
7520130,A00
7520130,A01
7520130,C01
7520130,D07
7520130,X06
7520201,A00
7520201,A01
7520201,C01
7520201,X06
7520207,C01
7520216,C01
7520218,K00
7520320,A00
7520320,B00
7520320,C01
7520320,D01
7520320,X06
7580201,A00
7580201,A01
7580201,C01
7580201,D01
7580201,D07
7580202,A00
7580202,A01
7580202,C01
7580202,D01
7580202,X06
7580205,A00
7580205,A01
7580205,C01
7580205,D01
7580205,D03
7580205,X06
7580301,A00
7580301,A01
7580301,C01
7580301,D01
7580301,X06
7580302,A00
7580302,A01
7580302,C01
7580302,D01
7580302,X06
7810103,C01
7840101,A00
7840101,A01
7840101,C01
7840101,D01
7840104,A00
7840104,A01
7840104,C01
7840104,D01
7340110,A00
7340110,A01
7340110,C01
7340110,D01
7480101,C01
7520219,A00
7520219,A01
7520219,D01
7520219,D07
7580106,A00
7580106,A01
7580106,C01
7580106,D01
7580106,X06
7580210,A00
7580210,A01
7580210,C01
7580210,D01
7580210,D07
7480106,A00
7480106,A01
7480106,C01
7480106,X06
7580101,A00
7580101,A01
7580101,V00
7580101,V01
7510104,C01
7510104,X06
7520107,A00
7520107,A01
7520107,C01
7520107,X06
7580215,A00
7580215,A01
7580215,C01
7580215,D01
7580215,X06
7310104,B00
7310105,D07
7310107,A00
7310107,A01
7310107,D01
7310107,D07
7320108,A01
7320108,C03
7320108,C04
7340121,A00
7340121,A01
7340121,D01
7340121,D07
7340122,D07
7340401,A00
7340401,A01
7340401,D01
7340401,D07
7340404,A00
7340404,A01
7340404,D01
7340404,D07
7340409,A00
7340409,A01
7340409,B00
7340409,D01
7480101,D01
7480101,D07
7510605,D07
7620114,A00
7620114,A01
7620114,B00
7620114,D01
7620115,A00
7620115,A01
7620115,B00
7620115,D01
7810103,D07
7810201,A00
7810201,A01
7810201,D01
7810201,D07
7850101,A00
7850101,A01
7850101,D01
7850101,D07
7850102,A00
7850102,A01
7850102,B00
7850102,D01
7850103,A00
7850103,A01
7850103,D01
7850103,D07
CT1,A00
CT1,A01
CT1,D01
CT1,D07
CT2,A00
CT2,A01
CT2,D01
CT2,D07
CT3,A00
CT3,A01
CT3,D01
CT3,D07
EBBA,A00
EBBA,A01
EBBA,D01
EBBA,D07
EP01,A01
EP01,D01
EP01,D07
EP01,D09
EP02,A00
EP02,A01
EP02,D01
EP02,D07
EP03,A00
EP03,A01
EP03,D01
EP03,D07
EP04,A00
EP04,A01
EP04,D01
EP04,D07
EP05,A00
EP05,A01
EP05,D01
EP05,D07
EP06,A00
EP06,A01
EP06,D01
EP06,D07
EP07,A01
EP07,D01
EP07,D07
EP07,D10
EP08,A01
EP08,D01
EP08,D07
EP08,D10
EP09,A00
EP09,A01
EP09,D01
EP09,D07
EP10,A01
EP10,D01
EP10,D07
EP10,D10
EP11,A01
EP11,D01
EP11,D09
EP11,D10
EP12,A00
EP12,A01
EP12,D01
EP12,D07
EP13,A00
EP13,A01
EP13,D01
EP13,D07
EP14,A01
EP14,D01
EP14,D07
EP14,D10
EPMP,A00
EPMP,A01
EPMP,D01
EPMP,D07
POHE,A01
POHE,D01
POHE,D07
POHE,D09
EP01,A00
POHE1,A00
POHE1,A01
POHE1,D07
POHE1,D09
POHE2,A00
POHE2,A01
POHE2,D07
POHE2,D09
POHE3,A00
POHE3,A01
POHE3,D07
POHE3,D09
POHE4,A00
POHE4,A01
POHE4,D07
POHE4,D09
POHE5,A00
POHE5,A01
POHE5,D07
POHE5,D09
POHE6,A00
POHE6,A01
POHE6,D07
POHE6,D09
POHE7,A00
POHE7,A01
POHE7,D07
POHE7,D09
POHE1,D01
POHE2,D01
POHE3,D01
POHE4,D01
POHE5,D01
POHE6,D01
POHE7,D01
7340409,D07
7480104,A00
7480104,A01
7480104,D01
7480104,D07
7480202,D01
7480202,D07
7620114,D07
7620115,D07
7850102,D07
EP15,A00
EP15,A01
EP15,D01
EP15,D07
EP16,A00
EP16,A01
EP16,D01
EP16,D07
EP17,A00
EP17,A01
EP17,D01
EP17,D07
EP18,A01
EP18,D01
EP18,D09
EP18,D10
7220201,A00
CLC2,A00
CLC2,A01
CLC2,D01
CLC2,D07
CLC1,A00
CLC1,A01
CLC1,D01
CLC1,D07
CLC3,A00
CLC3,A01
CLC3,D01
CLC3,D07
7320108,A00
7320108,D07
TT1,A00
TT1,A01
TT1,D01
TT1,D07
TT2,A00
TT2,A01
TT2,D01
TT2,D07
7340408,A00
7340408,A01
7340408,D01
7340408,D07
7380109,A00
7380109,D07
EP07,A00
EP08,A00
EP10,A00
EP11,A00
EP11,D07
EP14,A00
EP18,A00
EP18,D07
7310101,Q00
7310104,Q00
CLC2,Q00
7310105,Q00
CLC1,Q00
7310106,Q00
CLC3,Q00
7310107,Q00
7310108,Q00
7320108,Q00
7340101,Q00
TT1,Q00
7340115,Q00
7340116,Q00
7340120,Q00
TT2,Q00
7340121,Q00
7340122,Q00
7340201,Q00
7340204,Q00
7340301,Q00
7340302,Q00
7340401,Q00
7340403,Q00
7340404,Q00
7340405,Q00
7340408,Q00
7340409,Q00
7380107,Q00
7380109,Q00
7480101,Q00
7480104,Q00
7480201,Q00
7480202,Q00
7510605,Q00
7620114,Q00
7620115,Q00
7810103,Q00
7810201,Q00
7850101,Q00
7850102,Q00
7850103,Q00
EBBA,Q00
EP01,Q00
EP02,Q00
EP03,Q00
EP04,Q00
EP05,Q00
EP06,Q00
EP07,Q00
EP08,Q00
EP09,Q00
EP10,Q00
EP11,Q00
EP12,Q00
EP13,Q00
EP14,Q00
EP15,Q00
EP16,Q00
EP17,Q00
EP18,Q00
EPMP,Q00
POHE1,Q00
POHE2,Q00
POHE3,Q00
POHE4,Q00
POHE5,Q00
POHE6,Q00
POHE7,Q00
7220201,K00
7310101,K00
7310104,K00
CLC2,K00
7310105,K00
CLC1,K00
7310106,K00
CLC3,K00
7310107,K00
7310108,K00
7320108,K00
7340101,K00
TT1,K00
7340115,K00
7340116,K00
7340120,K00
TT2,K00
7340121,K00
7340122,K00
7340201,K00
7340204,K00
7340301,K00
7340302,K00
7340401,K00
7340403,K00
7340404,K00
7340405,K00
7340408,K00
7340409,K00
7380101,K00
7380107,K00
7380109,K00
7480101,K00
7480104,K00
7480201,K00
7480202,K00
7510605,K00
7620114,K00
7620115,K00
7810103,K00
7810201,K00
7850101,K00
7850102,K00
7850103,K00
EBBA,K00
EP01,K00
EP02,K00
EP03,K00
EP04,K00
EP05,K00
EP06,K00
EP07,K00
EP08,K00
EP09,K00
EP10,K00
EP11,K00
EP12,K00
EP13,K00
EP14,K00
EP15,K00
EP16,K00
EP17,K00
EP18,K00
EPMP,K00
POHE1,K00
POHE2,K00
POHE3,K00
POHE4,K00
POHE5,K00
POHE6,K00
POHE7,K00
NTH01-01,A00
NTH01-01,A01
NTH01-01,D01
NTH01-01,D07
NTH01-02,A01
NTH01-02,D01
NTH01-02,D03
NTH01-02,D04
NTH01-02,D06
NTH01-02,D07
NTH01-02,A00
NTH01-02,D02
NTH02,A01
NTH02,D01
NTH02,D06
NTH02,D07
NTH02,A00
NTH03,A01
NTH03,D01
NTH03,D07
NTH03,A00
NTH04,D01
NTH05,D03
NTH05,D01
NTH06,D01
NTH06,D04
NTH07,D06
NTH07,D01
NTH08,A00
NTH08,A01
NTH08,D01
NTH08,D07
NTH01-01,D03
NTH01-01,D05
NTH01-01,D06
NTH01-02,D05
NTH02,D03
NTH02,D05
NTH03,D03
NTH03,D05
NTH03,D06
NTH09,A00
NTH09,A01
NTH09,D01
NTH09,D07
KDQH1,A01
KDQH1,D01
KDQH1,D02
KDQH1,D03
KDQH1,D04
KDQH1,D06
KDQH1,D07
KDQH1,A00
KDQH2,A01
KDQH2,D01
KDQH2,D02
KDQH2,D03
KDQH2,D04
KDQH2,D06
KDQH2,D07
KDQH2,A00
KDQH4,A00
KDQH4,A01
KDQH4,D01
KDQH4,D02
KDQH4,D03
KDQH4,D04
KDQH4,D06
KDQH4,D07
KHMH2,A00
KHMH2,A01
KHMH2,D07
KTCH2,A01
KTCH2,D01
KTCH2,D07
KTCH2,A00
KTEH1,A00
KTEH1,A01
KTEH1,D01
KTEH1,D02
KTEH1,D03
KTEH1,D04
KTEH1,D06
KTEH1,D07
KTEH2,A00
KTEH2,A01
KTEH2,D01
KTEH2,D02
KTEH2,D03
KTEH2,D04
KTEH2,D06
KTEH2,D07
KTEH4,A00
KTEH4,A01
KTEH4,D01
KTEH4,D02
KTEH4,D03
KTEH4,D04
KTEH4,D06
KTEH4,D07
KTKH1,A00
KTKH1,A01
KTKH1,D01
KTKH1,D02
KTKH1,D03
KTKH1,D04
KTKH1,D06
KTKH1,D07
KTKH2,A00
KTKH2,A01
KTKH2,D01
KTKH2,D02
KTKH2,D03
KTKH2,D04
KTKH2,D06
KTKH2,D07
KTKQ1,A00
KTKQ1,A01
KTKQ1,D01
KTKQ1,D02
KTKQ1,D03
KTKQ1,D04
KTKQ1,D06
KTKQ1,D07
KTQH1,A01
KTQH1,D01
KTQH1,D02
KTQH1,D03
KTQH1,D04
KTQH1,D06
KTQH1,D07
KTQH1,A00
KTQH2,A00
KTQH2,A01
KTQH2,D01
KTQH2,D02
KTQH2,D03
KTQH2,D04
KTQH2,D06
KTQH2,D07
LAWH1,A00
LAWH1,A01
LAWH1,D01
LAWH1,D02
LAWH1,D03
LAWH1,D04
LAWH1,D06
LAWH1,D07
LAWH2,A00
LAWH2,A01
LAWH2,D01
LAWH2,D02
LAWH2,D03
LAWH2,D04
LAWH2,D06
LAWH2,D07
MKTH2,A01
MKTH2,D01
MKTH2,D02
MKTH2,D03
MKTH2,D04
MKTH2,D06
MKTH2,D07
MKTH2,A00
NNAH1,D01
NNAH2,D01
NNNH1,D01
NNNH1,D06
NNNH2,D01
NNNH2,D06
NNPH1,D01
NNPH1,D03
NNPH2,D01
NNPH2,D03
NNTH1,D01
NNTH1,D04
NNTH2,D01
NNTH2,D04
NTH01-01,D02
NTH01-01,D04
NTH02,D02
NTH02,D04
NTH03,D02
NTH03,D04
NTH10,A00
NTH10,A01
NTH10,D07
QKSH2,A00
QKSH2,A01
QKSH2,D01
QKSH2,D02
QKSH2,D03
QKSH2,D04
QKSH2,D06
QKSH2,D07
QTKH1,A00
QTKH1,A01
QTKH1,D01
QTKH1,D02
QTKH1,D03
QTKH1,D04
QTKH1,D06
QTKH1,D07
QTKH2,A00
QTKH2,A01
QTKH2,D01
QTKH2,D02
QTKH2,D03
QTKH2,D04
QTKH2,D06
QTKH2,D07
QTKH4,A00
QTKH4,A01
QTKH4,D01
QTKH4,D02
QTKH4,D03
QTKH4,D04
QTKH4,D06
QTKH4,D07
TCHH1,A00
TCHH1,A01
TCHH1,D01
TCHH1,D02
TCHH1,D03
TCHH1,D04
TCHH1,D06
TCHH1,D07
TCHH2,A00
TCHH2,A01
TCHH2,D01
TCHH2,D02
TCHH2,D03
TCHH2,D04
TCHH2,D06
TCHH2,D07
TCHH4,A00
TCHH4,A01
TCHH4,D01
TCHH4,D02
TCHH4,D03
TCHH4,D04
TCHH4,D06
TCHH4,D07
KHMH2,D01
KTQH,A00
KTQH,A01
KTQH,D01
KTQH,D03
KTQH,D07
KDQQ1,A00
KDQQ1,A01
KDQQ1,D01
KDQQ1,D07
7220206,D01
7220207,D01
7220208,D01
7310111,D01
7310601,D01
7320109,D01
7320109,D03
7220202,D03
7220207,D04
7220210,D04
7210404,A00
7210404,A01
7210404,D01
7210404,D14
7480103,A00
7480103,A01
7480108,A00
7480108,A01
7510201,A00
7510201,A01
7510203,A00
7510203,A01
7510205,A00
7510205,A01
7510206,A00
7510206,A01
7510209,A00
7510209,A01
7510302,A00
7510302,A01
7510303,A00
7510303,A01
7510401,A00
7510401,B00
7510401,D01
7510401,D07
7510406,A00
7510406,B00
7510406,D01
7510406,D07
7519003,A00
7519003,A01
7520118,A00
7520118,A01
7540101,A00
7540101,B00
7540101,D01
7540101,D07
7540203,A00
7540203,A01
7540203,D01
7540204,A00
7540204,A01
7540204,D01
7810101,C00
7810101,D01
7810101,D14
7310612,D01
7310612,D04
7519004,A00
7519004,A01
7519005,A00
7519005,A01
7810201,D14
7810202,A01
7810202,D01
7810202,D14
7229020,C00
7229020,D01
7229020,D14
7320113,A00
7320113,A01
7510204,A00
7510204,A01
7510213,A00
7510213,A01
7519007,A00
7519007,A01
7720203,A00
7720203,B00
7720203,D07
7810103,D14
7510605,B00
7520116,B00
7810101,D15
7310104,X25
7340101,X25
7340115,X25
7340201,X25
7340301,X25
7340302,X25
7340404,X25
7340406,X25
7480101,X07
7480102,X07
7480103,X06
7480103,X07
7480104,X06
7480104,X07
7480108,X06
7480108,X07
7480201,X07
7480202,X07
7510201,X06
7510201,X07
7510203,X06
7510203,X07
7510205,X06
7510205,X07
7510206,X06
7510206,X07
7510301,X07
7510302,X06
7510302,X07
7510303,X06
7510303,X07
7510401,C02
7510406,C02
7510605,X25
7519007,X06
7519007,X07
7520116,X07
7520118,X06
7520118,X07
7540101,C02
7540203,X27
7540204,X27
7720203,C02
7810103,D15
7810201,D15
7810202,D15
7510401,A01
7519003,D01
7540101,A01
7540203,B00
7540203,D07
7720203,A01
7720203,D01
7720115,B00
7720401,B00
7720699,B00
7720701,B00
7720603,B00
7310401,B00
7720302,B00
7720502,B00
7720701,B08
7720701,D01
7720301,A00
7720302,A00
7720401,A00
7720502,A00
7720601,A00
7720602,A00
7720603,A00
7720699,A00
7760101,B00
7760101,B08
7380101,D02
7380101,D03
7380101,D05
7380101,D06
7380107,D02
7380107,D03
7380107,D05
7380107,D06
7380101,D04
7380107,D04
7380101,D13
7380107,D13
7420201,B00
7440112,A00
7720201,B00
7440112,K01
7720201,K01
7720203,K01
7720201,K00
XDA01,V00
XDA01,V02
XDA01,V10
XDA02,V00
XDA02,V02
XDA03,V00
XDA03,V02
XDA04,V00
XDA04,V02
XDA04,V06
XDA05,V00
XDA05,V01
XDA05,V02
XDA06,V00
XDA06,V01
XDA06,V02
XDA07,A00
XDA07,A01
XDA07,D07
XDA07,D24
XDA07,D29
XDA08,A00
XDA08,A01
XDA08,D07
XDA09,A00
XDA09,A01
XDA09,D07
XDA10,A00
XDA10,A01
XDA10,D07
XDA11,A00
XDA11,A01
XDA11,D07
XDA12,A00
XDA12,A01
XDA12,B00
XDA12,D07
XDA13,A00
XDA13,A01
XDA13,B00
XDA13,D07
XDA14,A00
XDA14,B00
XDA14,D07
XDA15,A00
XDA15,B00
XDA15,D07
XDA16,A00
XDA16,A01
XDA16,D07
XDA17,A00
XDA17,A01
XDA17,D07
XDA18,A00
XDA18,A01
XDA18,D07
XDA19,A00
XDA19,A01
XDA19,D07
XDA20,A00
XDA20,A01
XDA20,D07
XDA21,A00
XDA21,A01
XDA21,D07
XDA22,A00
XDA22,A01
XDA22,D07
XDA23,A00
XDA23,A01
XDA23,D07
XDA24,A00
XDA24,A01
XDA24,D07
XDA25,A00
XDA25,A01
XDA25,D07
XDA26,A00
XDA26,A01
XDA26,D01
XDA26,D07
XDA27,A00
XDA27,A01
XDA27,D07
XDA28,A00
XDA28,A01
XDA28,D07
XDA29,A00
XDA29,A01
XDA29,D07
7510105,A00
7510105,A01
7510105,B00
7510105,D07
7520309,A00
7520309,A01
7520309,B00
7520309,D07
7520320,A01
7520320,D07
7580101,V02
7580101,V10
7580102,V00
7580102,V02
7580102,V06
7580103,V00
7580103,V02
7580105,V00
7580105,V01
7580105,V02
7580201,D24
7580201,D29
7580205,D07
7580213,A00
7580213,A01
7580213,B00
7580213,D07
7580301,D07
7580302,D07
7520201,D07
7210110,H01
7210110,H06
7210110,V00
7210110,V02
7520101,A00
7520101,A01
7520101,D07
7520201,D01
7580205,B00
7210110,H00
7210110,H07
7210110,V01
72104_NT,H00
72104_NT,H07
72104_NT,V00
72104_NT,V01
72104_NT,V02
7340409,C01
7340409,X05
7340409,X06
7340409,X26
7460108,C01
7460108,X06
7460108,X26
7510103,A00
7510103,A01
7510103,C01
7510103,D07
7510103,X06
7510103,X26
7510105,A02
7510105,C01
7510105,C02
7510105,X06
7510105,X14
7510605,X05
7510605,X06
7510605,X26
7520309,A02
7520309,C01
7520309,C02
7520309,X06
7520309,X14
7520320,A02
7520320,C02
7520320,X14
7580201,X06
7580213,A02
7580213,C01
7580213,C02
7580213,X06
7580213,X14
7580301,X05
7580301,X26
7580302,X05
7580302,X26
7480101,K01
7480201,K01
7510105,K00
7510105,K01
7510605,K01
7510605,K02
7520103,K00
7520103,K01
7520309,K00
7520309,K01
7520320,K00
7520320,K01
7580201,K00
7580201,K01
7580205,K00
7580205,K01
7580213,K00
7580213,K01
7580301,K00
7580301,K01
7580302,K00
7580302,K01
7520201,K00
7520101,K00
7510102,A00
7510102,A01
7510102,D01
7510102,D07
7510201,D01
7510201,D07
7510203,D01
7510203,D07
7510301,D01
7510301,D07
7510302,D01
7510302,D07
7510303,D01
7510303,D07
7510403,A00
7510403,A01
7510403,D01
7510403,D07
7510406,A01
7510601,A00
7510601,A01
7510601,D01
7510601,D07
7510602,A00
7510602,A01
7510602,D01
7510602,D07
7520115,D01
7220201,D66
7220201,D84
7340205,D07
7380107,D10
7380107,D66
7380107,X25
7380107,X78
7460117,A00
7460117,A01
7460117,D01
7460117,D07
7480106,D01
7480106,D07
7480107,D01
7480107,D07
7510205,D01
7510205,D07
7510402,A00
7510402,A01
7510402,A02
7510402,B00
7510402,D07
7510407,A00
7510407,A01
7510407,D01
7510407,D07
7520107,D01
7520107,D07
7440201,A00
7440201,A06
7440201,C04
7440201,D01
7480109,A00
7480109,A01
7480109,D01
7480109,D07
7480206,A00
7480206,C04
7480206,D01
7480206,D10
7520216,D07
7520301,A00
7520301,A01
7520301,B00
7520301,D07
7520501,A00
7520501,A04
7520501,C04
7520501,D01
7520502,A00
7520502,A01
7520503,A00
7520503,C04
7520503,D01
7520503,D10
7520601,A00
7520601,A01
7520601,C01
7520601,D01
7520604,A00
7520604,A01
7520607,A00
7520607,A01
7520607,D01
7520607,D07
7580204,A00
7580204,A01
7580204,C01
7580204,D07
7580211,A00
7580211,A04
7580211,C04
7580211,D01
7810105,A05
7810105,C04
7810105,D01
7810105,D10
7850101,B00
7850101,C04
7850103,C04
7440201,D07
7440229,A00
7440229,A01
7440229,A04
7440229,D07
7510301,C01
7510401,A06
7510601,B00
7520218,A00
7520218,A01
7520218,C01
7520501,A01
7520502,A04
7520502,D07
7520505,A00
7520505,C04
7520505,D01
7520505,D10
7520604,D01
7520604,D07
7520605,A00
7520605,A01
7520605,D01
7520605,D07
7520606,A00
7520606,A01
7520606,D01
7520606,D07
7520607,B00
7580109,A00
7580109,C04
7580109,D01
7580109,D10
7580201,C04
7580204,C04
7580204,D01
7580205,C04
7580211,A01
7580212,A00
7580212,A01
7580212,C04
7580212,D01
7580302,C04
7810105,D07
7850101,B08
7850202,A00
7850202,A01
7850202,B00
7850202,D01
7520103,D01
7520114,D01
7520130,D01
7520216,D01
7520218,D01
7520320,C04
7520607,A06
7720203,A06
7220201,D96
7220204,C00
7220204,C03
7220204,D09
7220204,D66
7440201,A04
7440201,C01
7440201,D10
7440229,A06
7440229,B00
7440229,B02
7440229,B08
7460108,X10
7460108,X27
7480201,X10
7480206,A01
7480206,C02
7480206,C03
7510401,A02
7510401,A05
7510601,C04
7510601,D09
7510601,D10
7510601,D84
7520121,A01
7520121,A04
7520121,A09
7520121,B02
7520121,C04
7520121,D01
7520121,D10
7520121,D84
7520301,A02
7520301,A05
7520301,A06
7520301,C02
7520309,A03
7520309,A04
7520309,A10
7520309,D01
7520320,A04
7520320,A09
7520501,C01
7520501,C02
7520501,D07
7520501,D10
7520502,A06
7520502,B00
7520502,B02
7520502,B08
7520503,A01
7520505,A04
7520505,C01
7520505,C02
7520505,D15
7520601,B03
7520601,C02
7520601,C03
7520601,C04
7520601,D10
7520604,B00
7520604,B02
7520604,B08
7520604,C02
7520605,B00
7520605,B02
7520605,B08
7520605,C02
7520606,A04
7520606,A06
7520606,B00
7520606,B02
7520606,B08
7520607,B03
7520607,C02
7520607,C03
7520607,C04
7520607,D10
7580106,A07
7580106,C02
7580106,C04
7580106,D07
7580106,D10
7580109,A01
7580109,C02
7580109,C03
7580201,A10
7580201,B04
7580201,C02
7580204,A10
7580204,B04
7580204,C02
7580211,A02
7580211,C02
7580211,D07
7580211,D10
7580212,A04
7580212,C01
7580212,C02
7580212,D07
7580302,A10
7580302,B04
7580302,C02
7720203,A11
7810105,A04
7810105,A06
7810105,A07
7810105,C03
7850101,A07
7850101,A09
7850101,C14
7850101,D10
7850103,A09
7850103,D10
7850196,A00
7850196,A01
7850196,A04
7850196,A06
7850196,B00
7850196,C04
7850196,D01
7850196,D10
7850202,B03
7850202,C02
7850202,C03
7850202,C04
7850202,D10
7440229,K00
7440229,K01
7440229,K02
7460108,K00
7460108,K01
7460108,K02
7480201,K02
7510301,K00
7510301,K01
7510301,K02
7510401,K00
7510401,K01
7510401,K02
7520103,K02
7520114,K00
7520114,K01
7520114,K02
7520116,K00
7520116,K01
7520116,K02
7520130,K00
7520130,K01
7520130,K02
7520201,K01
7520201,K02
7520216,K00
7520216,K01
7520216,K02
7520218,K01
7520218,K02
7520301,K00
7520301,K01
7520301,K02
7520502,K00
7520502,K01
7520502,K02
7520601,K00
7520601,K01
7520601,K02
7520604,K00
7520604,K01
7520604,K02
7520605,K00
7520605,K01
7520605,K02
7520606,K00
7520606,K01
7520606,K02
7520607,K00
7520607,K01
7520607,K02
7580201,K02
7580204,K00
7580204,K01
7580204,K02
7580205,K02
7580302,K02
7720203,K00
7720203,K02
7850103,K01
7850103,K02
7850202,K00
7850202,K01
7850202,K02
TLA101,A00
TLA101,A01
TLA101,D01
TLA101,D07
TLA102,A00
TLA102,A01
TLA102,D01
TLA102,D07
TLA103,A00
TLA103,A01
TLA103,D01
TLA103,D07
TLA104,A00
TLA104,A01
TLA104,D01
TLA104,D07
TLA105,A00
TLA105,A01
TLA105,D01
TLA105,D07
TLA106,A00
TLA106,A01
TLA106,D01
TLA106,D07
TLA107,A00
TLA107,A01
TLA107,D01
TLA107,D07
TLA109,A00
TLA109,A01
TLA109,B00
TLA109,D01
TLA110,A00
TLA110,A01
TLA110,D01
TLA110,D07
TLA111,A00
TLA111,A01
TLA111,D01
TLA111,D07
TLA112,A00
TLA112,A01
TLA112,D01
TLA112,D07
TLA113,A00
TLA113,A01
TLA113,D01
TLA113,D07
TLA114,A00
TLA114,A01
TLA114,D01
TLA114,D07
TLA116,A00
TLA116,A01
TLA116,D01
TLA116,D07
TLA117,A00
TLA117,A01
TLA117,D01
TLA117,D07
TLA118,A00
TLA118,B00
TLA118,D07
TLA119,A00
TLA119,A02
TLA119,B00
TLA119,D08
TLA120,A00
TLA120,A01
TLA120,D01
TLA120,D07
TLA121,A00
TLA121,A01
TLA121,D01
TLA121,D07
TLA123,A00
TLA123,A01
TLA123,D01
TLA123,D07
TLA124,A00
TLA124,A01
TLA124,D01
TLA124,D07
TLA126,A00
TLA126,A01
TLA126,D01
TLA126,D07
TLA201,A00
TLA201,A01
TLA201,D01
TLA201,D07
TLA203,A01
TLA203,D01
TLA203,D07
TLA203,D08
TLA401,A00
TLA401,A01
TLA401,D01
TLA401,D07
TLA402,A00
TLA402,A01
TLA402,D01
TLA402,D07
TLA403,A00
TLA403,A01
TLA403,D01
TLA403,D07
TLA404,A00
TLA404,A01
TLA404,D01
TLA404,D07
TLA405,A00
TLA405,A01
TLA405,D01
TLA405,D07
TLA406,A00
TLA406,A01
TLA406,D01
TLA406,D07
TLA407,A00
TLA407,A01
TLA407,D01
TLA407,D07
TLA127,A00
TLA127,A01
TLA127,D01
TLA127,D07
TLA128,A00
TLA128,A01
TLA128,D01
TLA128,D07
TLA301,A00
TLA301,A01
TLA301,C00
TLA301,D01
TLA408,A00
TLA408,A01
TLA408,D01
TLA408,D07
TLA409,A00
TLA409,A01
TLA409,D01
TLA409,D07
TLA410,A00
TLA410,A01
TLA410,D01
TLA410,D07
TLA204,A01
TLA204,D01
TLA204,D04
TLA204,D07
TLA302,A00
TLA302,A01
TLA302,C00
TLA302,D01
TLA109,D07
TLA118,C02
TLA202,A00
TLA202,A01
TLA202,D01
TLA202,D07
TLA406,D09
TLA406,D10
TLA101,C01
TLA101,C02
TLA101,X02
TLA101,X06
TLA102,C01
TLA102,C02
TLA102,X02
TLA102,X06
TLA103,C01
TLA103,C02
TLA103,X02
TLA103,X06
TLA104,C01
TLA104,C02
TLA104,X02
TLA104,X06
TLA105,C01
TLA105,X02
TLA105,X06
TLA105,X26
TLA106,C01
TLA106,X02
TLA106,X06
TLA106,X26
TLA107,C01
TLA107,C02
TLA107,X02
TLA107,X06
TLA109,C01
TLA109,C02
TLA109,X02
TLA109,X10
TLA110,C01
TLA110,C02
TLA110,X02
TLA110,X06
TLA111,C01
TLA111,C02
TLA111,X02
TLA111,X06
TLA112,C01
TLA112,X02
TLA112,X06
TLA112,X26
TLA113,C01
TLA113,C02
TLA113,X02
TLA113,X06
TLA114,C01
TLA114,C02
TLA114,X02
TLA114,X06
TLA116,C01
TLA116,X02
TLA116,X06
TLA116,X26
TLA117,C01
TLA117,X02
TLA117,X06
TLA117,X26
TLA118,C05
TLA118,X09
TLA118,X10
TLA119,B01
TLA119,B02
TLA119,B03
TLA119,X13
TLA119,X14
TLA120,C01
TLA120,X02
TLA120,X06
TLA120,X26
TLA121,C01
TLA121,X02
TLA121,X06
TLA121,X26
TLA122,A00
TLA122,A01
TLA122,C01
TLA122,D01
TLA122,D07
TLA122,X02
TLA122,X06
TLA122,X26
TLA123,C01
TLA123,X02
TLA123,X06
TLA123,X26
TLA124,C01
TLA124,X02
TLA124,X06
TLA124,X26
TLA126,C01
TLA126,X02
TLA126,X06
TLA126,X26
TLA127,C01
TLA127,X02
TLA127,X06
TLA127,X26
TLA128,C01
TLA128,X02
TLA128,X06
TLA128,X26
TLA201,C01
TLA201,X02
TLA201,X26
TLA202,C01
TLA202,X02
TLA202,X26
TLA203,D09
TLA203,D10
TLA203,D14
TLA203,D15
TLA204,D45
TLA204,D55
TLA204,D63
TLA204,X37
TLA301,C03
TLA301,C04
TLA301,D14
TLA301,D15
TLA301,X01
TLA302,C03
TLA302,C04
TLA302,D14
TLA302,D15
TLA302,X01
TLA401,C01
TLA401,X02
TLA401,X26
TLA402,C01
TLA402,X02
TLA402,X26
TLA403,C01
TLA403,X02
TLA403,X26
TLA404,C01
TLA404,X02
TLA404,X26
TLA405,C01
TLA405,X02
TLA405,X26
TLA407,C01
TLA407,X02
TLA407,X26
TLA408,C01
TLA408,X02
TLA408,X26
TLA409,C01
TLA409,X02
TLA409,X26
