admission_option_id,subject_group_code
54a77663-0f39-5448-ab5e-843ee8834e56,X25
54a77663-0f39-5448-ab5e-843ee8834e56,X26
54a77663-0f39-5448-ab5e-843ee8834e56,X27
54a77663-0f39-5448-ab5e-843ee8834e56,X28
172390ac-c58c-593c-a40d-1f990fc81dfb,D01
172390ac-c58c-593c-a40d-1f990fc81dfb,D14
172390ac-c58c-593c-a40d-1f990fc81dfb,D15
172390ac-c58c-593c-a40d-1f990fc81dfb,Q00
98460fb2-f298-5473-8b63-2c8a4bf5f77d,D01
98460fb2-f298-5473-8b63-2c8a4bf5f77d,D14
98460fb2-f298-5473-8b63-2c8a4bf5f77d,D15
12b179a4-1b49-5e61-9605-e348257f8bc7,C00
12b179a4-1b49-5e61-9605-e348257f8bc7,C03
12b179a4-1b49-5e61-9605-e348257f8bc7,D01
12b179a4-1b49-5e61-9605-e348257f8bc7,D14
82af0fdc-ada7-51a7-8011-02305a1b37d3,C00
82af0fdc-ada7-51a7-8011-02305a1b37d3,C03
82af0fdc-ada7-51a7-8011-02305a1b37d3,D01
82af0fdc-ada7-51a7-8011-02305a1b37d3,D14
6541bba0-300a-5b1e-bde5-d1d0ef74b473,C00
6541bba0-300a-5b1e-bde5-d1d0ef74b473,C03
6541bba0-300a-5b1e-bde5-d1d0ef74b473,D01
6541bba0-300a-5b1e-bde5-d1d0ef74b473,D14
8092c9dd-c199-5024-9692-d81b8c53115e,C00
8092c9dd-c199-5024-9692-d81b8c53115e,C03
8092c9dd-c199-5024-9692-d81b8c53115e,D01
8092c9dd-c199-5024-9692-d81b8c53115e,D14
31d2ca22-91db-5c5d-9846-e6a04c67596b,B00
c5629f83-cd25-5cbd-9595-2c6b027fcbfa,K00
c5629f83-cd25-5cbd-9595-2c6b027fcbfa,Q00
7f1701ef-fc78-5626-bcbd-f904b0303aa4,A01
7f1701ef-fc78-5626-bcbd-f904b0303aa4,D01
7f1701ef-fc78-5626-bcbd-f904b0303aa4,D07
7f1701ef-fc78-5626-bcbd-f904b0303aa4,X25
774ebb7e-c596-568e-a47f-e99a9206b32b,A00
774ebb7e-c596-568e-a47f-e99a9206b32b,A01
774ebb7e-c596-568e-a47f-e99a9206b32b,D01
774ebb7e-c596-568e-a47f-e99a9206b32b,D07
774ebb7e-c596-568e-a47f-e99a9206b32b,X01
774ebb7e-c596-568e-a47f-e99a9206b32b,X25
e6d7d2f9-aedb-5e02-a951-0aeb0ca2204a,A00
e6d7d2f9-aedb-5e02-a951-0aeb0ca2204a,A01
e6d7d2f9-aedb-5e02-a951-0aeb0ca2204a,K00
e6d7d2f9-aedb-5e02-a951-0aeb0ca2204a,Q00
e6d7d2f9-aedb-5e02-a951-0aeb0ca2204a,X06
e6d7d2f9-aedb-5e02-a951-0aeb0ca2204a,X26
f9e033e0-931f-56cc-a3d8-b97cc55ec955,A00
f9e033e0-931f-56cc-a3d8-b97cc55ec955,A01
f9e033e0-931f-56cc-a3d8-b97cc55ec955,X06
f9e033e0-931f-56cc-a3d8-b97cc55ec955,X26
774b056e-6fe3-54ab-a27c-a2cb79bff1fe,K00
774b056e-6fe3-54ab-a27c-a2cb79bff1fe,Q00
fe1ab630-c6e9-51b6-8c05-7a4d9a158ead,A00
fe1ab630-c6e9-51b6-8c05-7a4d9a158ead,A01
fe1ab630-c6e9-51b6-8c05-7a4d9a158ead,D01
fe1ab630-c6e9-51b6-8c05-7a4d9a158ead,D07
00a7a92d-ca38-5067-9a11-668f87b1fba4,A00
00a7a92d-ca38-5067-9a11-668f87b1fba4,A01
00a7a92d-ca38-5067-9a11-668f87b1fba4,B00
00a7a92d-ca38-5067-9a11-668f87b1fba4,C01
00a7a92d-ca38-5067-9a11-668f87b1fba4,C03
00a7a92d-ca38-5067-9a11-668f87b1fba4,C04
00a7a92d-ca38-5067-9a11-668f87b1fba4,C14
00a7a92d-ca38-5067-9a11-668f87b1fba4,D01
00a7a92d-ca38-5067-9a11-668f87b1fba4,D07
00a7a92d-ca38-5067-9a11-668f87b1fba4,X03
00a7a92d-ca38-5067-9a11-668f87b1fba4,X23
696f8cda-7970-5401-b5fa-9f62faaefeb2,Q00
bce9b562-5de4-537c-9031-ad0f45b5841a,A00
bce9b562-5de4-537c-9031-ad0f45b5841a,A01
bce9b562-5de4-537c-9031-ad0f45b5841a,B00
bce9b562-5de4-537c-9031-ad0f45b5841a,C01
bce9b562-5de4-537c-9031-ad0f45b5841a,C03
bce9b562-5de4-537c-9031-ad0f45b5841a,C04
bce9b562-5de4-537c-9031-ad0f45b5841a,C14
bce9b562-5de4-537c-9031-ad0f45b5841a,D01
bce9b562-5de4-537c-9031-ad0f45b5841a,D07
bce9b562-5de4-537c-9031-ad0f45b5841a,X03
bce9b562-5de4-537c-9031-ad0f45b5841a,X23
0bd8b64f-1b7e-515b-9f77-77e68f5ac37a,K00
0bd8b64f-1b7e-515b-9f77-77e68f5ac37a,Q00
2ea5e6c5-90d7-5507-9b98-bac224d184bc,K00
2ea5e6c5-90d7-5507-9b98-bac224d184bc,Q00
92029ceb-e62c-5cb3-a852-ac16b4de612d,A01
92029ceb-e62c-5cb3-a852-ac16b4de612d,D01
92029ceb-e62c-5cb3-a852-ac16b4de612d,D07
92029ceb-e62c-5cb3-a852-ac16b4de612d,X25
688002fb-8dde-596a-9fdb-112e6a072326,A00
688002fb-8dde-596a-9fdb-112e6a072326,A01
688002fb-8dde-596a-9fdb-112e6a072326,D01
688002fb-8dde-596a-9fdb-112e6a072326,D07
688002fb-8dde-596a-9fdb-112e6a072326,X01
688002fb-8dde-596a-9fdb-112e6a072326,X25
9950a9c3-6ca3-556b-ad71-be9b07b60ad1,K00
72ae7cc0-9524-53ca-bd4c-6907b75f1fc0,A00
72ae7cc0-9524-53ca-bd4c-6907b75f1fc0,A01
72ae7cc0-9524-53ca-bd4c-6907b75f1fc0,C01
72ae7cc0-9524-53ca-bd4c-6907b75f1fc0,D01
72ae7cc0-9524-53ca-bd4c-6907b75f1fc0,D07
72ae7cc0-9524-53ca-bd4c-6907b75f1fc0,X05
72ae7cc0-9524-53ca-bd4c-6907b75f1fc0,X06
72ae7cc0-9524-53ca-bd4c-6907b75f1fc0,X26
bbd0f9ea-e2dd-584d-a20c-79ac9b7c75f8,A00
bbd0f9ea-e2dd-584d-a20c-79ac9b7c75f8,A01
bbd0f9ea-e2dd-584d-a20c-79ac9b7c75f8,D01
bbd0f9ea-e2dd-584d-a20c-79ac9b7c75f8,D07
5507e8a9-7244-57f3-aaee-04e7dce67926,A00
5507e8a9-7244-57f3-aaee-04e7dce67926,B00
5507e8a9-7244-57f3-aaee-04e7dce67926,D07
5507e8a9-7244-57f3-aaee-04e7dce67926,X10
0baff1ed-8875-5449-83fe-98af3a9d803f,A00
0baff1ed-8875-5449-83fe-98af3a9d803f,B00
0baff1ed-8875-5449-83fe-98af3a9d803f,D07
0baff1ed-8875-5449-83fe-98af3a9d803f,X10
60769669-4d5d-5305-9544-09504a8851f1,A01
60769669-4d5d-5305-9544-09504a8851f1,D01
60769669-4d5d-5305-9544-09504a8851f1,D07
60769669-4d5d-5305-9544-09504a8851f1,D09
51f4eaf5-5999-51b7-8ea3-6052ae9b5869,A01
51f4eaf5-5999-51b7-8ea3-6052ae9b5869,D01
51f4eaf5-5999-51b7-8ea3-6052ae9b5869,D07
51f4eaf5-5999-51b7-8ea3-6052ae9b5869,D09
8008d190-164a-5aac-89ac-99df1e737a52,A01
8008d190-164a-5aac-89ac-99df1e737a52,D01
8008d190-164a-5aac-89ac-99df1e737a52,D07
8008d190-164a-5aac-89ac-99df1e737a52,D09
ae0bd623-bc5e-5034-80d5-7e60eb2ba507,A01
ae0bd623-bc5e-5034-80d5-7e60eb2ba507,D01
ae0bd623-bc5e-5034-80d5-7e60eb2ba507,D07
ae0bd623-bc5e-5034-80d5-7e60eb2ba507,D09
59acb6a9-1ed2-575b-8bd7-dc82c1c42d5c,K00
95d66052-e260-58e0-8fc0-edb05f41048c,A00
95d66052-e260-58e0-8fc0-edb05f41048c,A01
95d66052-e260-58e0-8fc0-edb05f41048c,B03
95d66052-e260-58e0-8fc0-edb05f41048c,C01
95d66052-e260-58e0-8fc0-edb05f41048c,C02
95d66052-e260-58e0-8fc0-edb05f41048c,X02
82b30574-df64-5b14-bb3d-b1e120e7b607,A00
82b30574-df64-5b14-bb3d-b1e120e7b607,A01
82b30574-df64-5b14-bb3d-b1e120e7b607,C00
82b30574-df64-5b14-bb3d-b1e120e7b607,D01
82b30574-df64-5b14-bb3d-b1e120e7b607,D06
82b30574-df64-5b14-bb3d-b1e120e7b607,D07
82b30574-df64-5b14-bb3d-b1e120e7b607,D09
82b30574-df64-5b14-bb3d-b1e120e7b607,D10
82b30574-df64-5b14-bb3d-b1e120e7b607,D14
82b30574-df64-5b14-bb3d-b1e120e7b607,D15
d0d7d7fb-752e-5a33-9d57-dd29c7f798c9,A00
d0d7d7fb-752e-5a33-9d57-dd29c7f798c9,A04
d0d7d7fb-752e-5a33-9d57-dd29c7f798c9,D01
d0d7d7fb-752e-5a33-9d57-dd29c7f798c9,D10
d0d7d7fb-752e-5a33-9d57-dd29c7f798c9,X21
b20bb140-4126-527b-8af1-3cb12e88addc,K00
b20bb140-4126-527b-8af1-3cb12e88addc,Q00
914b7c83-128f-5786-985b-d0f58473c1e3,A00
914b7c83-128f-5786-985b-d0f58473c1e3,A01
914b7c83-128f-5786-985b-d0f58473c1e3,D01
914b7c83-128f-5786-985b-d0f58473c1e3,D07
2f06f557-5f40-5d41-9391-0b621f82bff1,K00
2f06f557-5f40-5d41-9391-0b621f82bff1,Q00
a14d3b5f-476e-5821-b83a-2fe66b27cb75,A00
a14d3b5f-476e-5821-b83a-2fe66b27cb75,A01
a14d3b5f-476e-5821-b83a-2fe66b27cb75,A02
a14d3b5f-476e-5821-b83a-2fe66b27cb75,A03
a14d3b5f-476e-5821-b83a-2fe66b27cb75,A04
a14d3b5f-476e-5821-b83a-2fe66b27cb75,C01
a14d3b5f-476e-5821-b83a-2fe66b27cb75,X05
a14d3b5f-476e-5821-b83a-2fe66b27cb75,X06
5dec80b7-e461-54d6-9eac-66d767839a0e,A00
5dec80b7-e461-54d6-9eac-66d767839a0e,A01
5dec80b7-e461-54d6-9eac-66d767839a0e,C01
5dec80b7-e461-54d6-9eac-66d767839a0e,C02
5dec80b7-e461-54d6-9eac-66d767839a0e,D01
5dec80b7-e461-54d6-9eac-66d767839a0e,D09
5dec80b7-e461-54d6-9eac-66d767839a0e,Q00
cec59abc-1546-5e38-bba8-bb29f27f8444,A00
cec59abc-1546-5e38-bba8-bb29f27f8444,A01
cec59abc-1546-5e38-bba8-bb29f27f8444,C01
cec59abc-1546-5e38-bba8-bb29f27f8444,C02
cec59abc-1546-5e38-bba8-bb29f27f8444,D01
cec59abc-1546-5e38-bba8-bb29f27f8444,D09
5c47232b-b047-5c8f-8737-cdebec0bb39a,C03
6e51dfc8-ff83-5e6d-8824-9a68947b114e,A00
6e51dfc8-ff83-5e6d-8824-9a68947b114e,A01
6e51dfc8-ff83-5e6d-8824-9a68947b114e,D01
6e51dfc8-ff83-5e6d-8824-9a68947b114e,D07
6828daa4-a7bf-57f0-8101-0586e7cf2282,K00
6828daa4-a7bf-57f0-8101-0586e7cf2282,Q00
72cf2fed-ae32-51a1-9003-d785cec2eeea,A00
72cf2fed-ae32-51a1-9003-d785cec2eeea,A01
72cf2fed-ae32-51a1-9003-d785cec2eeea,D01
72cf2fed-ae32-51a1-9003-d785cec2eeea,D07
3f23af0c-be70-5faa-b324-14c3b19a3134,A01
3f23af0c-be70-5faa-b324-14c3b19a3134,D01
3f23af0c-be70-5faa-b324-14c3b19a3134,D07
65a97da9-8478-594f-9d81-0efbb88098e1,K00
65a97da9-8478-594f-9d81-0efbb88098e1,Q00
f6f70419-5b4c-556a-bb6d-d03b31d9029e,A01
f6f70419-5b4c-556a-bb6d-d03b31d9029e,D01
f6f70419-5b4c-556a-bb6d-d03b31d9029e,D07
b4735c7f-ca25-59a7-810b-e2c634e221fe,K00
b4735c7f-ca25-59a7-810b-e2c634e221fe,Q00
30c3f77c-dbff-5fe6-8b08-397be494dca4,A00
30c3f77c-dbff-5fe6-8b08-397be494dca4,A01
30c3f77c-dbff-5fe6-8b08-397be494dca4,D01
30c3f77c-dbff-5fe6-8b08-397be494dca4,D07
250742cc-b00e-52d5-acba-012a3eaf3a67,N00
cf87b55a-2c5a-5925-b473-5f733a3b9ffd,A00
cf87b55a-2c5a-5925-b473-5f733a3b9ffd,A04
cf87b55a-2c5a-5925-b473-5f733a3b9ffd,D01
cf87b55a-2c5a-5925-b473-5f733a3b9ffd,D10
cf87b55a-2c5a-5925-b473-5f733a3b9ffd,X21
77d5f1a2-b70f-53ee-8ea4-b1aec2f00559,A01
77d5f1a2-b70f-53ee-8ea4-b1aec2f00559,C01
77d5f1a2-b70f-53ee-8ea4-b1aec2f00559,C03
77d5f1a2-b70f-53ee-8ea4-b1aec2f00559,C04
77d5f1a2-b70f-53ee-8ea4-b1aec2f00559,D01
77d5f1a2-b70f-53ee-8ea4-b1aec2f00559,D09
77d5f1a2-b70f-53ee-8ea4-b1aec2f00559,D10
77d5f1a2-b70f-53ee-8ea4-b1aec2f00559,X01
24bbb1bf-485c-5651-83f9-af645020c21e,A01
24bbb1bf-485c-5651-83f9-af645020c21e,D01
24bbb1bf-485c-5651-83f9-af645020c21e,D09
24bbb1bf-485c-5651-83f9-af645020c21e,D10
24bbb1bf-485c-5651-83f9-af645020c21e,Q00
4d6c97b6-e88d-5cdf-8294-9a9a6bc674d5,A01
4d6c97b6-e88d-5cdf-8294-9a9a6bc674d5,C01
4d6c97b6-e88d-5cdf-8294-9a9a6bc674d5,C03
4d6c97b6-e88d-5cdf-8294-9a9a6bc674d5,C04
4d6c97b6-e88d-5cdf-8294-9a9a6bc674d5,D01
4d6c97b6-e88d-5cdf-8294-9a9a6bc674d5,D09
4d6c97b6-e88d-5cdf-8294-9a9a6bc674d5,D10
4d6c97b6-e88d-5cdf-8294-9a9a6bc674d5,X01
f91927de-9f58-534c-b776-b176f1964f57,A00
f91927de-9f58-534c-b776-b176f1964f57,A01
f91927de-9f58-534c-b776-b176f1964f57,X06
df43a3ec-4110-5679-9b10-3f76b5f406cc,A00
df43a3ec-4110-5679-9b10-3f76b5f406cc,A01
df43a3ec-4110-5679-9b10-3f76b5f406cc,X06
c310b00e-b2d8-5b9e-94b6-7e89599cb0f6,K00
c310b00e-b2d8-5b9e-94b6-7e89599cb0f6,Q00
c65de03e-29ea-5a79-a918-a1f989927834,A00
c65de03e-29ea-5a79-a918-a1f989927834,A01
c65de03e-29ea-5a79-a918-a1f989927834,D01
c65de03e-29ea-5a79-a918-a1f989927834,D07
7213ffad-2828-55bc-878e-6cae06a2576c,A01
7213ffad-2828-55bc-878e-6cae06a2576c,D01
7213ffad-2828-55bc-878e-6cae06a2576c,D07
7213ffad-2828-55bc-878e-6cae06a2576c,D09
b512ecab-e1a9-5966-9058-640774799608,A01
b512ecab-e1a9-5966-9058-640774799608,D01
b512ecab-e1a9-5966-9058-640774799608,D07
b512ecab-e1a9-5966-9058-640774799608,D09
7c866c5f-b929-599f-8fca-c5be76870326,A01
7c866c5f-b929-599f-8fca-c5be76870326,D01
7c866c5f-b929-599f-8fca-c5be76870326,D07
7c866c5f-b929-599f-8fca-c5be76870326,D09
a6f715f9-24c6-5f39-8f72-9302bea4daf1,A01
a6f715f9-24c6-5f39-8f72-9302bea4daf1,D01
a6f715f9-24c6-5f39-8f72-9302bea4daf1,D07
a6f715f9-24c6-5f39-8f72-9302bea4daf1,D09
2f0fc3ae-7484-5cdf-884b-62383eb22d6a,V00
2f0fc3ae-7484-5cdf-884b-62383eb22d6a,V01
2f0fc3ae-7484-5cdf-884b-62383eb22d6a,V02
b25c5ca1-890d-5ecd-b7bb-e3c2af411f44,V00
b25c5ca1-890d-5ecd-b7bb-e3c2af411f44,V01
b25c5ca1-890d-5ecd-b7bb-e3c2af411f44,V02
5a568cc2-c04b-5b32-bfe5-6fa6e90ba063,K00
5a568cc2-c04b-5b32-bfe5-6fa6e90ba063,Q00
b4f3e40c-718f-5c4a-860c-e13c18fb2cd3,A00
b4f3e40c-718f-5c4a-860c-e13c18fb2cd3,A01
b4f3e40c-718f-5c4a-860c-e13c18fb2cd3,C01
b4f3e40c-718f-5c4a-860c-e13c18fb2cd3,D07
b4f3e40c-718f-5c4a-860c-e13c18fb2cd3,X06
b4f3e40c-718f-5c4a-860c-e13c18fb2cd3,X26
9e383e7d-5260-56ed-8ada-cb7fa0130a84,K00
9e383e7d-5260-56ed-8ada-cb7fa0130a84,Q00
37cac165-d8f9-5154-bf97-a4ccc5da3466,A00
37cac165-d8f9-5154-bf97-a4ccc5da3466,A01
37cac165-d8f9-5154-bf97-a4ccc5da3466,C01
37cac165-d8f9-5154-bf97-a4ccc5da3466,D07
37cac165-d8f9-5154-bf97-a4ccc5da3466,X06
37cac165-d8f9-5154-bf97-a4ccc5da3466,X26
f02c3cda-7e86-5202-9800-e366d99af9ee,C00
f02c3cda-7e86-5202-9800-e366d99af9ee,C03
f02c3cda-7e86-5202-9800-e366d99af9ee,C04
f02c3cda-7e86-5202-9800-e366d99af9ee,D01
5ea941cb-7106-53a7-9db0-b358e99852ad,C00
5ea941cb-7106-53a7-9db0-b358e99852ad,C03
5ea941cb-7106-53a7-9db0-b358e99852ad,C04
5ea941cb-7106-53a7-9db0-b358e99852ad,D01
335a8c32-7cbf-57a2-9fab-677ff5717dd2,S00
995d6620-dbb0-56f8-870e-9e58be46875b,A00
995d6620-dbb0-56f8-870e-9e58be46875b,A01
995d6620-dbb0-56f8-870e-9e58be46875b,C01
995d6620-dbb0-56f8-870e-9e58be46875b,C02
995d6620-dbb0-56f8-870e-9e58be46875b,D01
995d6620-dbb0-56f8-870e-9e58be46875b,D07
995d6620-dbb0-56f8-870e-9e58be46875b,X02
995d6620-dbb0-56f8-870e-9e58be46875b,X03
995d6620-dbb0-56f8-870e-9e58be46875b,X26
995d6620-dbb0-56f8-870e-9e58be46875b,X27
0217fe64-3a04-58f7-b673-6941024325c4,K00
0217fe64-3a04-58f7-b673-6941024325c4,Q00
ed8ae86e-d64c-5535-8e5f-229a09f49ee7,A00
ed8ae86e-d64c-5535-8e5f-229a09f49ee7,A01
ed8ae86e-d64c-5535-8e5f-229a09f49ee7,C01
ed8ae86e-d64c-5535-8e5f-229a09f49ee7,C02
ed8ae86e-d64c-5535-8e5f-229a09f49ee7,D01
ed8ae86e-d64c-5535-8e5f-229a09f49ee7,D07
ed8ae86e-d64c-5535-8e5f-229a09f49ee7,X02
ed8ae86e-d64c-5535-8e5f-229a09f49ee7,X03
ed8ae86e-d64c-5535-8e5f-229a09f49ee7,X26
ed8ae86e-d64c-5535-8e5f-229a09f49ee7,X27
232cf09e-d394-52be-9c1f-1d81064ef0dd,A00
232cf09e-d394-52be-9c1f-1d81064ef0dd,A01
232cf09e-d394-52be-9c1f-1d81064ef0dd,C01
232cf09e-d394-52be-9c1f-1d81064ef0dd,C02
232cf09e-d394-52be-9c1f-1d81064ef0dd,D01
232cf09e-d394-52be-9c1f-1d81064ef0dd,D07
232cf09e-d394-52be-9c1f-1d81064ef0dd,X02
232cf09e-d394-52be-9c1f-1d81064ef0dd,X03
232cf09e-d394-52be-9c1f-1d81064ef0dd,X26
232cf09e-d394-52be-9c1f-1d81064ef0dd,X27
7eece939-ad53-56cb-80e7-f717f0681493,A00
7eece939-ad53-56cb-80e7-f717f0681493,A01
7eece939-ad53-56cb-80e7-f717f0681493,X06
e647e6a6-5667-595b-b982-ef93fa4c4cca,C00
e647e6a6-5667-595b-b982-ef93fa4c4cca,C14
e647e6a6-5667-595b-b982-ef93fa4c4cca,C15
e647e6a6-5667-595b-b982-ef93fa4c4cca,X70
62c8666f-2ddf-5a79-ab93-817fa410b66e,K00
62c8666f-2ddf-5a79-ab93-817fa410b66e,Q00
88a83a79-afe8-5994-893c-878e0ee900f8,C00
88a83a79-afe8-5994-893c-878e0ee900f8,C14
88a83a79-afe8-5994-893c-878e0ee900f8,C15
88a83a79-afe8-5994-893c-878e0ee900f8,X70
188fac91-c872-5fba-b6ac-8931b6247657,A00
188fac91-c872-5fba-b6ac-8931b6247657,A01
188fac91-c872-5fba-b6ac-8931b6247657,C01
188fac91-c872-5fba-b6ac-8931b6247657,C02
188fac91-c872-5fba-b6ac-8931b6247657,D01
188fac91-c872-5fba-b6ac-8931b6247657,X02
188fac91-c872-5fba-b6ac-8931b6247657,X03
188fac91-c872-5fba-b6ac-8931b6247657,X04
188fac91-c872-5fba-b6ac-8931b6247657,X06
188fac91-c872-5fba-b6ac-8931b6247657,X26
188fac91-c872-5fba-b6ac-8931b6247657,X56
ad9c2df1-54bb-5a68-952f-5760477ed26a,K00
ad9c2df1-54bb-5a68-952f-5760477ed26a,Q00
555af945-d496-5fc8-b80b-b967381ab29a,A00
555af945-d496-5fc8-b80b-b967381ab29a,A01
555af945-d496-5fc8-b80b-b967381ab29a,C01
555af945-d496-5fc8-b80b-b967381ab29a,C02
555af945-d496-5fc8-b80b-b967381ab29a,D01
555af945-d496-5fc8-b80b-b967381ab29a,X02
555af945-d496-5fc8-b80b-b967381ab29a,X03
555af945-d496-5fc8-b80b-b967381ab29a,X04
555af945-d496-5fc8-b80b-b967381ab29a,X06
555af945-d496-5fc8-b80b-b967381ab29a,X26
555af945-d496-5fc8-b80b-b967381ab29a,X56
1277ec71-a099-51b5-8f2d-2dd95982f1ef,C00
1277ec71-a099-51b5-8f2d-2dd95982f1ef,C03
1277ec71-a099-51b5-8f2d-2dd95982f1ef,C04
1277ec71-a099-51b5-8f2d-2dd95982f1ef,D01
1277ec71-a099-51b5-8f2d-2dd95982f1ef,D14
1277ec71-a099-51b5-8f2d-2dd95982f1ef,D15
1277ec71-a099-51b5-8f2d-2dd95982f1ef,D63
1277ec71-a099-51b5-8f2d-2dd95982f1ef,D66
1277ec71-a099-51b5-8f2d-2dd95982f1ef,X78
5cef105f-73b6-50d3-9cae-cbae014f6b1f,C00
5cef105f-73b6-50d3-9cae-cbae014f6b1f,C03
5cef105f-73b6-50d3-9cae-cbae014f6b1f,C04
5cef105f-73b6-50d3-9cae-cbae014f6b1f,D01
5cef105f-73b6-50d3-9cae-cbae014f6b1f,D14
5cef105f-73b6-50d3-9cae-cbae014f6b1f,D15
5cef105f-73b6-50d3-9cae-cbae014f6b1f,D63
5cef105f-73b6-50d3-9cae-cbae014f6b1f,D66
5cef105f-73b6-50d3-9cae-cbae014f6b1f,X78
a98b1cd6-1def-5899-9851-e4a00bddd793,A00
a98b1cd6-1def-5899-9851-e4a00bddd793,A01
a98b1cd6-1def-5899-9851-e4a00bddd793,A10
a98b1cd6-1def-5899-9851-e4a00bddd793,C01
a98b1cd6-1def-5899-9851-e4a00bddd793,D01
aec067e1-3660-5942-b99f-e67019642229,A00
aec067e1-3660-5942-b99f-e67019642229,A01
aec067e1-3660-5942-b99f-e67019642229,A10
aec067e1-3660-5942-b99f-e67019642229,C01
aec067e1-3660-5942-b99f-e67019642229,D01
f2cbd573-fc28-54b8-b299-d607ae88dade,A00
f2cbd573-fc28-54b8-b299-d607ae88dade,A01
f2cbd573-fc28-54b8-b299-d607ae88dade,A10
f2cbd573-fc28-54b8-b299-d607ae88dade,C01
f2cbd573-fc28-54b8-b299-d607ae88dade,D01
a1531ddd-6955-51ee-94a1-db562499445b,A00
a1531ddd-6955-51ee-94a1-db562499445b,A01
a1531ddd-6955-51ee-94a1-db562499445b,A02
a1531ddd-6955-51ee-94a1-db562499445b,A03
a1531ddd-6955-51ee-94a1-db562499445b,B00
a1531ddd-6955-51ee-94a1-db562499445b,C01
a1531ddd-6955-51ee-94a1-db562499445b,C02
a1531ddd-6955-51ee-94a1-db562499445b,D01
a1531ddd-6955-51ee-94a1-db562499445b,D07
a1531ddd-6955-51ee-94a1-db562499445b,X02
a1531ddd-6955-51ee-94a1-db562499445b,X03
a1531ddd-6955-51ee-94a1-db562499445b,X05
a1531ddd-6955-51ee-94a1-db562499445b,X06
a1531ddd-6955-51ee-94a1-db562499445b,X07
a1531ddd-6955-51ee-94a1-db562499445b,X10
a1531ddd-6955-51ee-94a1-db562499445b,X11
a1531ddd-6955-51ee-94a1-db562499445b,X14
a1531ddd-6955-51ee-94a1-db562499445b,X15
a1531ddd-6955-51ee-94a1-db562499445b,X26
a1531ddd-6955-51ee-94a1-db562499445b,X27
a1531ddd-6955-51ee-94a1-db562499445b,X56
e756f3bf-8fc3-518f-9cc0-8d1a688a0a6c,K00
e756f3bf-8fc3-518f-9cc0-8d1a688a0a6c,Q00
e11438e3-25ff-56d4-9880-d355aa815787,A00
e11438e3-25ff-56d4-9880-d355aa815787,A01
e11438e3-25ff-56d4-9880-d355aa815787,A02
e11438e3-25ff-56d4-9880-d355aa815787,A03
e11438e3-25ff-56d4-9880-d355aa815787,B00
e11438e3-25ff-56d4-9880-d355aa815787,C01
e11438e3-25ff-56d4-9880-d355aa815787,C02
e11438e3-25ff-56d4-9880-d355aa815787,D01
e11438e3-25ff-56d4-9880-d355aa815787,D07
e11438e3-25ff-56d4-9880-d355aa815787,X02
e11438e3-25ff-56d4-9880-d355aa815787,X03
e11438e3-25ff-56d4-9880-d355aa815787,X05
e11438e3-25ff-56d4-9880-d355aa815787,X06
e11438e3-25ff-56d4-9880-d355aa815787,X07
e11438e3-25ff-56d4-9880-d355aa815787,X10
e11438e3-25ff-56d4-9880-d355aa815787,X11
e11438e3-25ff-56d4-9880-d355aa815787,X14
e11438e3-25ff-56d4-9880-d355aa815787,X15
e11438e3-25ff-56d4-9880-d355aa815787,X26
e11438e3-25ff-56d4-9880-d355aa815787,X27
e11438e3-25ff-56d4-9880-d355aa815787,X56
650c9ca2-d3e0-52e3-8ac7-2eb7e0222404,A01
650c9ca2-d3e0-52e3-8ac7-2eb7e0222404,D01
650c9ca2-d3e0-52e3-8ac7-2eb7e0222404,D07
66e9dd91-77a1-523b-905b-948959d6fec0,K00
66e9dd91-77a1-523b-905b-948959d6fec0,Q00
d300a20b-dbfb-5fde-8594-f68ad0b92085,A01
d300a20b-dbfb-5fde-8594-f68ad0b92085,D01
d300a20b-dbfb-5fde-8594-f68ad0b92085,D07
7ea7ac97-0af3-518c-959d-a77cc1970ac0,D01
7ea7ac97-0af3-518c-959d-a77cc1970ac0,D03
c050a23e-5eae-5046-9109-541cd21837bd,D01
7bb2871d-78c5-58b0-a95b-c95f1d64a387,Q00
61603937-e970-5552-9e36-971ba1be3d73,A00
61603937-e970-5552-9e36-971ba1be3d73,A01
61603937-e970-5552-9e36-971ba1be3d73,X26
61603937-e970-5552-9e36-971ba1be3d73,X27
61603937-e970-5552-9e36-971ba1be3d73,X28
c03137a7-cb0d-5291-b4ca-4fa38f00bb0e,X70
c03137a7-cb0d-5291-b4ca-4fa38f00bb0e,X74
c03137a7-cb0d-5291-b4ca-4fa38f00bb0e,X78
00dc6f8e-058e-5e54-8c84-66040066250f,X70
00dc6f8e-058e-5e54-8c84-66040066250f,X74
00dc6f8e-058e-5e54-8c84-66040066250f,X78
3a6747c4-132b-5477-9c61-1f6ebd7969bc,A00
3a6747c4-132b-5477-9c61-1f6ebd7969bc,A01
3a6747c4-132b-5477-9c61-1f6ebd7969bc,C01
3a6747c4-132b-5477-9c61-1f6ebd7969bc,D01
3a6747c4-132b-5477-9c61-1f6ebd7969bc,D07
f9ed59de-19ff-5a69-b86b-2e32565f79f7,A00
f9ed59de-19ff-5a69-b86b-2e32565f79f7,A01
f9ed59de-19ff-5a69-b86b-2e32565f79f7,C01
f9ed59de-19ff-5a69-b86b-2e32565f79f7,D01
f9ed59de-19ff-5a69-b86b-2e32565f79f7,D07
