university_short_name,old_program_id,old_program_code,canonical_program_id,effective_from_year,effective_to_year,reason,is_verified
HBT,878808c2-9948-5cba-86bb-b25779ca17df,"527, 527M",dbe6e35c-3f8b-5add-b507-d070f104051b,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,cdcf3692-075c-5c9a-b015-ccfd4fcfe405,"530, 530M",d6e690ba-6483-5bbb-8d3e-679b56636503,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,a860aeab-61c3-5761-a246-04a581910962,"531, 531M",dd637640-fc06-5d7b-aeff-dbe486630c8a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,737937ba-7b56-5c68-b698-f3bed798d4b9,532,81b45e19-8634-59c7-a338-68b96cecb7ff,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,a960bd9d-0599-5219-8505-6d6500ed7ce1,"532, 532M",81b45e19-8634-59c7-a338-68b96cecb7ff,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,5c8e2e53-b22d-506c-a913-8d220f5484b3,"533, 533M",21b3fdd9-9582-5b3b-a01f-7d429cceb739,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,31fa85a8-037b-5702-b712-671946de1d4f,537,81b45e19-8634-59c7-a338-68b96cecb7ff,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,675809ad-b528-5910-89d8-b5dbefc360c9,"537, 537M",81b45e19-8634-59c7-a338-68b96cecb7ff,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,e69ba208-de99-5b74-b5fd-4d85b9d675bf,"538, 538M",a4f35242-51bf-5e18-ac94-13e75534d59b,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,9d8afb03-8d1f-5f3f-80b9-d65f86ae670f,"602, 602M",eefbc6d9-bde9-56d6-b233-1b83b2bc54fe,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,e708c87d-0efd-595a-9952-25933f58400a,"603, 603M",557b1dad-0ef2-5ad2-b07d-ff1a8bca7c16,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,e3ee474e-c2ab-53cd-8d68-588df6eeca62,"604, 604M",1a8f44e3-9cfe-5f78-9fdc-191d3214227b,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,ec80d909-b08e-5cf7-8116-ca34b2da6d4c,"605, 605M",fa61e0b1-8fb6-58c9-819b-34328df97930,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,5bb863a9-3247-59a2-8201-e2095defc226,"606, 606M",5b9b63bc-4fa9-55ce-94c8-f5d79a6ade57,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,330f9bf3-c9c8-5275-a994-010af504753f,"607, 607M",1962a0de-2b8a-5234-be36-211054c6b9b0,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,26012650-8bc1-5bb4-8cd4-b208d745a50d,608,fa61e0b1-8fb6-58c9-819b-34328df97930,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,4d60df31-4f64-5661-a88b-fd521c67ebc7,"608, 608M",fa61e0b1-8fb6-58c9-819b-34328df97930,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,a9b2277b-9d4e-582a-86c4-4b1f7ce73c55,609,1962a0de-2b8a-5234-be36-211054c6b9b0,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,e3adfb59-65c9-5bc5-91d5-9367840e526b,"609, 609M",1962a0de-2b8a-5234-be36-211054c6b9b0,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,858c2b4d-df35-5468-8e98-b50260951772,"610, 610M",f716582e-7b11-5874-91d1-6dc049688c53,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,a9b2009a-65f8-5049-817c-31b42bd1e04b,"611, 611M",b4e1aa0e-890b-5f81-9c8b-e0feb4b35f88,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,0380153c-0c59-51bb-9a93-e9fd915412c7,"614, 614M",42348794-013b-581d-8380-5681ed242e80,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,24546a14-a6cb-5e40-9fc9-45ff41dca4e5,"615, 615M",9c8b977e-b22a-535a-a39a-e31722783b64,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,705b2e2b-a49d-5d7e-9dbd-1a0201637061,"616, 616M",27fb7aad-d15c-5a55-aa7a-57b7d76797fc,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,e8aea21b-4cec-5f13-b44f-205c92481a9c,"7220201, 7220201M",43483b76-9c5b-5ec6-8344-266bad248d6b,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,dd883c0c-645d-5c95-9aa7-fe2ae3dd51a6,"7229001, 7229001M",2f8da6e8-f435-58e3-9799-3416597552f8,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,2dde50b1-62ab-5f7d-b1c5-a823d701e101,"7229008, 7229008M",9427d170-0cf2-58ee-8024-228096977c31,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,6a97b3d3-b6f5-513d-81c5-a81f6ebbdd9d,"7229010, 7229010M",4cde5142-ecdd-5a6c-81f8-1d193c23f1ac,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,757fb6e1-3cc8-5d01-b0e5-a41affc14259,"7310102, 7310102M",ed198a24-7be8-575b-84d0-c41ed568bd50,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,1063aab6-f2eb-5075-88bb-2f8197b0d811,"7310202, 7310202M",c4879f83-dcdf-52e5-9f93-50fb6e374c12,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,f4b9c337-0982-5b45-91bf-63250870d10e,"7310301, 7310301M",a4140851-0f06-58e2-9615-963a4a05b073,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,bb89b462-7c56-510d-96b0-c133da7dddb7,"7320104, 7320104M",3519a5c4-cec9-592e-8695-7fa83d4c1718,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,95a0c790-1cb1-5658-9806-2dfaaa901d2b,"7320105, 7320105M",49884a9a-8626-584b-a9b6-c1721f080047,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,803f4f84-a2d1-5b05-aff1-b61f1dba018e,"7320107, 7320107M",3afb6535-c0c8-51c5-bec2-bfd99e0186d3,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,28ca1403-e5df-5eeb-98a1-73e86ca746e9,7320110,fa1e7f3e-b167-5392-aa3f-7a4dd1e74d3f,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,269545a4-d753-5222-a320-b22af7449180,"7320110, 7320110M",fa1e7f3e-b167-5392-aa3f-7a4dd1e74d3f,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,b4b3a743-700a-5753-9822-116cbed4e5d4,"7340403, 7340403M",e71b60ac-4a27-5381-b342-1fbd2ce5a0cc,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,681a236c-0cfa-568d-857d-67581a16c7a1,"7760101, 7760101M",cce686c1-1024-50e9-8787-1c7b21639aaf,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,04c4eb56-f0ce-5068-adc0-65021e386db7,"801, 801M",2eec2a74-982c-572d-9131-928d55160d1f,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,6fbb325d-00e4-531f-86a7-a0bb0bf8cc8b,"802, 802M",e2fca70e-af72-5c64-82b9-e39fe55fce6f,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HCP,78c79f52-95fe-547b-8b64-cb317891f2ca,7310106_2,52546c13-5046-5477-8133-6402144ff96c,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HCP,b0ce8d2d-1c5b-5622-b854-2fc9ae859eb5,7310106_CLC,52546c13-5046-5477-8133-6402144ff96c,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HCP,f193ff7e-db12-5a95-b17f-43bcd4a9351d,7340115_2,d0aed71a-b363-5ebd-b786-6d13db616b9e,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HCP,f5ba4688-ea0e-5708-8652-888564e10698,7340201_2,e1a5e593-2c5a-5c4c-895d-e8ec002b60f8,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HCP,de01d514-283b-577b-96ff-a35cac04f1fc,7340201_CLC,e1a5e593-2c5a-5c4c-895d-e8ec002b60f8,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HEH,f876c1e0-dd73-5239-9250-d866db7f455b,7860218,30417953-b283-5afb-a4b8-d1e45f5e20a2,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HPN,e98ffc32-31b6-529a-b27f-4997cb7b119a,7340101 LC,36e11618-fdff-5bee-8731-fb80e0018eb1,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HPN,d1649d53-df5a-5d24-a90b-7b79a98f091a,7340101CLC,36e11618-fdff-5bee-8731-fb80e0018eb1,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HPN,5f4aa996-b46a-584c-986c-2612004f7c0a,7340101LK,36e11618-fdff-5bee-8731-fb80e0018eb1,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HPN,faecd27e-d92b-51b5-9d18-1fff76ea8a82,7340101TA,36e11618-fdff-5bee-8731-fb80e0018eb1,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HPN,ee5086a4-eb18-5d2a-93ab-0491c68264c0,7340102,36e11618-fdff-5bee-8731-fb80e0018eb1,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HPN,26880401-3340-5e12-be2b-d0fb4329c58f,7420201,a3b684be-b442-562c-bc6c-1f559ef405b2,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HQT,04dd8431-e3d9-568a-842e-da416500d78e,7220201,2d88597b-3509-57a1-9dc3-34aed3c2f235,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HQT,c9bd2c22-d26c-552b-bbbb-d9318484c23f,7310106,50ec57b1-9e30-562c-b4de-c9bb1f493b6a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HQT,66e61193-cc79-54af-b69a-7cbef148d17c,7310206,b286cd03-eafc-59fe-af99-dc3ae4c3dbdf,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HQT,efe410cc-4044-5a76-9940-b1911d0f4be9,7320107,16bbe1fa-d6f3-5f54-82e1-38acf2af9ae6,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HQT,9cfd23c5-581a-5223-b4ce-a1a943cfd0d5,7340120,6c3030fe-f109-500c-96d8-f745bdad3573,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HQT,5d8785ab-0d2e-5e2d-980e-393bfdc19587,7380108,f8752bcd-924a-56a3-b08c-57f651091901,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTA,6d67cc77-ba05-57bb-bcc7-33b8ca46af63,7380101_NAM_B,e89eaefd-b71b-5bda-a549-cfd9d5fb9d62,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTA,a60ed3c5-5596-59e5-90b7-a2c1f5e7422c,7380101_NAM_N,e89eaefd-b71b-5bda-a549-cfd9d5fb9d62,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTA,cc3f1706-ea09-5dcc-9234-c84ac77d601a,7380101_NU_B,e89eaefd-b71b-5bda-a549-cfd9d5fb9d62,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTA,d3f52def-37b4-5b88-967c-f0a44ec8629e,7380101_NU_N,e89eaefd-b71b-5bda-a549-cfd9d5fb9d62,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,c6a93e7f-6565-50cf-a0ab-49f944a63ebe,7220201,6e70d7f8-132e-50d0-a7ea-151b8f7692b1,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,4394312a-9701-53b7-87ce-30fb0b4a0818,7310101,29034daf-3dd5-5984-9065-57f09fd2af33,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,812196c7-29d4-5052-bb9c-72bdd2b2e80d,7310102,b0fd64a4-8f8a-5f93-a601-99979209a24d,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,8b6cc808-5f47-5089-bc78-82d722081b13,7310104,53a94883-7ed4-5adb-b0ee-7acfd346c209,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,92ef9e63-ed76-50b9-b313-5eed04ace57f,7310104QT12.01,0dc0575c-790c-582d-bc43-b3eb322e59c4,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,b84b2e5c-221b-5efd-b249-584582b11823,7310108,c2be6aca-7254-5f97-a5a3-ed2cbe845c01,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,1966c9a5-7b73-5af5-bd7a-8b1fe5253e67,7340101,acb793e6-4677-5aee-ad44-14aa5d488723,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,52a1f35c-2094-5b04-bd9f-0741d6fd948a,7340101QT03.01,17ceb67f-aaf9-511d-bbe9-cd53c0823553,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,d87323b4-14c4-595c-80b8-75df3cf7671c,7340115,c5d7d225-4bff-5a08-9bd6-956ba4ef016a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,42ef3d9d-9cd9-5ecc-b603-c855663f2360,7340115QT11.02,ca940dc7-dfbf-5715-9e57-38b46b5a99d4,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,7d702366-9886-59d7-ab24-06db78fa2e99,7340115QT11.02PH,ca940dc7-dfbf-5715-9e57-38b46b5a99d4,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,b5bcb95a-ba9e-51d6-b504-a716bbee1f74,7340116,5382c665-c16d-5623-93a6-c24f4e45e258,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,3fcdf96d-05ff-5bfe-84ad-aafac5bdecd7,7340116QT09.01,7d3f640c-276b-553d-963f-0e9fa2238a2b,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,42a39a2d-812e-5dde-984e-8c2127590f13,7340120QT15.01,82c56ef9-3b8f-520f-b935-31097e72b54d,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,14452418-0ce5-5aa7-b5e1-7c30b0df0cfe,7340201,45fddaa4-fb0e-56a2-891e-591ef9e14ddd,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,a09be5a2-5b14-5555-80e8-71ac0fcb8a0f,7340201D,45fddaa4-fb0e-56a2-891e-591ef9e14ddd,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,55e97283-0638-54a9-967b-b189d50a61af,7340201QT01.01,a557e403-6212-52a8-add1-f365eafbfc08,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,bdfa5231-fc8f-5265-b19f-f8942f680896,7340201QT01.06,443a8a68-fab5-5e62-ad6e-5d65f0187cb0,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,fb91fd34-c31f-5051-b6c4-73076025d95f,7340201QT01.09,7e88e7ad-f2b6-5d23-a4d0-a984ecd33000,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,e556f5f1-6a52-53bb-939e-b58862cae8db,7340201QT01.11,35e5214f-cd8e-5a4e-9c94-50fd95cc4070,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,3050b662-bfda-5eb4-a76f-a386a844506a,7340201QT01.15,9ef37e43-f479-5e22-9927-f603d3d30c90,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,37ad5091-6604-54b9-9216-aeae35ce7b1a,7340201QT01.19,3099bd3a-b8d7-572e-b774-d3bdf672b222,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,0a6181e8-5769-59e8-b79a-14c62de43761,7340204,87ddbb9e-f239-5a7c-9870-ff3368cd5600,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,744c55e3-f144-5492-be13-cdb693633d8d,7340301,dfac0317-0960-5f72-b569-6d5bfe489bd9,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,41bee15f-0d14-5432-a173-6ca771cd64ed,7340301C22,141538fa-a4e0-577c-a64d-2c16afb1cbd8,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,6798c741-5a62-5853-84a0-194652af10ef,7340301D,dfac0317-0960-5f72-b569-6d5bfe489bd9,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,3750f2e7-c359-5f08-a1c5-1e377e9de8ef,7340301QT02.01,dfac0317-0960-5f72-b569-6d5bfe489bd9,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,2792e900-6699-5447-8d93-95a81502e9f6,7340301QT02.01PH,dfac0317-0960-5f72-b569-6d5bfe489bd9,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,494a5651-a554-5e99-be3b-05a5c07ba7b1,7340301QT02.02,5e27fa56-ef09-5b4e-b340-d0227a445b01,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,c8ddcd94-109a-5288-b5f7-f9e0beca628b,7340301QT02.03,e2a12c81-dd95-514a-be72-f892f069ba74,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,2ddaf627-5b0d-5505-b1cc-d5b94d6e354d,7340302,141538fa-a4e0-577c-a64d-2c16afb1cbd8,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,ab7f8112-2e2f-54ec-a3c6-ba9ddea362a7,7340302C21,dfac0317-0960-5f72-b569-6d5bfe489bd9,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,8adb00bb-2498-59cb-b547-ed497b936147,7340302C22,141538fa-a4e0-577c-a64d-2c16afb1cbd8,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,a89dd906-e417-5862-8765-c7085ff2d263,7340302QT10.01,fa5f1b8c-4686-53fe-8a70-9edbbb9713e1,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,b05b8992-5d04-5fcd-b1a9-27d634590ac7,7340302QT10.01PH,141538fa-a4e0-577c-a64d-2c16afb1cbd8,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,c96b5c65-92f5-5db4-9be5-129f4cee6719,7340403,572d7fd4-35de-5084-a548-9fef91361992,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,5c6aac15-1731-5275-a5c3-fac1362f761f,7380101,a6824e99-5ff5-5392-869a-0cf0a50cbea9,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,24e62589-49c1-5408-bc6e-bbc5c0e04fd7,7460108,e6c117d5-b3a1-528c-85e1-d018726256bf,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HTC,bf0c7eab-0777-5f1a-852a-592e55aefd64,7480201,198b8454-bef0-5800-b661-5ecc92cd46b0,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HVN,faea6d24-7d45-5cef-99b5-58c7a54ea747,HVN25,aed6cac7-757f-5377-b142-b79af495ed7b,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HVQ,b5bbe42d-c71e-58cd-b2ac-35ef41474d51,7340101,2320ec9b-ce42-5d8b-987e-1314e9df6546,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KCN,9daa8234-fbfe-51fd-a9bf-92e13ed54a9f,7480109,6dea22f5-4500-5681-a677-9a4282ae2590,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KCN,ed714862-f5b4-5f68-bc3a-5adb0768928c,7480109 (7480109),6dea22f5-4500-5681-a677-9a4282ae2590,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KHA,aa712c04-67cd-576d-8a0f-7e83db1f313b,7310101,49953b80-c47d-5f03-9a8e-503a3d4a9a0d,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KHA,1ff4da9b-dc05-5040-a986-53720f5caa18,73101011,49953b80-c47d-5f03-9a8e-503a3d4a9a0d,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KHA,b84c8a19-1ce0-5383-81f6-28e082ee36b1,73101012,487ebdad-de5b-5ab1-8cea-3b38645983fb,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KHA,64199ee9-feb5-5504-a4dd-1d470a7dad8f,73101013,7ee811ca-0458-5320-a5c2-61acfe54f44a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KHA,03be187b-0a77-59c1-a32b-9becb15c147d,7310104_CLC2,d6a261da-05c3-5206-9967-789a7bd6516d,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KHA,f1928c4f-48cc-57a7-aa4a-4d90d9f32644,7310105_CLC1,a6aa4980-cce8-5fc9-9a60-6b8a222154c3,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KHA,20b536c8-59d5-5868-b14a-d90e479e4257,7310106_CLC3,74996915-90bd-554d-a9f7-603bab3f38a8,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KHA,b3af90c8-68b9-57ef-9a04-6e1d67dc725b,7320108_CLC2,57e03b2e-a250-5776-a464-c320bc87ac6a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KHA,27be2c96-1945-5634-a7de-af3a7014e870,7340101_CLC2,b7c9bf71-a441-5e8f-b468-81e4e6b67783,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KHA,bc5ab685-6872-5434-93b8-5508196222b8,7340101_TT1,b7c9bf71-a441-5e8f-b468-81e4e6b67783,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KHA,d38fa076-f8bb-5819-b0d4-41d13ff58f7a,7340115_CLC3,94d1f37c-8465-5453-b26c-d09ace3a454d,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KHA,966b434c-8fbf-5ba0-9678-d0854a1d330d,7340120_CLC3,f7bd921e-c3cc-55bf-9edd-29fd5d3fe6a7,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KHA,fe342ae2-b2bb-5d18-87c5-b44e85d5ccc7,7340120_TT2,f7bd921e-c3cc-55bf-9edd-29fd5d3fe6a7,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KHA,10469717-eee3-5951-bd5a-5d8b021cf5cd,7340122_CLC3,4625fd53-5903-5b27-85f7-4ca49dccb207,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KHA,d9060a21-4646-55bd-9071-ea101f53f109,7340201_CLC1,56904c65-ff57-5eb0-a335-b89fa96a2f1c,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KHA,d5748bf9-10ba-5bda-bc72-4a5eae0e5d9f,7340201_CLC3,56904c65-ff57-5eb0-a335-b89fa96a2f1c,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KHA,b694f08e-1cc2-5aa7-9ea5-bc93e918d9d0,7340201_TT1,56904c65-ff57-5eb0-a335-b89fa96a2f1c,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KHA,0a773fc7-34c7-578f-ba1f-8ebd2d5cb52b,7340201_TT2,56904c65-ff57-5eb0-a335-b89fa96a2f1c,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KHA,90f35ddf-4283-54f4-b561-43bc8db7281b,7340204_CLC1,26445a3d-d392-5809-a01a-f08534e8af7c,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KHA,0c1ea674-ecb6-5c5d-8367-577542a2cfda,7340301_TT1,fb70777c-5d53-5ab7-aea5-ea1684071ccb,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KHA,4c0e660d-5208-5130-aedd-e615d4de07a5,7340302_CLC3,3a098d43-9ead-5ee2-af26-07cd5d273b37,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KHA,5a729095-8685-5cde-a5d9-eec83785c7e3,7340404_CLC2,f6343f04-428c-5914-a6b1-b1673e6a0662,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KHA,c64958f8-a74d-5919-9eba-fe55afd34959,7480201_CLC1,f0039c39-f0ba-5bc7-8673-8b6c63fef7fe,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KHA,8821c490-e793-55f8-ad48-a51e78fe4ada,7510605_CLC3,c0f8b0eb-a32a-5c57-b89b-0cc52ef59b3a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KHA,d4223bd4-7f9a-504d-9a9c-5054ec5bbd46,CT1,56904c65-ff57-5eb0-a335-b89fa96a2f1c,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KHA,a17ea75b-dfb8-5785-81e2-8c8e35e69d6e,CT3,e5d54189-7811-58f8-8428-f7506edc8737,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KHA,83cd6eb6-89ea-5c04-86c3-208c638e8082,POHEI,adb5fe98-703d-56ca-8e6e-a76721f9a963,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KMA,5131a5e5-8898-52c6-8124-e5aa32e8e864,7480201KMA,0eb1c653-bf92-5167-aece-089fc30eaac1,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KMA,56379d74-d496-57ec-a696-1818e90f5b68,7480201KMP,0eb1c653-bf92-5167-aece-089fc30eaac1,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KMA,ecb7333a-b414-5cc7-9bea-4ceaf9303ae3,7480202KMA,9694885a-59be-5178-8fca-bf3fa73bea5f,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KMA,88458f6d-df4e-5220-95bf-519bb3f7b14e,7480202KMP,9694885a-59be-5178-8fca-bf3fa73bea5f,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KQH,299c97be-22f8-5554-bcd8-41e7d0b5a9cf,7860220,fb4c6a70-253b-5532-8c2f-35fc5005d42c,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KTA,f909ffef-1ad5-5460-99bf-abc65134ed1a,7480201-1,57d8f106-ff81-5705-837a-3ea328761e31,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KTA,ebbd60a7-8256-554b-99da-b08eb0eee9c2,75801011,dfd9c693-9b09-5f6c-a0d7-b92abbb96d2a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KTA,48e75fd2-f16d-5f7f-9d66-92fe5d0bd584,75801051,547d001c-9a2f-58cf-903e-73f6b13e6adc,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KTA,3277c25f-900a-5ad9-891a-9e571a4c21fa,7580201-1,028fb885-5393-5396-9fb2-882f7576b48a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KTA,8196116f-a027-52ce-b05a-add6ea35bf09,7580201-2,028fb885-5393-5396-9fb2-882f7576b48a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KTA,964410d1-3347-54d5-9d04-049429a0d7e9,75802102,103087f4-7ba5-5e0f-b3af-86a4ee4c058e,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KTA,84d400ab-7784-52b7-8898-232bd79bc5a4,7580210_l,103087f4-7ba5-5e0f-b3af-86a4ee4c058e,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
KTA,8d0d71b5-8415-529a-9434-1cb6397f05fc,7580301-1,9189cde4-bc7e-5ab7-aa15-9356cc82d3fd,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
