id,university_short_name,major_code,is_active,program_source_code,program_name,source,source_school_id,missing_reason,base_program_code,quota,canonical_program_id
d72adf7f-1647-5a06-bf35-f4fb7053d6d9,MDA,7520201,true,7520201,Kỹ thuật điện,tuyensinh247,375,Thiếu quota trong course_catalog,7520201,,
d52e64aa-07bf-5738-93f6-799d9c058879,MDA,7520216,true,7520216,Kỹ thuật điều khiển và tự động hóa,tuyensinh247,375,Thiếu quota trong course_catalog,7520216,,
5020fa12-434a-592a-96ae-cdb38fa034f2,MDA,7520218,false,7520218,Kỹ thuật Robot,tuyensinh247,375,Dữ liệu quá khứ (Mã nhánh/Biến thể),7520107,,1c3c411c-1c79-5c97-937e-cbd8f5dc4565
3f12640a-9eda-51d8-870d-a6e6d7c3fd2e,MDA,7520301,true,7520301,Kỹ thuật hoá học,tuyensinh247,375,Thiếu quota trong course_catalog,7520301,,
82dd2334-d510-51bb-a801-f544a4833fab,MDA,7520309,true,7520309,Kỹ thuật vật liệu,tuyensinh247,375,Thiếu quota trong course_catalog,7520309,,
56016558-f4ca-58c4-9cdb-76be4e5039be,MDA,7520320,true,7520320,Kỹ thuật môi trường,tuyensinh247,375,Thiếu quota trong course_catalog,7520320,,
b83b3b1a-77ca-5533-8415-0f5a9630bc08,MDA,7520501,true,7520501,Kỹ thuật địa chất,tuyensinh247,375,Thiếu quota trong course_catalog,7520501,,
61cca6d6-2a62-5fb8-bfd0-6163e1861ec8,MDA,7520502,true,7520502,Kỹ thuật địa vật lý,tuyensinh247,375,Thiếu quota trong course_catalog,7520502,,
b3690b2d-fb99-558f-82cb-d5cccb6b070c,MDA,7520503,true,7520503,Kỹ thuật trắc địa - bản đồ,tuyensinh247,375,Thiếu quota trong course_catalog,7520503,,
25534421-e69d-5d61-97a2-3669ed97fe48,MDA,7520505,true,7520505,Đá quý Đá mỹ nghệ,tuyensinh247,375,Thiếu quota trong course_catalog,7520505,,
02e4b2a7-2081-52ca-b169-3d69dfceb777,MDA,7520601,true,7520601,Kỹ thuật mỏ,tuyensinh247,375,Thiếu quota trong course_catalog,7520601,,
d45da281-ecd8-585a-b60f-847120ae58df,MDA,7520604,true,7520604,Kỹ thuật dầu khí,tuyensinh247,375,Thiếu quota trong course_catalog,7520604,,
b38ae83a-fce9-5d20-b040-8230c92934d1,MDA,7520605,true,7520605,Kỹ thuật khí thiên nhiên,tuyensinh247,375,Thiếu quota trong course_catalog,7520605,,
c08761ae-1405-5d6f-a4df-b74be82e61f4,MDA,7520606,true,7520606,Công nghệ số trong thăm dò và khai thác tài nguyên thiên nhiên,tuyensinh247,375,Thiếu quota trong course_catalog,7520606,,
364e2239-9546-5b3e-9df0-4dae3612bca6,MDA,7520607,true,7520607,Kỹ thuật tuyển khoáng,tuyensinh247,375,Thiếu quota trong course_catalog,7520607,,
00d17996-76cb-59b6-8b00-52ac815cd0a7,MDA,7580106,true,7580106,Quản lý đô thị và công trình,tuyensinh247,375,Thiếu quota trong course_catalog,7580106,,
a0139baf-57d3-5e28-ad26-1fbf216e7496,MDA,7580109,true,7580109,Quản lý phát triển đô thị và bất động sản,tuyensinh247,375,Thiếu quota trong course_catalog,7580109,,
d1d03e7c-3615-5635-916f-2c80362458be,MDA,7580201,true,7580201,Kỹ thuật xây dựng,tuyensinh247,375,Thiếu quota trong course_catalog,7580201,,
3ed9e0de-d016-5078-894e-c57fd1a02280,MDA,7580204,true,7580204,Xây dựng công trình ngầm thành phố và Hệ thống tàu điện ngầm,tuyensinh247,375,Thiếu quota trong course_catalog,7580204,,
74a0a55d-974e-51e5-bfee-31b0e7b53204,MDA,7580205,true,7580205,Kỹ thuật xây dựng công trình giao thông,tuyensinh247,375,Thiếu quota trong course_catalog,7580205,,
56865ecf-2de3-5c1e-8640-27da52a92634,MDA,7580211,true,7580211,Địa kỹ thuật xây dựng,tuyensinh247,375,Thiếu quota trong course_catalog,7580211,,
b3352b6b-559c-5557-b05a-0394e4aa75bf,MDA,7580212,true,7580212,Kỹ thuật tài nguyên nước,tuyensinh247,375,Thiếu quota trong course_catalog,7580212,,
a21ae01a-9153-5f2c-aa39-261272fee78b,MDA,7580302,true,7580302,Quản lý xây dựng,tuyensinh247,375,Thiếu quota trong course_catalog,7580302,,
4a2a7c06-0c66-55ae-8c5c-e272091547d8,MDA,7720203,true,7720203,Hóa dược,tuyensinh247,375,Thiếu quota trong course_catalog,7720203,,
7d5ad474-ec27-585c-9438-6a9adcc3645a,MDA,7810105,true,7810105,Du lịch địa chất,tuyensinh247,375,Thiếu quota trong course_catalog,7810105,,
7ea5a734-328f-56d6-93e2-fd67fd047636,MDA,7850101,true,7850101,Quản lý tài nguyên và môi trường,tuyensinh247,375,Thiếu quota trong course_catalog,7850101,,
c2e6034f-cd63-50e6-973b-fdaa997f1b20,MDA,7850103,true,7850103,Quản lý đất đai,tuyensinh247,375,Thiếu quota trong course_catalog,7850103,,
890c6011-acfa-5f58-a96e-6dc0531ddc23,MDA,7850196,true,7850196,Quản lý tài nguyên khoáng sản,tuyensinh247,375,Thiếu quota trong course_catalog,7850196,,
e9508854-af76-5c02-a502-5de469e64e1a,MDA,7850202,true,7850202,"An toàn, Vệ sinh lao động",tuyensinh247,375,Thiếu quota trong course_catalog,7850202,,
b08c52d2-3e64-5de7-9fd6-a36977627947,MHN,7210403,true,7210403,Thiết kế đồ họa,tuyensinh247,296,,7210403,160,
92b41980-45da-5a2b-b0d7-7dde27defb9a,MHN,7210404,true,7210404,Thiết kế thời trang,tuyensinh247,296,,7210404,55,
b002a5b0-12bf-5232-bad2-c12baeecc06f,MHN,7220201,true,7220201,Ngôn ngữ Anh,tuyensinh247,296,,7220201,290,
0954680a-c9cf-5205-9acb-7b68f8b12d7a,MHN,7220204,true,7220204,Ngôn ngữ Trung Quốc,tuyensinh247,296,,7220204,280,
e7b16e9c-8706-58db-bf96-4ec3ee5912d5,MHN,7340101,true,7340101,Quản trị kinh doanh,tuyensinh247,296,,7340101,290,
9651acd4-f04a-5e82-916f-8be92f972583,MHN,7340122,true,7340122,Thương mại điện tử,tuyensinh247,296,,7340122,130,
272a6452-ef3a-5727-ab4d-fa087e66f8e6,MHN,7340201,true,7340201,Tài chính - Ngân hàng,tuyensinh247,296,,7340201,375,
39316c89-e313-50b6-b590-099b03d2c87a,MHN,7340204,true,7340204,Bảo hiểm,tuyensinh247,296,,7340204,45,
a9523b8a-8d45-5459-82f3-88bc13628a4a,MHN,7340301,true,7340301,Kế toán,tuyensinh247,296,,7340301,260,
00d0aa18-2710-561c-a5f1-541173fd94bd,MHN,7380101,true,7380101,Luật,tuyensinh247,296,,7380101,230,
21b06250-9733-5f97-8bec-711bc54091b3,MHN,7380101,false,7380101_C00,Luật,tuyensinh247,296,Dữ liệu quá khứ (Mã nhánh/Biến thể),7380101,,00d0aa18-2710-561c-a5f1-541173fd94bd
65bf17a3-4ca4-5b54-bfa0-fb7950b8ba07,MHN,7380107,true,7380107,Luật kinh tế,tuyensinh247,296,,7380107,230,
870633cb-56c0-5ada-9bed-66d42ea5e652,MHN,7380107,false,7380107_C00,Luật kinh tế,tuyensinh247,296,Dữ liệu quá khứ (Mã nhánh/Biến thể),7380107,,65bf17a3-4ca4-5b54-bfa0-fb7950b8ba07
99fe8467-17b8-5397-86ac-2e89fd25f31e,MHN,7380108,true,7380108,Luật quốc tế,tuyensinh247,296,,7380108,100,
b551efe6-4d87-597a-bc5e-2d01d78214b9,MHN,7380108,false,7380108_C00,Luật quốc tế,tuyensinh247,296,Dữ liệu quá khứ (Mã nhánh/Biến thể),7380108,,99fe8467-17b8-5397-86ac-2e89fd25f31e
e6a9b033-5c51-55f4-a8d1-27fcadfd24dc,MHN,7420201,true,7420201,Công nghệ sinh học,tuyensinh247,296,,7420201,120,
f770e173-b688-5e41-acd4-328db188bf11,MHN,7480106,true,7480106,Kỹ thuật máy tính,tuyensinh247,,,7480106,75,
212cdbd2-8cc8-5e31-adba-d09c0f7e7b7f,MHN,7480201,true,7480201,Công nghệ thông tin,tuyensinh247,296,,7480201,385,
c8ce22ae-1459-5bfd-bf92-3cfd3b1068ee,MHN,7510302,true,7510302,Công nghệ kỹ thuật điện tử - viễn thông,tuyensinh247,296,,7510302,200,
60d38a36-aad6-54f5-bfeb-0ef73c84bed8,MHN,7510303,true,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,tuyensinh247,296,,7510303,290,
0560dd38-01c0-5b5d-a110-94111dfece26,MHN,7540101,true,7540101,Công nghệ thực phẩm,tuyensinh247,296,,7540101,180,
169cf581-0477-52e4-a862-006e394e21da,MHN,7580101,true,7580101,Kiến trúc,tuyensinh247,296,,7580101,85,
a267da2e-6028-5581-bbf2-a11e81c10b16,MHN,7580108,true,7580108,Thiết kế nội thất,tuyensinh247,296,,7580108,100,
4ebc2c9b-84f9-53dd-8e6b-76f7b3716a26,MHN,7810103,true,7810103,Quản trị dịch vụ du lịch và lữ hành,tuyensinh247,296,,7810103,225,
5cfff814-bedd-5429-b915-1f46f7de0979,MHN,7810201,true,7810201,Quản trị khách sạn,tuyensinh247,296,,7810201,150,
19ce31f9-e8de-5eb4-8c92-2a02bca801aa,MTC,7210103,true,7210103,Ngành Hội họa,tuyensinh247,372,,7210103,80,
5a08b237-c978-57a1-b2af-adc0e9dccc13,MTC,7210105,true,7210105,Ngành Điêu khắc,tuyensinh247,372,,7210105,30,
b7232d27-52f0-54df-9162-52541160db5e,MTC,7210107,true,7210107,Ngành Gốm,tuyensinh247,372,,7210107,40,
23d7ee61-f3ab-517e-86d5-167ab894e4e9,MTC,7210402,true,7210402,Ngành Thiết kế Công nghiệp,tuyensinh247,372,,7210402,80,
145ab05a-0e38-5ae7-9717-9c2d9888137c,MTC,7210403,true,7210403,Ngành Thiết kế Đồ họa,tuyensinh247,372,,7210403,200,
3d7ebfdb-d067-5f8d-b1a9-46dd00f3d9e0,MTC,7210404,true,7210404,Ngành Thiết kế Thời trang,tuyensinh247,372,,7210404,120,
ccb039a7-139f-50e7-be6e-0a17a54cf224,MTC,7580108,true,7580108,Ngành Thiết kế Nội thất,tuyensinh247,372,,7580108,200,
29ad50b0-f9e1-59d2-8121-1885154bc0ec,MTH,7140222,true,7140222,Sư phạm Mỹ thuật,tuyensinh247,,,7140222,15,
dd0dc021-9f1a-5d12-b735-87cee5b60b06,MTH,7210101,true,7210101,"Lý luận, lịch sử và phê bình nghệ thuật",tuyensinh247,374,,7210101,7,
03194654-2e6d-5a68-8add-a5d561fbe249,MTH,7210103,true,7210103,Hội họa,tuyensinh247,374,,7210103,45,
4460abf6-a8f6-54bb-bc8d-1e11e0035828,MTH,7210104,true,7210104,Đồ họa,tuyensinh247,374,,7210104,11,
b3c0d841-efaa-59d7-848a-8ebe9c6483ff,MTH,7210105,true,7210105,Điêu khắc,tuyensinh247,374,,7210105,7,
bb5a7112-2d25-5735-9e8f-0568152f20bf,MTH,7210403,true,7210403,Thiết kế đồ họa,tuyensinh247,374,,7210403,45,
809b01ed-2058-5adb-adba-ac98648c82c4,NHF,7220101,true,7220101,Tiếng Việt và Văn hoá Việt Nam (dành cho người nước ngoài),tuyensinh247,,,7220101,250,
21ba8693-7b4b-5ba1-a412-76eeb30889cb,NHF,7220201,true,7220201,Ngôn ngữ Anh,tuyensinh247,336,,7220201,300,
1fbd5ffe-8d4b-534c-a995-514ce404e9b7,NHF,7220201,true,7220201 TM,Ngôn ngữ Anh - thương mại,tuyensinh247,,,7220201 TM,100,
8a3b357e-8a7c-5418-b501-857d11343dd2,NHF,7220201,true,7220201 TT,Ngôn ngữ Anh - CTTT,tuyensinh247,336,,7220201 TT,100,
b2314414-e29a-5b5d-885d-c27bfc16cd6f,NHF,7220202,true,7220202,Ngôn ngữ Nga,tuyensinh247,336,,7220202,150,
e402c741-a136-5425-9f50-41e6ac57549b,NHF,7220203,true,7220203,Ngôn ngữ Pháp,tuyensinh247,336,,7220203,135,
db952711-f377-50a7-9ef2-30b3d4a6ffde,NHF,7220204,true,7220204,Ngôn ngữ Trung Quốc,tuyensinh247,336,,7220204,280,
fb7645e1-e6e3-5da3-95ca-538033832f57,NHF,7220204,false,7220204 CLC,Ngôn ngữ Trung Quốc,tuyensinh247,336,Dữ liệu quá khứ (Mã nhánh/Biến thể),7220204,,db952711-f377-50a7-9ef2-30b3d4a6ffde
4c719fbd-82f2-5614-a91e-5c4ced4dcc14,NHF,7220204,true,7220204 TT,Ngôn ngữ Trung Quốc - CTTT,tuyensinh247,336,,7220204 TT,120,
a58b248c-017e-54bc-87da-1f78d3051f4f,NHF,7220205,true,7220205,Ngôn ngữ Đức,tuyensinh247,336,,7220205,150,
bda2c4d0-9306-5295-afcc-c5da56b7a10e,NHF,7220206,true,7220206,Ngôn ngữ Tây Ban Nha,tuyensinh247,336,,7220206,100,
a6c5d865-33c6-5efe-b52c-2598c3a6281c,NHF,7220207,true,7220207,Ngôn ngữ Bồ Đào Nha,tuyensinh247,336,,7220207,75,
baf19859-73c4-5348-870e-f86c957ca4ae,NHF,7220208,true,7220208,Ngôn ngữ Italia,tuyensinh247,336,,7220208,75,
9fd12c0f-e73d-57ce-868f-1c85f4e3b388,NHF,7220208,false,7220208 CLC,Ngôn ngữ Italia,tuyensinh247,336,Dữ liệu quá khứ (Mã nhánh/Biến thể),7220208,,baf19859-73c4-5348-870e-f86c957ca4ae
1b6dad3a-c1c7-567e-b34f-61cbd493f797,NHF,7220208,true,7220208 TT,Ngôn ngữ Italia - CTTT,tuyensinh247,336,,7220208 TT,75,
f97ec5f6-ed12-5c75-b077-dff8ca3c1ae3,NHF,7220209,true,7220209,Ngôn ngữ Nhật,tuyensinh247,336,,7220209,200,
780b287c-02e8-5c12-9702-7aace4d7fce7,NHF,7220210,true,7220210,Ngôn ngữ Hàn Quốc,tuyensinh247,336,,7220210,120,
d18d8040-864f-5e11-baf5-352225147882,NHF,7220210,false,7220210 CLC,Ngôn ngữ Hàn Quốc,tuyensinh247,336,Dữ liệu quá khứ (Mã nhánh/Biến thể),7220210,,780b287c-02e8-5c12-9702-7aace4d7fce7
ad0ad710-e22f-57cc-bff8-7e8209bbcd14,NHF,7220210,true,7220210 TT,Ngôn ngữ Hàn Quốc - CTTT,tuyensinh247,336,,7220210 TT,120,
58addf69-4679-54d1-862b-5929cea30fbd,NHF,7310111,true,7310111,Nghiên cứu phát triển,tuyensinh247,336,,7310111,60,
b76cfbe4-2f54-5dff-9a69-7cd20101140d,NHF,7310206,true,7310206,Quan hệ quốc tế,tuyensinh247,,,7310206,75,
69ccb285-1656-542d-8342-553a9e5f9a78,NHF,7310601,true,7310601,Quốc tế học,tuyensinh247,336,,7310601,125,
407f0f77-7401-5e57-b2e7-12813f200dc0,NHF,7320104,true,7320104,Truyền thông đa phương tiện,tuyensinh247,336,,7320104,120,
6b1d2c9c-a0ae-54f2-a3f9-f42914a43d58,NHF,7320109,true,7320109,Truyền thông doanh nghiệp,tuyensinh247,336,,7320109,75,
d07de7c1-6ebf-52b7-9a63-0e867231891f,NHF,7340101,true,7340101,Quản trị kinh doanh,tuyensinh247,336,,7340101,100,
483ed30f-4815-5258-a015-bebe8c5c8b89,NHF,7340115,true,7340115,Marketing,tuyensinh247,336,,7340115,75,
fd770351-c8be-5c7a-ad34-b0c7672e7712,NHF,7340201,true,7340201,Tài chính - Ngân hàng,tuyensinh247,336,,7340201,100,
54ad73d7-548f-5bea-9896-2b7f2ef68ac7,NHF,7340205,true,7340205,Công nghệ tài chính,tuyensinh247,336,,7340205,75,
561697d6-5506-5db8-b2ba-40102553b144,NHF,7340301,true,7340301,Kế toán,tuyensinh247,336,,7340301,100,
99173b57-48a2-5d7e-83fb-26d9fb6357b9,NHF,7480201,true,7480201,Công nghệ thông tin,tuyensinh247,336,,7480201,180,
24f9932b-5bc1-5d3f-a74c-5ad88b1457cc,NHF,7480201,false,7480201 CLC,Công nghệ thông tin,tuyensinh247,336,Dữ liệu quá khứ (Mã nhánh/Biến thể),7480201,,99173b57-48a2-5d7e-83fb-26d9fb6357b9
e9cc3938-b90e-532e-b497-fd6f303fc91c,NHF,7480201,true,7480201 TT,Công nghệ thông tin - CTTT,tuyensinh247,336,,7480201 TT,120,
21b728e5-e26e-53a7-aa25-7b72c4a78fe1,NHF,7810103,true,7810103,Quản trị Dịch vụ du lịch và lữ hành,tuyensinh247,336,,7810103,75,
a09e9726-2098-51cd-a5c9-8a81990c2a17,NHF,7810103,false,7810103 CLC,Quản trị Dịch vụ du lịch và lữ hành,tuyensinh247,336,Dữ liệu quá khứ (Mã nhánh/Biến thể),7810103,,21b728e5-e26e-53a7-aa25-7b72c4a78fe1
222a8dad-8a59-5d07-a316-0c5437134550,NHF,7810103,true,7810103 TT,Quản trị Dịch vụ du lịch và lữ hành - CTTT,tuyensinh247,336,,7810103 TT,75,
5be5e52d-1239-5f4d-8f58-a35b46b8b4a6,NHH,7220201,false,7220201,Ngôn ngữ Anh Tài chính – Ngân hàng,tuyensinh247,247,Dữ liệu quá khứ (Mã nhánh/Biến thể),FL01,,7454626b-79d1-5e11-839f-854a12635b7c
368693d6-f9f3-5faf-8970-132e42ef8cdb,NHH,7310101,false,7310101,Khoa học dữ liệu trong kinh tế và kinh doanh,tuyensinh247,247,Dữ liệu quá khứ (Mã nhánh/Biến thể),DS01,,05898ab2-58db-55dd-b1fb-90abd15ace6c
1eb69425-8be1-5d4c-9dd6-b747c1798a2b,NHH,7340101,false,7340101,Quản trị kinh doanh,tuyensinh247,247,Dữ liệu quá khứ (Mã nhánh/Biến thể),BUS02,,fc3aa268-1379-584b-bae9-3f9cbe2f4db1
ef57df0a-50b4-5b4e-9549-81eafcb1b2f1,NHH,7340101,false,7340101_AP,Quản trị kinh doanh,tuyensinh247,247,Dữ liệu quá khứ (Mã nhánh/Biến thể),BUS02,,fc3aa268-1379-584b-bae9-3f9cbe2f4db1
b1bc6f9d-e87c-5cd6-8234-56ed83234a9d,NHH,7340101,false,7340101_IU,Quản trị kinh doanh,tuyensinh247,247,Dữ liệu quá khứ (Mã nhánh/Biến thể),BUS02,,fc3aa268-1379-584b-bae9-3f9cbe2f4db1
028391c8-6559-59d4-9641-6cac6fc7a89a,NHH,7340101,false,7340101_IV,Quản trị kinh doanh,tuyensinh247,247,Dữ liệu quá khứ (Mã nhánh/Biến thể),BUS02,,fc3aa268-1379-584b-bae9-3f9cbe2f4db1
a185f298-8190-5235-9649-8a1ad6eb74f2,NHH,7340120,false,7340120,Kinh doanh quốc tế,tuyensinh247,247,Dữ liệu quá khứ (Mã nhánh/Biến thể),IB01,,87a8ace7-37da-59a0-8875-bcd46f2eda67
b9475843-87cd-5ed9-aaaf-d02b00a8633f,NHH,7340201,false,7340201,Ngân hàng,tuyensinh247,247,Dữ liệu quá khứ (Mã nhánh/Biến thể),BANK02,,98460437-9916-5d81-9992-7e6253d02570
1a83a21e-88fd-5eb3-9293-ef4ca7e9fb37,NHH,7340201,false,7340201_AP,Ngân hàng,tuyensinh247,247,Dữ liệu quá khứ (Mã nhánh/Biến thể),BANK02,,98460437-9916-5d81-9992-7e6253d02570
79e08477-bcc0-546f-a505-2251613d82b2,NHH,7340201,false,7340201_AP_NH,Ngân hàng,tuyensinh247,247,Dữ liệu quá khứ (Mã nhánh/Biến thể),BANK02,,98460437-9916-5d81-9992-7e6253d02570
24ab350c-ae72-5228-8fe3-01dcaa174e04,NHH,7340201,false,7340201_AP_TC,Tài chính,tuyensinh247,247,Dữ liệu quá khứ (Mã nhánh/Biến thể),FIN02,,5ae24839-9e4f-5f0f-a228-bf88c32be8ee
56de33da-de18-5575-9eed-dec9a127a721,NHH,7340201,false,7340201_NH,Ngân hàng,tuyensinh247,247,Dữ liệu quá khứ (Mã nhánh/Biến thể),BANK02,,98460437-9916-5d81-9992-7e6253d02570
a58de21c-8f9c-553b-b2ef-b3c2f0ae0d94,NHH,7340201,false,7340201_TC,Tài chính,tuyensinh247,247,Dữ liệu quá khứ (Mã nhánh/Biến thể),FIN02,,5ae24839-9e4f-5f0f-a228-bf88c32be8ee
03214b89-6db6-582b-b6fb-2668644e9478,NHH,7340301,false,7340301,Kế toán,tuyensinh247,247,Dữ liệu quá khứ (Mã nhánh/Biến thể),ACT02,,006dd7fb-b60e-50dd-9495-e60d45286c16
5f189252-212f-5e37-a001-752aff9caffa,NHH,7340301,false,7340301_AP,Kế toán,tuyensinh247,247,Dữ liệu quá khứ (Mã nhánh/Biến thể),ACT02,,006dd7fb-b60e-50dd-9495-e60d45286c16
cdf4ae3d-c7c8-5c25-abcc-30e18d081a0a,NHH,7340301,false,7340301_I,Kế toán,tuyensinh247,247,Dữ liệu quá khứ (Mã nhánh/Biến thể),ACT02,,006dd7fb-b60e-50dd-9495-e60d45286c16
572a5c8e-77bc-5684-8086-8b269189592e,NHH,7340301,false,7340301_J,Kế toán,tuyensinh247,247,Dữ liệu quá khứ (Mã nhánh/Biến thể),ACT02,,006dd7fb-b60e-50dd-9495-e60d45286c16
64d6c011-f912-5899-a836-b04c4fd6d84f,NHH,7340405,false,7340405,Hệ thống thông tin quản lý,tuyensinh247,247,Dữ liệu quá khứ (Mã nhánh/Biến thể),MIS01,,fb856203-cd6b-57f2-995a-5fa736dadb0f
0db96e9e-4a70-5190-9e76-afae613c9430,NHH,7340405,false,7340405_J,Hệ thống thông tin quản lý,tuyensinh247,247,Dữ liệu quá khứ (Mã nhánh/Biến thể),MIS01,,fb856203-cd6b-57f2-995a-5fa736dadb0f
bcefc11c-8840-591f-9c3d-81ec638db847,NHH,7380107,false,7380107_A,Luật kinh tế,tuyensinh247,247,Dữ liệu quá khứ (Mã nhánh/Biến thể),LAW01,,82a9415e-f8f6-5ab4-83bf-6eec012e5e87
e488c87b-3c25-54cd-b331-5d6abf155985,NHH,7380107,false,7380107_C,Luật kinh tế,tuyensinh247,247,Dữ liệu quá khứ (Mã nhánh/Biến thể),LAW01,,82a9415e-f8f6-5ab4-83bf-6eec012e5e87
02418a64-5fc7-5fae-af6e-8037b2fb0226,NHH,7480201,false,7480201,Công nghệ thông tin,tuyensinh247,247,Dữ liệu quá khứ (Mã nhánh/Biến thể),IT01,,8e196aaa-d2e8-5833-90c1-83b21a378205
6786e02c-2b7f-5879-8510-7961743458d2,NHH,7480201,false,7480201_J,Công nghệ thông tin,tuyensinh247,247,Dữ liệu quá khứ (Mã nhánh/Biến thể),IT01,,8e196aaa-d2e8-5833-90c1-83b21a378205
9cf33e3a-8a4d-5210-8422-a3049b506f4d,NHH,ACT01,true,ACT01,Chất lượng cao Kế toán,tuyensinh247,247,,ACT01,180,
006dd7fb-b60e-50dd-9495-e60d45286c16,NHH,ACT02,true,ACT02,Kế toán,tuyensinh247,247,,ACT02,70,
91873a8d-a794-56cd-8b7b-8f9170fc0d51,NHH,ACT03,true,ACT03,"Kế toán (Liên kết ĐH Sunderland, Anh. Cấp song bằng)",tuyensinh247,247,,ACT03,100,
82129020-d983-58a3-b3f8-49db30426b92,NHH,ACT04,true,ACT04,Kiểm toán,tuyensinh247,247,,ACT04,120,
3ec4eafd-94ee-5299-941c-f45bfaa4c588,NHH,ACT05,true,ACT05,Chất lượng cao Kiểm toán,tuyensinh247,,,ACT05,120,
55208fed-b139-5939-b232-0b3e519ad1ed,NHH,ACT06,true,ACT06,Kế toán (Định hướng Nhật bản). Học viện Ngân hàng cấp bằng,tuyensinh247,,,ACT06,50,
9517934e-ee66-55dc-be61-2387fc56e825,NHH,BANK01,true,BANK01,Chất lượng cao Ngân hàng,tuyensinh247,247,,BANK01,210,
98460437-9916-5d81-9992-7e6253d02570,NHH,BANK02,true,BANK02,Ngân hàng,tuyensinh247,247,,BANK02,140,
44a0456d-ea76-5e17-8251-bb691165efe9,NHH,BANK03,true,BANK03,Ngân hàng số,tuyensinh247,247,,BANK03,140,
83dfea40-712e-5e58-bf23-d13b8b20e023,NHH,BANK04,true,BANK04,"Tài chính-Ngân hàng (Liên kết ĐH Sunderland, Anh Quốc. Cấp song bằng)",tuyensinh247,247,,BANK04,100,
0472374d-63a7-53b6-afd0-b7f72bb91df2,NHH,BANK05,false,BANK05,Ngân hàng,tuyensinh247,247,Dữ liệu quá khứ (Mã nhánh/Biến thể),BANK02,,98460437-9916-5d81-9992-7e6253d02570
f59d5cfb-75ee-5e85-82ee-5fac0e002ec4,NHH,BANK06,true,BANK06,Chất lượng cao Ngân hàng và Tài chính quốc tế,tuyensinh247,247,,BANK06,120,
ec1f3280-b67b-5542-9fda-a2167b4185d7,NHH,BANK07,true,BANK07,Chất lượng cao Ngân hàng trung ương và chính sách công,tuyensinh247,247,,BANK07,60,
35552e80-d17b-5ee5-a7e5-40139663d68d,NHH,BANK08,true,BANK08,"Ngân hàng Tài chính - Đại học West of England (UWE), Anh (Cấp song bằng)",tuyensinh247,,,BANK08,80,
5dc66dbf-a95c-58ef-b73f-54307e79ffb2,NHH,BANKK02,false,BANKK02,Ngân hàng,tuyensinh247,247,Dữ liệu quá khứ (Mã nhánh/Biến thể),BANK02,,98460437-9916-5d81-9992-7e6253d02570
7f8321bd-d0ad-5b0b-8113-8fbd5d249513,NHH,BANKK03,false,BANKK03,Ngân hàng số,tuyensinh247,247,Dữ liệu quá khứ (Mã nhánh/Biến thể),BANK03,,44a0456d-ea76-5e17-8251-bb691165efe9
68530a61-2c3d-511a-93de-86a0a1a3a9d3,NHH,BUS01,true,BUS01,Chất lượng cao Quản trị kinh doanh,tuyensinh247,247,,BUS01,120,
fc3aa268-1379-584b-bae9-3f9cbe2f4db1,NHH,BUS02,true,BUS02,Quản trị kinh doanh,tuyensinh247,247,,BUS02,70,
f2803f84-3b55-5e59-b157-6bbbac94fd7a,NHH,BUS03,true,BUS03,Quản trị du lịch,tuyensinh247,247,,BUS03,70,
d4419be0-05a7-5062-85a1-9e80a7edfc39,NHH,BUS04,true,BUS04,"Quản trị kinh doanh (Liên kết với ĐH CityU, Hoa kỳ. Cấp song bằng)",tuyensinh247,247,,BUS04,80,
5e007896-8021-5cbf-9e3d-33c8a266f647,NHH,BUS05,false,BUS05,Marketing,tuyensinh247,247,Dữ liệu quá khứ (Mã nhánh/Biến thể),BUS07,,3746200f-45b9-5d06-ae4a-3dc2eb1a7bdf
90bb63b2-2783-55b6-8eca-2191662500c0,NHH,BUS06,true,BUS06,Chất lượng cao Marketing số,tuyensinh247,247,,BUS06,120,
3746200f-45b9-5d06-ae4a-3dc2eb1a7bdf,NHH,BUS07,true,BUS07,Marketing,tuyensinh247,247,,BUS07,70,
9e732af7-b554-532e-839f-ed30cef6e42e,NHH,BUS08,true,BUS08,Chất lượng cao Quản trị nhân lực,tuyensinh247,,,BUS08,60,
c3c10cd1-b231-5838-b185-7c77abc74b39,NHH,BUS09,true,BUS09,Chất lượng cao Kinh doanh số,tuyensinh247,,,BUS09,60,
53956083-4dda-53ba-8023-ec69e43b5d82,NHH,BUS10,true,BUS10,"Quản trị kinh doanh, Hàng hải & Logistics - Đại học Genoa, CH Ý (Cấp song bằng)",tuyensinh247,,,BUS10,50,
4efac236-c0ca-5263-9fa5-b26ade3eee26,NHH,BUS11,true,BUS11,"Marketing - Đại học West of England (UWE), Anh (Cấp song bằng)",tuyensinh247,,,BUS11,80,
05898ab2-58db-55dd-b1fb-90abd15ace6c,NHH,DS01,true,DS01,Khoa học dữ liệu trong kinh tế và kinh doanh,tuyensinh247,247,,DS01,140,
f53c9cf6-89af-5feb-b16d-9507cc4b57a9,NHH,ECON01,true,ECON01,Kinh tế đầu tư,tuyensinh247,247,,ECON01,70,
c2c8c9b5-0eeb-59e8-9233-ec1062b9fac2,NHH,ECON02,true,ECON02,Chất lượng cao Kinh tế đầu tư,tuyensinh247,247,,ECON02,120,
